lang	langCode
http://www.wikidata.org/entity/Q3033544	tmf
http://www.wikidata.org/entity/Q3033547	keo
http://www.wikidata.org/entity/Q3033554	bbh
http://www.wikidata.org/entity/Q3033556	spn
http://www.wikidata.org/entity/Q3033560	ley
http://www.wikidata.org/entity/Q3033565	myb
http://www.wikidata.org/entity/Q3033570	sto
http://www.wikidata.org/entity/Q3033575	mqs
http://www.wikidata.org/entity/Q3033578	nyl
http://www.wikidata.org/entity/Q3033588	toq
http://www.wikidata.org/entity/Q3033594	mdi
http://www.wikidata.org/entity/Q3033597	lbw
http://www.wikidata.org/entity/Q3033726	dgg
http://www.wikidata.org/entity/Q3033781	otd
http://www.wikidata.org/entity/Q3037047	wwo
http://www.wikidata.org/entity/Q3037084	dor
http://www.wikidata.org/entity/Q3038636	zia
http://www.wikidata.org/entity/Q3038640	ite
http://www.wikidata.org/entity/Q3038645	zrs
http://www.wikidata.org/entity/Q3038653	kyi
http://www.wikidata.org/entity/Q3039319	dhv
http://www.wikidata.org/entity/Q3040468	dup
http://www.wikidata.org/entity/Q3041075	nke
http://www.wikidata.org/entity/Q3041552	dbj
http://www.wikidata.org/entity/Q3041711	duq
http://www.wikidata.org/entity/Q3042189	bpn
http://www.wikidata.org/entity/Q3042206	wmw
http://www.wikidata.org/entity/Q3042278	kwa
http://www.wikidata.org/entity/Q3046889	bja
http://www.wikidata.org/entity/Q3051961	mmw
http://www.wikidata.org/entity/Q3052039	cto
http://www.wikidata.org/entity/Q3052041	tdc
http://www.wikidata.org/entity/Q3052042	cmi
http://www.wikidata.org/entity/Q30525072	nds-de
http://www.wikidata.org/entity/Q3052971	isc
http://www.wikidata.org/entity/Q3053279	xbr
http://www.wikidata.org/entity/Q3053283	yii
http://www.wikidata.org/entity/Q3053288	zaw
http://www.wikidata.org/entity/Q3055682	sja
http://www.wikidata.org/entity/Q3056045	twp
http://www.wikidata.org/entity/Q3056339	rej
http://www.wikidata.org/entity/Q3058192	lce
http://www.wikidata.org/entity/Q3058369	es-019
http://www.wikidata.org/entity/Q3058458	mog
http://www.wikidata.org/entity/Q3059362	etn
http://www.wikidata.org/entity/Q3062746	wuv
http://www.wikidata.org/entity/Q3062751	wyy
http://www.wikidata.org/entity/Q3063193	lml
http://www.wikidata.org/entity/Q3063517	pfa
http://www.wikidata.org/entity/Q3063524	ngr
http://www.wikidata.org/entity/Q3063531	nlg
http://www.wikidata.org/entity/Q3063759	faf
http://www.wikidata.org/entity/Q3063761	tnp
http://www.wikidata.org/entity/Q3063974	grr
http://www.wikidata.org/entity/Q3064409	fut
http://www.wikidata.org/entity/Q3065432	hke
http://www.wikidata.org/entity/Q306626	de-AT
http://www.wikidata.org/entity/Q3067168	far
http://www.wikidata.org/entity/Q3070731	ntm
http://www.wikidata.org/entity/Q3071880	irr
http://www.wikidata.org/entity/Q3073428	kvk
http://www.wikidata.org/entity/Q3073436	xer
http://www.wikidata.org/entity/Q3073441	xkr
http://www.wikidata.org/entity/Q3073448	plu
http://www.wikidata.org/entity/Q3073453	tnz
http://www.wikidata.org/entity/Q3073458	mtd
http://www.wikidata.org/entity/Q3073465	mra
http://www.wikidata.org/entity/Q3073472	fuy
http://www.wikidata.org/entity/Q3073532	mkv
http://www.wikidata.org/entity/Q3073568	aau
http://www.wikidata.org/entity/Q3075137	gkn
http://www.wikidata.org/entity/Q3075144	tkq
http://www.wikidata.org/entity/Q3077126	for
http://www.wikidata.org/entity/Q3081996	nse
http://www.wikidata.org/entity/Q3082027	mch
http://www.wikidata.org/entity/Q3082037	sss
http://www.wikidata.org/entity/Q3083194	fr-CI
http://www.wikidata.org/entity/Q3083196	fr-FR
http://www.wikidata.org/entity/Q3083199	fr-RE
http://www.wikidata.org/entity/Q3083202	fr-NC
http://www.wikidata.org/entity/Q3083218	fr-150
http://www.wikidata.org/entity/Q3088540	ame
http://www.wikidata.org/entity/Q3089032	lee
http://www.wikidata.org/entity/Q3091331	fwa
http://www.wikidata.org/entity/Q3092284	mlm
http://www.wikidata.org/entity/Q3092293	mmd
http://www.wikidata.org/entity/Q3094570	gbi
http://www.wikidata.org/entity/Q3095108	gzn
http://www.wikidata.org/entity/Q3095228	gga
http://www.wikidata.org/entity/Q3095245	pwg
http://www.wikidata.org/entity/Q3098656	xgr
http://www.wikidata.org/entity/Q3099986	gba
http://www.wikidata.org/entity/Q3100032	gei
http://www.wikidata.org/entity/Q3100264	gir
http://www.wikidata.org/entity/Q3100425	gaf
http://www.wikidata.org/entity/Q3100814	ssp
http://www.wikidata.org/entity/Q3101212	txu
http://www.wikidata.org/entity/Q3104772	ghn
http://www.wikidata.org/entity/Q3104782	gri
http://www.wikidata.org/entity/Q3105505	haq
http://www.wikidata.org/entity/Q3107399	has
http://www.wikidata.org/entity/Q3107606	nyf
http://www.wikidata.org/entity/Q3107862	git
http://www.wikidata.org/entity/Q3107865	ggt
http://www.wikidata.org/entity/Q3110291	gvf
http://www.wikidata.org/entity/Q3110470	goo
http://www.wikidata.org/entity/Q3110816	goq
http://www.wikidata.org/entity/Q3111396	pcj
http://www.wikidata.org/entity/Q3111818	kld
http://www.wikidata.org/entity/Q3111838	ncz
http://www.wikidata.org/entity/Q3111847	mep
http://www.wikidata.org/entity/Q3111857	rey
http://www.wikidata.org/entity/Q3111873	noa
http://www.wikidata.org/entity/Q3111883	kgk
http://www.wikidata.org/entity/Q3111983	fla
http://www.wikidata.org/entity/Q3112184	ktn
http://www.wikidata.org/entity/Q3112363	lha
http://www.wikidata.org/entity/Q3112388	swi
http://www.wikidata.org/entity/Q3113756	tob
http://www.wikidata.org/entity/Q3114402	swx
http://www.wikidata.org/entity/Q3114653	zdj
http://www.wikidata.org/entity/Q31150449	tw-akuapem
http://www.wikidata.org/entity/Q31157882	tpx
http://www.wikidata.org/entity/Q3118757	jiq
http://www.wikidata.org/entity/Q3118779	gyr
http://www.wikidata.org/entity/Q3120345	lbx
http://www.wikidata.org/entity/Q3120647	gqi
http://www.wikidata.org/entity/Q3120733	gmb
http://www.wikidata.org/entity/Q3120736	gly
http://www.wikidata.org/entity/Q3120761	gli
http://www.wikidata.org/entity/Q3120935	grz
http://www.wikidata.org/entity/Q3121032	yme
http://www.wikidata.org/entity/Q3121035	sob
http://www.wikidata.org/entity/Q3121040	wiv
http://www.wikidata.org/entity/Q3121045	tmc
http://www.wikidata.org/entity/Q3121049	uro
http://www.wikidata.org/entity/Q3121063	tpj
http://www.wikidata.org/entity/Q3121073	yij
http://www.wikidata.org/entity/Q3121081	skh
http://www.wikidata.org/entity/Q3121835	yae
http://www.wikidata.org/entity/Q3123524	ngc
http://www.wikidata.org/entity/Q3123545	mug
http://www.wikidata.org/entity/Q3123566	sor
http://www.wikidata.org/entity/Q3124354	abs
http://www.wikidata.org/entity/Q3125121	hui
http://www.wikidata.org/entity/Q3125730	hah
http://www.wikidata.org/entity/Q3125871	hao
http://www.wikidata.org/entity/Q3125959	hla
http://www.wikidata.org/entity/Q3126783	csz
http://www.wikidata.org/entity/Q3127568	hro
http://www.wikidata.org/entity/Q3128792	hvn
http://www.wikidata.org/entity/Q3129390	heh
http://www.wikidata.org/entity/Q3130221	lmv
http://www.wikidata.org/entity/Q3130286	pma
http://www.wikidata.org/entity/Q3130290	bwb
http://www.wikidata.org/entity/Q3130296	svs
http://www.wikidata.org/entity/Q3130301	pnh
http://www.wikidata.org/entity/Q3130374	kmj
http://www.wikidata.org/entity/Q3130514	tlm
http://www.wikidata.org/entity/Q3130911	sop
http://www.wikidata.org/entity/Q3134240	llf
http://www.wikidata.org/entity/Q3135164	hib
http://www.wikidata.org/entity/Q3135234	hid
http://www.wikidata.org/entity/Q3135421	asp
http://www.wikidata.org/entity/Q3135426	sea
http://www.wikidata.org/entity/Q3135432	pib
http://www.wikidata.org/entity/Q3138713	hiw
http://www.wikidata.org/entity/Q3138829	mww
http://www.wikidata.org/entity/Q3138831	hnj
http://www.wikidata.org/entity/Q3138832	hea
http://www.wikidata.org/entity/Q3138887	hoa
http://www.wikidata.org/entity/Q3139484	hoo
http://www.wikidata.org/entity/Q3140491	nnc
http://www.wikidata.org/entity/Q3141783	huo
http://www.wikidata.org/entity/Q3141869	pno
http://www.wikidata.org/entity/Q3143384	jup
http://www.wikidata.org/entity/Q3147383	ibl
http://www.wikidata.org/entity/Q3148190	ign
http://www.wikidata.org/entity/Q3148787	ilk
http://www.wikidata.org/entity/Q31528147	tpn
http://www.wikidata.org/entity/Q3156391	kbm
http://www.wikidata.org/entity/Q3162806	ddj
http://www.wikidata.org/entity/Q3163200	jaz
http://www.wikidata.org/entity/Q317044	mxi
http://www.wikidata.org/entity/Q317636	goy
http://www.wikidata.org/entity/Q3176748	jhi
http://www.wikidata.org/entity/Q3177352	rmg
http://www.wikidata.org/entity/Q31777873	kvn
http://www.wikidata.org/entity/Q3178570	jio
http://www.wikidata.org/entity/Q3181238	tuf
http://www.wikidata.org/entity/Q3182551	tna
http://www.wikidata.org/entity/Q3182557	cag
http://www.wikidata.org/entity/Q3182562	mjy
http://www.wikidata.org/entity/Q3182567	yad
http://www.wikidata.org/entity/Q3182570	kxs
http://www.wikidata.org/entity/Q3182573	udu
http://www.wikidata.org/entity/Q3182577	oca
http://www.wikidata.org/entity/Q3182581	ssg
http://www.wikidata.org/entity/Q3182585	smw
http://www.wikidata.org/entity/Q3182593	klb
http://www.wikidata.org/entity/Q3182878	kxd
http://www.wikidata.org/entity/Q3183144	pqm
http://www.wikidata.org/entity/Q3183349	noz
http://www.wikidata.org/entity/Q3183355	she
http://www.wikidata.org/entity/Q3183382	cyb
http://www.wikidata.org/entity/Q3191906	agw
http://www.wikidata.org/entity/Q3192052	cbv
http://www.wikidata.org/entity/Q3192121	nrt
http://www.wikidata.org/entity/Q3192122	sxk
http://www.wikidata.org/entity/Q3192219	tne
http://www.wikidata.org/entity/Q3192220	kak
http://www.wikidata.org/entity/Q3192221	ify
http://www.wikidata.org/entity/Q3192316	vkm
http://www.wikidata.org/entity/Q3192336	kay
http://www.wikidata.org/entity/Q3192339	kyk
http://www.wikidata.org/entity/Q3192590	kqw
http://www.wikidata.org/entity/Q3192772	ksk
http://www.wikidata.org/entity/Q3192799	kax
http://www.wikidata.org/entity/Q3192889	leu
http://www.wikidata.org/entity/Q3192947	zkk
http://www.wikidata.org/entity/Q3192950	kyj
http://www.wikidata.org/entity/Q3193345	krb
http://www.wikidata.org/entity/Q3193689	kju
http://www.wikidata.org/entity/Q3193895	ktq
http://www.wikidata.org/entity/Q3194265	knt
http://www.wikidata.org/entity/Q3194294	pss
http://www.wikidata.org/entity/Q3194847	sbc
http://www.wikidata.org/entity/Q3194984	mml
http://www.wikidata.org/entity/Q3195346	xxk
http://www.wikidata.org/entity/Q3195366	kpn
http://www.wikidata.org/entity/Q3195442	kvr
http://www.wikidata.org/entity/Q3195598	kcv
http://www.wikidata.org/entity/Q3196077	xao
http://www.wikidata.org/entity/Q3196124	tlx
http://www.wikidata.org/entity/Q3196221	eso
http://www.wikidata.org/entity/Q3196320	beq
http://www.wikidata.org/entity/Q3196527	kzg
http://www.wikidata.org/entity/Q3196559	njx
http://www.wikidata.org/entity/Q3196601	kij
http://www.wikidata.org/entity/Q3196845	kqr
http://www.wikidata.org/entity/Q3196953	nnb
http://www.wikidata.org/entity/Q3197441	kje
http://www.wikidata.org/entity/Q3197533	swh
http://www.wikidata.org/entity/Q3198209	vko
http://www.wikidata.org/entity/Q3198286	kog
http://www.wikidata.org/entity/Q3198399	kkk
http://www.wikidata.org/entity/Q3198565	kvh
http://www.wikidata.org/entity/Q3198688	kjk
http://www.wikidata.org/entity/Q3198689	kjc
http://www.wikidata.org/entity/Q3198700	mjd
http://www.wikidata.org/entity/Q3198703	knu
http://www.wikidata.org/entity/Q3198732	koa
http://www.wikidata.org/entity/Q3198896	knk
http://www.wikidata.org/entity/Q3198924	coe
http://www.wikidata.org/entity/Q3198994	kxr
http://www.wikidata.org/entity/Q3198995	krf
http://www.wikidata.org/entity/Q3199000	xkq
http://www.wikidata.org/entity/Q3199022	xor
http://www.wikidata.org/entity/Q3199353	txb
http://www.wikidata.org/entity/Q3199402	kvc
http://www.wikidata.org/entity/Q3199549	xra
http://www.wikidata.org/entity/Q3199593	rka
http://www.wikidata.org/entity/Q3199686	xre
http://www.wikidata.org/entity/Q3199710	xri
http://www.wikidata.org/entity/Q3200326	vkl
http://www.wikidata.org/entity/Q3200468	kjn
http://www.wikidata.org/entity/Q3200615	ktm
http://www.wikidata.org/entity/Q3200624	kxl
http://www.wikidata.org/entity/Q3200633	kyr
http://www.wikidata.org/entity/Q3200638	ksg
http://www.wikidata.org/entity/Q3200721	kxv
http://www.wikidata.org/entity/Q3200796	kwd
http://www.wikidata.org/entity/Q3200806	tnk
http://www.wikidata.org/entity/Q3200829	kwf
http://www.wikidata.org/entity/Q3200839	xwa
http://www.wikidata.org/entity/Q3200846	kws
http://www.wikidata.org/entity/Q3201059	kmg
http://www.wikidata.org/entity/Q3211090	vnk
http://www.wikidata.org/entity/Q3214296	lbb
http://www.wikidata.org/entity/Q3216169	lgb
http://www.wikidata.org/entity/Q3216471	lmw
http://www.wikidata.org/entity/Q3216494	lkn
http://www.wikidata.org/entity/Q3216723	lbn
http://www.wikidata.org/entity/Q3217305	djk-aluku
http://www.wikidata.org/entity/Q3217332	sfb
http://www.wikidata.org/entity/Q3217333	mzg
http://www.wikidata.org/entity/Q3217483	mno
http://www.wikidata.org/entity/Q3217892	lrv
http://www.wikidata.org/entity/Q3217929	alo
http://www.wikidata.org/entity/Q3218296	lsa
http://www.wikidata.org/entity/Q3218574	llu
http://www.wikidata.org/entity/Q3219937	tgi
http://www.wikidata.org/entity/Q3229119	tql
http://www.wikidata.org/entity/Q3229216	lek
http://www.wikidata.org/entity/Q3229263	llk
http://www.wikidata.org/entity/Q3229269	lle
http://www.wikidata.org/entity/Q3229273	lpa
http://www.wikidata.org/entity/Q3229429	tnl
http://www.wikidata.org/entity/Q3229434	len-sv
http://www.wikidata.org/entity/Q3229454	lgr
http://www.wikidata.org/entity/Q3229472	ler
http://www.wikidata.org/entity/Q3236789	mtq
http://www.wikidata.org/entity/Q3236886	nms
http://www.wikidata.org/entity/Q3236912	lti
http://www.wikidata.org/entity/Q3237321	lww
http://www.wikidata.org/entity/Q3240737	lib
http://www.wikidata.org/entity/Q3241515	lgk
http://www.wikidata.org/entity/Q3241781	pel
http://www.wikidata.org/entity/Q3257566	lht
http://www.wikidata.org/entity/Q3258739	dop
http://www.wikidata.org/entity/Q3258818	mfb
http://www.wikidata.org/entity/Q3259058	zbe
http://www.wikidata.org/entity/Q3259061	zbw
http://www.wikidata.org/entity/Q3259105	lgu
http://www.wikidata.org/entity/Q3259202	los
http://www.wikidata.org/entity/Q3259216	crc
http://www.wikidata.org/entity/Q3259972	uvl
http://www.wikidata.org/entity/Q3260104	loj
http://www.wikidata.org/entity/Q3264685	lcf
http://www.wikidata.org/entity/Q3265143	lch
http://www.wikidata.org/entity/Q3267590	lga
http://www.wikidata.org/entity/Q3267788	khl
http://www.wikidata.org/entity/Q3268098	lyn
http://www.wikidata.org/entity/Q3272124	urr
http://www.wikidata.org/entity/Q327274	swg
http://www.wikidata.org/entity/Q3273750	mqa
http://www.wikidata.org/entity/Q3273980	mbn
http://www.wikidata.org/entity/Q3275059	myy
http://www.wikidata.org/entity/Q3275205	mmx
http://www.wikidata.org/entity/Q3276286	mme
http://www.wikidata.org/entity/Q3276435	mwo
http://www.wikidata.org/entity/Q3277370	zgr
http://www.wikidata.org/entity/Q3278074	nmu
http://www.wikidata.org/entity/Q3278246	mgu
http://www.wikidata.org/entity/Q3280623	mkg
http://www.wikidata.org/entity/Q3280640	myh
http://www.wikidata.org/entity/Q3280670	mpi
http://www.wikidata.org/entity/Q3281037	mpu
http://www.wikidata.org/entity/Q3281043	mca
http://www.wikidata.org/entity/Q3281057	mlf
http://www.wikidata.org/entity/Q3281496	mmt
http://www.wikidata.org/entity/Q3281522	mln
http://www.wikidata.org/entity/Q3281884	mgl
http://www.wikidata.org/entity/Q3284890	wmd
http://www.wikidata.org/entity/Q3285082	emm
http://www.wikidata.org/entity/Q3285424	tbf
http://www.wikidata.org/entity/Q3285426	mqu
http://www.wikidata.org/entity/Q3285748	mqy
http://www.wikidata.org/entity/Q3286037	mjv
http://www.wikidata.org/entity/Q3287127	wha
http://www.wikidata.org/entity/Q3287224	mpy
http://www.wikidata.org/entity/Q3287253	sjm
http://www.wikidata.org/entity/Q3293280	mbw
http://www.wikidata.org/entity/Q3293299	mrb
http://www.wikidata.org/entity/Q3294683	mvo
http://www.wikidata.org/entity/Q3295916	mpj
http://www.wikidata.org/entity/Q3296011	mzr
http://www.wikidata.org/entity/Q3297282	klv
http://www.wikidata.org/entity/Q3298421	sku
http://www.wikidata.org/entity/Q3299145	mpq
http://www.wikidata.org/entity/Q3299190	met
http://www.wikidata.org/entity/Q3302929	yan
http://www.wikidata.org/entity/Q3303475	vmb
http://www.wikidata.org/entity/Q3303572	mna
http://www.wikidata.org/entity/Q3304803	mek
http://www.wikidata.org/entity/Q3304806	skf
http://www.wikidata.org/entity/Q3305008	mxe
http://www.wikidata.org/entity/Q3305831	mee
http://www.wikidata.org/entity/Q3307894	cqd
http://www.wikidata.org/entity/Q3307901	mmr
http://www.wikidata.org/entity/Q3314550	iml
http://www.wikidata.org/entity/Q3314742	ter
http://www.wikidata.org/entity/Q3317286	mxb
http://www.wikidata.org/entity/Q3317290	miz
http://www.wikidata.org/entity/Q3319130	xpq
http://www.wikidata.org/entity/Q3319155	wlc
http://www.wikidata.org/entity/Q3319380	mkm
http://www.wikidata.org/entity/Q3319387	mft
http://www.wikidata.org/entity/Q3319444	mbe
http://www.wikidata.org/entity/Q3319495	mox
http://www.wikidata.org/entity/Q3320111	moa
http://www.wikidata.org/entity/Q3320594	npn
http://www.wikidata.org/entity/Q3320659	mvf
http://www.wikidata.org/entity/Q3321131	air
http://www.wikidata.org/entity/Q3322064	vsl
http://www.wikidata.org/entity/Q3322073	aed
http://www.wikidata.org/entity/Q3322084	prz
http://www.wikidata.org/entity/Q3322093	sfs
http://www.wikidata.org/entity/Q3322101	uks
http://www.wikidata.org/entity/Q3322112	csg
http://www.wikidata.org/entity/Q3324069	xmz
http://www.wikidata.org/entity/Q3324070	mzq
http://www.wikidata.org/entity/Q3324598	mrl
http://www.wikidata.org/entity/Q3324744	col
http://www.wikidata.org/entity/Q3325052	mtt
http://www.wikidata.org/entity/Q3325498	mwh
http://www.wikidata.org/entity/Q3327139	akc
http://www.wikidata.org/entity/Q3327339	adb
http://www.wikidata.org/entity/Q3327399	amn
http://www.wikidata.org/entity/Q3327420	muv
http://www.wikidata.org/entity/Q3327427	ali
http://www.wikidata.org/entity/Q3327828	unr
http://www.wikidata.org/entity/Q332792	krk
http://www.wikidata.org/entity/Q3328150	mxr
http://www.wikidata.org/entity/Q3331003	tuc
http://www.wikidata.org/entity/Q3331115	mrm
http://www.wikidata.org/entity/Q3332062	aol
http://www.wikidata.org/entity/Q3334987	es-GT
http://www.wikidata.org/entity/Q3335011	mbj
http://www.wikidata.org/entity/Q3335385	nss
http://www.wikidata.org/entity/Q3335387	nal
http://www.wikidata.org/entity/Q3335410	nmk
http://www.wikidata.org/entity/Q3335553	ncb
http://www.wikidata.org/entity/Q3335621	niq
http://www.wikidata.org/entity/Q3336118	xnt
http://www.wikidata.org/entity/Q3336135	nrm
http://www.wikidata.org/entity/Q3337158	ncn
http://www.wikidata.org/entity/Q3337327	nsw
http://www.wikidata.org/entity/Q3337774	nsn
http://www.wikidata.org/entity/Q3338008	nem
http://www.wikidata.org/entity/Q3338052	nen
http://www.wikidata.org/entity/Q3339226	nez
http://www.wikidata.org/entity/Q3339380	nha
http://www.wikidata.org/entity/Q3342138	ncg
http://www.wikidata.org/entity/Q3342992	not
http://www.wikidata.org/entity/Q3343229	nol
http://www.wikidata.org/entity/Q3343396	nok
http://www.wikidata.org/entity/Q3344226	nsq
http://www.wikidata.org/entity/Q3344784	ncf
http://www.wikidata.org/entity/Q3344791	ntw
http://www.wikidata.org/entity/Q3346228	mbr
http://www.wikidata.org/entity/Q3346231	nuc
http://www.wikidata.org/entity/Q3346277	sij
http://www.wikidata.org/entity/Q3346290	tgs
http://www.wikidata.org/entity/Q3346655	nba
http://www.wikidata.org/entity/Q3346666	lid
http://www.wikidata.org/entity/Q3346774	kdk
http://www.wikidata.org/entity/Q3347266	nee
http://www.wikidata.org/entity/Q3347428	tyh
http://www.wikidata.org/entity/Q3349758	ofo
http://www.wikidata.org/entity/Q3350036	okn
http://www.wikidata.org/entity/Q3351562	olr
http://www.wikidata.org/entity/Q3352827	ont
http://www.wikidata.org/entity/Q3354339	lgn
http://www.wikidata.org/entity/Q3355834	ore
http://www.wikidata.org/entity/Q3357881	oti
http://www.wikidata.org/entity/Q3359940	pdi
http://www.wikidata.org/entity/Q3360370	pdo
http://www.wikidata.org/entity/Q3360656	pao
http://www.wikidata.org/entity/Q3360711	pkg
http://www.wikidata.org/entity/Q3361723	ply
http://www.wikidata.org/entity/Q3361762	pmq
http://www.wikidata.org/entity/Q3361763	pbs
http://www.wikidata.org/entity/Q3361765	pmz
http://www.wikidata.org/entity/Q3361895	kre
http://www.wikidata.org/entity/Q3362086	slm
http://www.wikidata.org/entity/Q3362757	ppn
http://www.wikidata.org/entity/Q3363501	djk-pamaka
http://www.wikidata.org/entity/Q3363719	prk
http://www.wikidata.org/entity/Q3365443	gvp
http://www.wikidata.org/entity/Q3367751	pse
http://www.wikidata.org/entity/Q3368679	ptp
http://www.wikidata.org/entity/Q3368846	gfk
http://www.wikidata.org/entity/Q3370188	pwi
http://www.wikidata.org/entity/Q3374631	pek
http://www.wikidata.org/entity/Q3376353	pex
http://www.wikidata.org/entity/Q337657	mkh
http://www.wikidata.org/entity/Q3382207	pid
http://www.wikidata.org/entity/Q3382208	pio
http://www.wikidata.org/entity/Q3388339	piz
http://www.wikidata.org/entity/Q3388544	pia
http://www.wikidata.org/entity/Q3389119	pir
http://www.wikidata.org/entity/Q3391031	pmw
http://www.wikidata.org/entity/Q3396018	pef
http://www.wikidata.org/entity/Q3396020	poo
http://www.wikidata.org/entity/Q3396021	pej
http://www.wikidata.org/entity/Q3396023	peq
http://www.wikidata.org/entity/Q3396025	pom
http://www.wikidata.org/entity/Q3396032	peb
http://www.wikidata.org/entity/Q3396122	ncc
http://www.wikidata.org/entity/Q3397346	mnv
http://www.wikidata.org/entity/Q3397371	tpv
http://www.wikidata.org/entity/Q3398323	ptv
http://www.wikidata.org/entity/Q3398324	psw
http://www.wikidata.org/entity/Q3399725	aio
http://www.wikidata.org/entity/Q3401023	pyn
http://www.wikidata.org/entity/Q3401474	pry
http://www.wikidata.org/entity/Q3403245	pmi
http://www.wikidata.org/entity/Q3403246	pmj
http://www.wikidata.org/entity/Q3411152	pme
http://www.wikidata.org/entity/Q3411153	pop
http://www.wikidata.org/entity/Q3412974	qua
http://www.wikidata.org/entity/Q3414352	qvy
http://www.wikidata.org/entity/Q3414490	qui
http://www.wikidata.org/entity/Q3414522	qun
http://www.wikidata.org/entity/Q3414714	qyp
http://www.wikidata.org/entity/Q3417555	raz
http://www.wikidata.org/entity/Q3418509	rai
http://www.wikidata.org/entity/Q3419746	lra
http://www.wikidata.org/entity/Q3420026	rth
http://www.wikidata.org/entity/Q3423957	ree
http://www.wikidata.org/entity/Q3429088	rad
http://www.wikidata.org/entity/Q3436654	icl
http://www.wikidata.org/entity/Q3436689	bzs
http://www.wikidata.org/entity/Q3436700	laq
http://www.wikidata.org/entity/Q3436769	ecs
http://www.wikidata.org/entity/Q3437230	cni
http://www.wikidata.org/entity/Q3437607	teu
http://www.wikidata.org/entity/Q3438325	bqn
http://www.wikidata.org/entity/Q3438356	ycn
http://www.wikidata.org/entity/Q3438383	kwj
http://www.wikidata.org/entity/Q3439680	rog
http://www.wikidata.org/entity/Q3441097	slc
http://www.wikidata.org/entity/Q3441122	cuu
http://www.wikidata.org/entity/Q3441763	roe
http://www.wikidata.org/entity/Q3442330	tct
http://www.wikidata.org/entity/Q3445546	rug
http://www.wikidata.org/entity/Q3445811	ttv
http://www.wikidata.org/entity/Q3446668	tys
http://www.wikidata.org/entity/Q3446682	mlc
http://www.wikidata.org/entity/Q3446687	faa
http://www.wikidata.org/entity/Q3447258	szw
http://www.wikidata.org/entity/Q3449070	erk
http://www.wikidata.org/entity/Q3449805	azb
http://www.wikidata.org/entity/Q3450131	zua
http://www.wikidata.org/entity/Q3450623	but
http://www.wikidata.org/entity/Q3460352	sax
http://www.wikidata.org/entity/Q3460478	sae
http://www.wikidata.org/entity/Q3460957	mkq
http://www.wikidata.org/entity/Q346744	xad
http://www.wikidata.org/entity/Q3469737	sbe
http://www.wikidata.org/entity/Q3470593	sml
http://www.wikidata.org/entity/Q3470594	ssb
http://www.wikidata.org/entity/Q3472206	snl
http://www.wikidata.org/entity/Q3472220	sgy
http://www.wikidata.org/entity/Q3473187	sps
http://www.wikidata.org/entity/Q3474222	ojw
http://www.wikidata.org/entity/Q3474649	swr
http://www.wikidata.org/entity/Q3474654	sdg
http://www.wikidata.org/entity/Q3474891	snv
http://www.wikidata.org/entity/Q3477218	sey
http://www.wikidata.org/entity/Q3478238	nsm
http://www.wikidata.org/entity/Q3479942	ser
http://www.wikidata.org/entity/Q3481999	shr
http://www.wikidata.org/entity/Q3482685	shs
http://www.wikidata.org/entity/Q3482903	sya
http://www.wikidata.org/entity/Q3482907	sjr
http://www.wikidata.org/entity/Q3484101	sbb
http://www.wikidata.org/entity/Q3485100	xsi
http://www.wikidata.org/entity/Q3485116	snn
http://www.wikidata.org/entity/Q3485264	sri
http://www.wikidata.org/entity/Q3486125	svx
http://www.wikidata.org/entity/Q3489591	sol
http://www.wikidata.org/entity/Q3491964	sqo
http://www.wikidata.org/entity/Q3492334	skd
http://www.wikidata.org/entity/Q3493704	spo
http://www.wikidata.org/entity/Q3499934	iar
http://www.wikidata.org/entity/Q3501553	ssn
http://www.wikidata.org/entity/Q3501747	pbg
http://www.wikidata.org/entity/Q3501773	fai
http://www.wikidata.org/entity/Q3501903	eth
http://www.wikidata.org/entity/Q3502094	stk
http://www.wikidata.org/entity/Q3502368	swp
http://www.wikidata.org/entity/Q3502575	khp
http://www.wikidata.org/entity/Q3502895	mvs
http://www.wikidata.org/entity/Q3503403	szn
http://www.wikidata.org/entity/Q3503800	bje
http://www.wikidata.org/entity/Q3504087	bae
http://www.wikidata.org/entity/Q3504110	enc
http://www.wikidata.org/entity/Q3504488	nwi
http://www.wikidata.org/entity/Q3505736	sqn
http://www.wikidata.org/entity/Q3505859	suy
http://www.wikidata.org/entity/Q3507506	csq
http://www.wikidata.org/entity/Q3507832	dyo
http://www.wikidata.org/entity/Q3507881	aoj
http://www.wikidata.org/entity/Q3507895	ape
http://www.wikidata.org/entity/Q3508015	abt
http://www.wikidata.org/entity/Q3512660	tth
http://www.wikidata.org/entity/Q3512668	fr-tf
http://www.wikidata.org/entity/Q3512690	mky
http://www.wikidata.org/entity/Q3513542	twy
http://www.wikidata.org/entity/Q3513637	pes
http://www.wikidata.org/entity/Q3514336	tbc
http://www.wikidata.org/entity/Q3514498	tlv
http://www.wikidata.org/entity/Q3514510	tlr
http://www.wikidata.org/entity/Q3514563	tlk
http://www.wikidata.org/entity/Q3514812	tmy
http://www.wikidata.org/entity/Q3514882	tpu
http://www.wikidata.org/entity/Q3514927	tcm
http://www.wikidata.org/entity/Q3515111	hrw
http://www.wikidata.org/entity/Q3515111	bjp
http://www.wikidata.org/entity/Q3515111	hrc
http://www.wikidata.org/entity/Q3515111	tgg
http://www.wikidata.org/entity/Q3515188	tbe
http://www.wikidata.org/entity/Q3515594	txn
