locale	number_format	compact_length	currency_length	currency	input	expected
ar	compact-currency	short	long	INR	-1.23E-4	‎-0.00012 روبية هندي
ar	compact-currency	short	long	INR	-1.0E-4	‎-0.0001 روبية هندي
ar	compact-currency	short	long	INR	-5.0E-5	‎-0.00005 روبية هندي
ar	compact-currency	short	long	INR	-1.5000000000000002E-5	‎-0.000015 روبية هندي
ar	compact-currency	short	long	INR	-1.0E-5	‎-0.00001 روبية هندي
ar	compact-currency	short	long	INR	-4.9999999999999996E-6	‎-0.000005 روبية هندي
ar	compact-currency	short	long	INR	-1.5E-6	‎-0.0000015 روبية هندي
ar	compact-currency	short	long	INR	-1.0E-6	‎-0.000001 روبية هندي
ar	compact-currency	short	long	INR	-0.0	‎-0 روبية هندي
ar	compact-currency	short	long	INR	1.0E-6	0.000001 روبية هندي
ar	compact-currency	short	long	INR	1.5E-6	0.0000015 روبية هندي
ar	compact-currency	short	long	INR	4.9999999999999996E-6	0.000005 روبية هندي
ar	compact-currency	short	long	INR	1.0E-5	0.00001 روبية هندي
ar	compact-currency	short	long	INR	1.5000000000000002E-5	0.000015 روبية هندي
ar	compact-currency	short	long	INR	5.0E-5	0.00005 روبية هندي
ar	compact-currency	short	long	INR	1.0E-4	0.0001 روبية هندي
ar	compact-currency	short	long	INR	1.23E-4	0.00012 روبية هندي
ar	compact-currency	short	long	INR	1.5000000000000001E-4	0.00015 روبية هندي
ar	compact-currency	short	long	INR	5.0E-4	0.0005 روبية هندي
ar	compact-currency	short	long	INR	0.001	0.001 روبية هندي
ar	compact-currency	short	long	INR	0.0015	0.0015 روبية هندي
ar	compact-currency	short	long	INR	0.005	0.005 روبية هندي
ar	compact-currency	short	long	INR	0.01	0.01 روبية هندي
ar	compact-currency	short	long	INR	0.015	0.015 روبية هندي
ar	compact-currency	short	long	INR	0.05	0.05 روبية هندي
ar	compact-currency	short	long	INR	0.1	0.1 روبية هندي
ar	compact-currency	short	long	INR	0.125	0.12 روبية هندي
ar	compact-currency	short	long	INR	0.135	0.14 روبية هندي
ar	compact-currency	short	long	INR	0.15000000000000002	0.15 روبية هندي
ar	compact-currency	short	long	INR	0.5	0.5 روبية هندي
ar	compact-currency	short	long	INR	1.0	1 روبية هندي
ar	compact-currency	short	long	INR	1.5	1.5 روبية هندي
ar	compact-currency	short	long	INR	2.5	2.5 روبية هندي
ar	compact-currency	short	long	INR	3.5	3.5 روبية هندي
ar	compact-currency	short	long	INR	5.0	5 روبية هندي
ar	compact-currency	short	long	INR	10.0	10 روبية هندي
ar	compact-currency	short	long	INR	12.0	12 روبية هندي
ar	compact-currency	short	long	INR	15.0	15 روبية هندي
ar	compact-currency	short	long	INR	50.0	50 روبية هندي
ar	compact-currency	short	long	INR	100.0	100 روبية هندي
ar	compact-currency	short	long	INR	123.0	123 روبية هندي
ar	compact-currency	short	long	INR	150.0	150 روبية هندي
ar	compact-currency	short	long	INR	500.0	500 روبية هندي
ar	compact-currency	short	long	INR	999.9	1 ألف روبية هندي
ar	compact-currency	short	long	INR	1000.0	1 ألف روبية هندي
ar	compact-currency	short	long	INR	1234.56	1.2 ألف روبية هندي
ar	compact-currency	short	long	INR	1500.0	1.5 ألف روبية هندي
ar	compact-currency	short	long	INR	5000.0	5 آلاف روبية هندي
ar	compact-currency	short	long	INR	10000.0	10 ألف روبية هندي
ar	compact-currency	short	long	INR	15000.0	15 ألف روبية هندي
ar	compact-currency	short	long	INR	50000.0	50 ألف روبية هندي
ar	compact-currency	short	long	INR	100000.0	100 ألف روبية هندي
ar	compact-currency	short	long	INR	150000.0	150 ألف روبية هندي
ar	compact-currency	short	long	INR	500000.0	500 ألف روبية هندي
ar	compact-currency	short	long	INR	999999.9	1 مليون روبية هندي
ar	compact-currency	short	long	INR	1000000.0	1 مليون روبية هندي
ar	compact-currency	short	long	INR	1234567.0	1.2 مليون روبية هندي
ar	compact-currency	short	long	INR	1500000.0	1.5 مليون روبية هندي
ar	compact-currency	short	long	INR	5000000.0	5 مليون روبية هندي
ar	compact-currency	short	long	INR	1.0E7	10 مليون روبية هندي
ar	compact-currency	short	long	INR	1.5E7	15 مليون روبية هندي
ar	compact-currency	short	long	INR	5.0E7	50 مليون روبية هندي
ar	compact-currency	short	long	INR	1.0E8	100 مليون روبية هندي
ar	compact-currency	short	long	INR	1.5E8	150 مليون روبية هندي
ar	compact-currency	short	long	INR	5.0E8	500 مليون روبية هندي
ar	compact-currency	short	long	INR	1.0E9	1 مليار روبية هندي
ar	compact-currency	short	long	INR	1.5E9	1.5 مليار روبية هندي
ar	compact-currency	short	long	INR	5.0E9	5 مليار روبية هندي
ar	compact-currency	short	long	INR	1.0E10	10 مليار روبية هندي
ar	compact-currency	short	long	INR	1.5E10	15 مليار روبية هندي
ar	compact-currency	short	long	INR	5.0E10	50 مليار روبية هندي
ar	compact-currency	short	long	INR	1.0E11	100 مليار روبية هندي
ar	compact-currency	short	long	INR	1.5E11	150 مليار روبية هندي
ar	compact-currency	short	long	INR	5.0E11	500 مليار روبية هندي
ar	compact-currency	short	long	INR	1.0E12	1 ترليون روبية هندي
ar	compact-currency	short	long	INR	1.5E12	1.5 ترليون روبية هندي
ar	compact-currency	short	long	INR	5.0E12	5 ترليون روبية هندي
ar	compact-currency	short	long	EGP	-5.0E12	‎-5 ترليون جنيه مصري
ar	compact-currency	short	long	EGP	-1.5E12	‎-1.5 ترليون جنيه مصري
ar	compact-currency	short	long	EGP	-1.0E12	‎-1 ترليون جنيه مصري
ar	compact-currency	short	long	EGP	-5.0E11	‎-500 مليار جنيه مصري
ar	compact-currency	short	long	EGP	-1.5E11	‎-150 مليار جنيه مصري
ar	compact-currency	short	long	EGP	-1.0E11	‎-100 مليار جنيه مصري
ar	compact-currency	short	long	EGP	-5.0E10	‎-50 مليار جنيه مصري
ar	compact-currency	short	long	EGP	-1.5E10	‎-15 مليار جنيه مصري
ar	compact-currency	short	long	EGP	-1.0E10	‎-10 مليار جنيه مصري
ar	compact-currency	short	long	EGP	-5.0E9	‎-5 مليار جنيه مصري
ar	compact-currency	short	long	EGP	-1.5E9	‎-1.5 مليار جنيه مصري
ar	compact-currency	short	long	EGP	-1.0E9	‎-1 مليار جنيه مصري
ar	compact-currency	short	long	EGP	-5.0E8	‎-500 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-1.5E8	‎-150 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-1.0E8	‎-100 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-5.0E7	‎-50 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-1.5E7	‎-15 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-1.0E7	‎-10 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-5000000.0	‎-5 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-1500000.0	‎-1.5 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-1234567.0	‎-1.2 مليون جنيهًا مصريًا
ar	compact-currency	short	long	EGP	-1234565.0	‎-1.2 مليون جنيهًا مصريًا
ar	compact-currency	short	long	EGP	-1000000.0	‎-1 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-999999.9	‎-1 مليون جنيه مصري
ar	compact-currency	short	long	EGP	-500000.0	‎-500 ألف جنيه مصري
ar	compact-currency	short	long	EGP	-150000.0	‎-150 ألف جنيه مصري
ar	compact-currency	short	long	EGP	-100000.0	‎-100 ألف جنيه مصري
ar	compact-currency	short	long	EGP	-50000.0	‎-50 ألف جنيه مصري
ar	compact-currency	short	long	EGP	-15000.0	‎-15 ألف جنيه مصري
ar	compact-currency	short	long	EGP	-10000.0	‎-10 ألف جنيه مصري
ar	compact-currency	short	long	EGP	-5000.0	‎-5 آلاف جنيه مصري
ar	compact-currency	short	long	EGP	-1500.0	‎-1.5 ألف جنيه مصري
ar	compact-currency	short	long	EGP	-1234.56	‎-1.2 ألف جنيهًا مصريًا
ar	compact-currency	short	long	EGP	-1000.0	‎-1 ألف جنيه مصري
ar	compact-currency	short	long	EGP	-999.9	‎-1 ألف جنيه مصري
ar	compact-currency	short	long	EGP	-500.0	‎-500 جنيه مصري
ar	compact-currency	short	long	EGP	-150.0	‎-150 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	-123.0	‎-123 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	-100.0	‎-100 جنيه مصري
ar	compact-currency	short	long	EGP	-50.0	‎-50 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	-15.0	‎-15 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	-12.0	‎-12 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	-10.0	‎-10 جنيهات مصرية
ar	compact-currency	short	long	EGP	-5.0	‎-5 جنيهات مصرية
ar	compact-currency	short	long	EGP	-3.5	‎-3.5 جنيه مصري
ar	compact-currency	short	long	EGP	-2.5	‎-2.5 جنيه مصري
ar	compact-currency	short	long	EGP	-1.5	‎-1.5 جنيه مصري
ar	compact-currency	short	long	EGP	-1.2	‎-1.2 جنيه مصري
ar	compact-currency	short	long	EGP	-1.0	‎-1 جنيه مصري
ar	compact-currency	short	long	EGP	-0.5	‎-0.5 جنيه مصري
ar	compact-currency	short	long	EGP	-0.15000000000000002	‎-0.15 جنيه مصري
ar	compact-currency	short	long	EGP	-0.135	‎-0.14 جنيه مصري
ar	compact-currency	short	long	EGP	-0.125	‎-0.12 جنيه مصري
ar	compact-currency	short	long	EGP	-0.1	‎-0.1 جنيه مصري
ar	compact-currency	short	long	EGP	-0.05	‎-0.05 جنيه مصري
ar	compact-currency	short	long	EGP	-0.015	‎-0.015 جنيه مصري
ar	compact-currency	short	long	EGP	-0.01	‎-0.01 جنيه مصري
ar	compact-currency	short	long	EGP	-0.00831765	‎-0.0083 جنيه مصري
ar	compact-currency	short	long	EGP	-0.005	‎-0.005 جنيه مصري
ar	compact-currency	short	long	EGP	-0.0015	‎-0.0015 جنيه مصري
ar	compact-currency	short	long	EGP	-0.001	‎-0.001 جنيه مصري
ar	compact-currency	short	long	EGP	-5.0E-4	‎-0.0005 جنيه مصري
ar	compact-currency	short	long	EGP	-1.5000000000000001E-4	‎-0.00015 جنيه مصري
ar	compact-currency	short	long	EGP	-1.23E-4	‎-0.00012 جنيه مصري
ar	compact-currency	short	long	EGP	-1.0E-4	‎-0.0001 جنيه مصري
ar	compact-currency	short	long	EGP	-5.0E-5	‎-0.00005 جنيه مصري
ar	compact-currency	short	long	EGP	-1.5000000000000002E-5	‎-0.000015 جنيه مصري
ar	compact-currency	short	long	EGP	-1.0E-5	‎-0.00001 جنيه مصري
ar	compact-currency	short	long	EGP	-4.9999999999999996E-6	‎-0.000005 جنيه مصري
ar	compact-currency	short	long	EGP	-1.5E-6	‎-0.0000015 جنيه مصري
ar	compact-currency	short	long	EGP	-1.0E-6	‎-0.000001 جنيه مصري
ar	compact-currency	short	long	EGP	-0.0	‎-0 جنيه مصري
ar	compact-currency	short	long	EGP	1.0E-6	0.000001 جنيه مصري
ar	compact-currency	short	long	EGP	1.5E-6	0.0000015 جنيه مصري
ar	compact-currency	short	long	EGP	4.9999999999999996E-6	0.000005 جنيه مصري
ar	compact-currency	short	long	EGP	1.0E-5	0.00001 جنيه مصري
ar	compact-currency	short	long	EGP	1.5000000000000002E-5	0.000015 جنيه مصري
ar	compact-currency	short	long	EGP	5.0E-5	0.00005 جنيه مصري
ar	compact-currency	short	long	EGP	1.0E-4	0.0001 جنيه مصري
ar	compact-currency	short	long	EGP	1.23E-4	0.00012 جنيه مصري
ar	compact-currency	short	long	EGP	1.5000000000000001E-4	0.00015 جنيه مصري
ar	compact-currency	short	long	EGP	5.0E-4	0.0005 جنيه مصري
ar	compact-currency	short	long	EGP	0.001	0.001 جنيه مصري
ar	compact-currency	short	long	EGP	0.0015	0.0015 جنيه مصري
ar	compact-currency	short	long	EGP	0.005	0.005 جنيه مصري
ar	compact-currency	short	long	EGP	0.01	0.01 جنيه مصري
ar	compact-currency	short	long	EGP	0.015	0.015 جنيه مصري
ar	compact-currency	short	long	EGP	0.05	0.05 جنيه مصري
ar	compact-currency	short	long	EGP	0.1	0.1 جنيه مصري
ar	compact-currency	short	long	EGP	0.125	0.12 جنيه مصري
ar	compact-currency	short	long	EGP	0.135	0.14 جنيه مصري
ar	compact-currency	short	long	EGP	0.15000000000000002	0.15 جنيه مصري
ar	compact-currency	short	long	EGP	0.5	0.5 جنيه مصري
ar	compact-currency	short	long	EGP	1.0	1 جنيه مصري
ar	compact-currency	short	long	EGP	1.5	1.5 جنيه مصري
ar	compact-currency	short	long	EGP	2.5	2.5 جنيه مصري
ar	compact-currency	short	long	EGP	3.5	3.5 جنيه مصري
ar	compact-currency	short	long	EGP	5.0	5 جنيهات مصرية
ar	compact-currency	short	long	EGP	10.0	10 جنيهات مصرية
ar	compact-currency	short	long	EGP	12.0	12 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	15.0	15 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	50.0	50 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	100.0	100 جنيه مصري
ar	compact-currency	short	long	EGP	123.0	123 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	150.0	150 جنيهًا مصريًا
ar	compact-currency	short	long	EGP	500.0	500 جنيه مصري
ar	compact-currency	short	long	EGP	999.9	1 ألف جنيه مصري
ar	compact-currency	short	long	EGP	1000.0	1 ألف جنيه مصري
ar	compact-currency	short	long	EGP	1234.56	1.2 ألف جنيهًا مصريًا
ar	compact-currency	short	long	EGP	1500.0	1.5 ألف جنيه مصري
ar	compact-currency	short	long	EGP	5000.0	5 آلاف جنيه مصري
ar	compact-currency	short	long	EGP	10000.0	10 ألف جنيه مصري
ar	compact-currency	short	long	EGP	15000.0	15 ألف جنيه مصري
ar	compact-currency	short	long	EGP	50000.0	50 ألف جنيه مصري
ar	compact-currency	short	long	EGP	100000.0	100 ألف جنيه مصري
ar	compact-currency	short	long	EGP	150000.0	150 ألف جنيه مصري
ar	compact-currency	short	long	EGP	500000.0	500 ألف جنيه مصري
ar	compact-currency	short	long	EGP	999999.9	1 مليون جنيه مصري
ar	compact-currency	short	long	EGP	1000000.0	1 مليون جنيه مصري
ar	compact-currency	short	long	EGP	1234567.0	1.2 مليون جنيهًا مصريًا
ar	compact-currency	short	long	EGP	1500000.0	1.5 مليون جنيه مصري
ar	compact-currency	short	long	EGP	5000000.0	5 مليون جنيه مصري
ar	compact-currency	short	long	EGP	1.0E7	10 مليون جنيه مصري
ar	compact-currency	short	long	EGP	1.5E7	15 مليون جنيه مصري
ar	compact-currency	short	long	EGP	5.0E7	50 مليون جنيه مصري
ar	compact-currency	short	long	EGP	1.0E8	100 مليون جنيه مصري
ar	compact-currency	short	long	EGP	1.5E8	150 مليون جنيه مصري
ar	compact-currency	short	long	EGP	5.0E8	500 مليون جنيه مصري
ar	compact-currency	short	long	EGP	1.0E9	1 مليار جنيه مصري
ar	compact-currency	short	long	EGP	1.5E9	1.5 مليار جنيه مصري
ar	compact-currency	short	long	EGP	5.0E9	5 مليار جنيه مصري
ar	compact-currency	short	long	EGP	1.0E10	10 مليار جنيه مصري
ar	compact-currency	short	long	EGP	1.5E10	15 مليار جنيه مصري
ar	compact-currency	short	long	EGP	5.0E10	50 مليار جنيه مصري
ar	compact-currency	short	long	EGP	1.0E11	100 مليار جنيه مصري
ar	compact-currency	short	long	EGP	1.5E11	150 مليار جنيه مصري
ar	compact-currency	short	long	EGP	5.0E11	500 مليار جنيه مصري
ar	compact-currency	short	long	EGP	1.0E12	1 ترليون جنيه مصري
ar	compact-currency	short	long	EGP	1.5E12	1.5 ترليون جنيه مصري
ar	compact-currency	short	long	EGP	5.0E12	5 ترليون جنيه مصري
ar_EG	compact-currency	short	long	USD	-5.0E12	؜-٥ ترليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5E12	؜-١٫٥ ترليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0E12	؜-١ ترليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5.0E11	؜-٥٠٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5E11	؜-١٥٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0E11	؜-١٠٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5.0E10	؜-٥٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5E10	؜-١٥ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0E10	؜-١٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5.0E9	؜-٥ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5E9	؜-١٫٥ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0E9	؜-١ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5.0E8	؜-٥٠٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5E8	؜-١٥٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0E8	؜-١٠٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5.0E7	؜-٥٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5E7	؜-١٥ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0E7	؜-١٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5000000.0	؜-٥ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1500000.0	؜-١٫٥ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1234567.0	؜-١٫٢ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1234565.0	؜-١٫٢ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1000000.0	؜-١ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-999999.9	؜-١ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	-500000.0	؜-٥٠٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-150000.0	؜-١٥٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-100000.0	؜-١٠٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-50000.0	؜-٥٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-15000.0	؜-١٥ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-10000.0	؜-١٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5000.0	؜-٥ آلاف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1500.0	؜-١٫٥ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1234.56	؜-١٫٢ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1000.0	؜-١ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-999.9	؜-١ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	-500.0	؜-٥٠٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-150.0	؜-١٥٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-123.0	؜-١٢٣ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-100.0	؜-١٠٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-50.0	؜-٥٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-15.0	؜-١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-12.0	؜-١٢ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-10.0	؜-١٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5.0	؜-٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-3.5	؜-٣٫٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-2.5	؜-٢٫٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5	؜-١٫٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.2	؜-١٫٢ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0	؜-١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.5	؜-٠٫٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.15000000000000002	؜-٠٫١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.135	؜-٠٫١٤ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.125	؜-٠٫١٢ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.1	؜-٠٫١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.05	؜-٠٫٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.015	؜-٠٫٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.01	؜-٠٫٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.00831765	؜-٠٫٠٠٨٣ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.005	؜-٠٫٠٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.0015	؜-٠٫٠٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.001	؜-٠٫٠٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5.0E-4	؜-٠٫٠٠٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5000000000000001E-4	؜-٠٫٠٠٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.23E-4	؜-٠٫٠٠٠١٢ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0E-4	؜-٠٫٠٠٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-5.0E-5	؜-٠٫٠٠٠٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5000000000000002E-5	؜-٠٫٠٠٠٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0E-5	؜-٠٫٠٠٠٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-4.9999999999999996E-6	؜-٠٫٠٠٠٠٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.5E-6	؜-٠٫٠٠٠٠٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-1.0E-6	؜-٠٫٠٠٠٠٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	-0.0	؜-٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0E-6	٠٫٠٠٠٠٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.5E-6	٠٫٠٠٠٠٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	4.9999999999999996E-6	٠٫٠٠٠٠٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0E-5	٠٫٠٠٠٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.5000000000000002E-5	٠٫٠٠٠٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	5.0E-5	٠٫٠٠٠٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0E-4	٠٫٠٠٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.23E-4	٠٫٠٠٠١٢ دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.5000000000000001E-4	٠٫٠٠٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	5.0E-4	٠٫٠٠٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.001	٠٫٠٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.0015	٠٫٠٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.005	٠٫٠٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.01	٠٫٠١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.015	٠٫٠١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.05	٠٫٠٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.1	٠٫١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.125	٠٫١٢ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.135	٠٫١٤ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.15000000000000002	٠٫١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	0.5	٠٫٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0	١ دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.5	١٫٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	2.5	٢٫٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	3.5	٣٫٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	5.0	٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	10.0	١٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	12.0	١٢ دولار أمريكي
ar_EG	compact-currency	short	long	USD	15.0	١٥ دولار أمريكي
ar_EG	compact-currency	short	long	USD	50.0	٥٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	100.0	١٠٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	123.0	١٢٣ دولار أمريكي
ar_EG	compact-currency	short	long	USD	150.0	١٥٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	500.0	٥٠٠ دولار أمريكي
ar_EG	compact-currency	short	long	USD	999.9	١ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	1000.0	١ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	1234.56	١٫٢ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	1500.0	١٫٥ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	5000.0	٥ آلاف دولار أمريكي
ar_EG	compact-currency	short	long	USD	10000.0	١٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	15000.0	١٥ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	50000.0	٥٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	100000.0	١٠٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	150000.0	١٥٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	500000.0	٥٠٠ ألف دولار أمريكي
ar_EG	compact-currency	short	long	USD	999999.9	١ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	1000000.0	١ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	1234567.0	١٫٢ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	1500000.0	١٫٥ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	5000000.0	٥ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0E7	١٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.5E7	١٥ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	5.0E7	٥٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0E8	١٠٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.5E8	١٥٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	5.0E8	٥٠٠ مليون دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0E9	١ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.5E9	١٫٥ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	5.0E9	٥ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0E10	١٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.5E10	١٥ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	5.0E10	٥٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0E11	١٠٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.5E11	١٥٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	5.0E11	٥٠٠ مليار دولار أمريكي
ar_EG	compact-currency	short	long	USD	1.0E12	١ ترليون دولار أمريكي
