locale	number_format	format_length	currency	input	expected
ar_EG	compact-currency	long	EGP	1.0E8	‏١٠٠ مليون ج.م.‏
ar_EG	compact-currency	long	EGP	1.5E8	‏١٥٠ مليون ج.م.‏
ar_EG	compact-currency	long	EGP	5.0E8	‏٥٠٠ مليون ج.م.‏
ar_EG	compact-currency	long	EGP	1.0E9	‏١ مليار ج.م.‏
ar_EG	compact-currency	long	EGP	1.5E9	‏١٫٥ مليار ج.م.‏
ar_EG	compact-currency	long	EGP	5.0E9	‏٥ مليار ج.م.‏
ar_EG	compact-currency	long	EGP	1.0E10	‏١٠ مليار ج.م.‏
ar_EG	compact-currency	long	EGP	1.5E10	‏١٥ مليار ج.م.‏
ar_EG	compact-currency	long	EGP	5.0E10	‏٥٠ مليار ج.م.‏
ar_EG	compact-currency	long	EGP	1.0E11	‏١٠٠ مليار ج.م.‏
ar_EG	compact-currency	long	EGP	1.5E11	‏١٥٠ مليار ج.م.‏
ar_EG	compact-currency	long	EGP	5.0E11	‏٥٠٠ مليار ج.م.‏
ar_EG	compact-currency	long	EGP	1.0E12	‏١ ترليون ج.م.‏
ar_EG	compact-currency	long	EGP	1.5E12	‏١٫٥ ترليون ج.م.‏
ar_EG	compact-currency	long	EGP	5.0E12	‏٥ ترليون ج.م.‏
bn	compact-currency	long	USD	-5.0E12	-৫ লা.কো.US$
bn	compact-currency	long	USD	-1.5E12	-১.৫ লা.কো.US$
bn	compact-currency	long	USD	-1.0E12	-১ লা.কো.US$
bn	compact-currency	long	USD	-5.0E11	-৫কোUS$
bn	compact-currency	long	USD	-1.5E11	-১.৫কোUS$
bn	compact-currency	long	USD	-1.0E11	-১কোUS$
bn	compact-currency	long	USD	-5.0E10	-৫শত কোUS$
bn	compact-currency	long	USD	-1.5E10	-১.৫শত কোUS$
bn	compact-currency	long	USD	-1.0E10	-১ শত কোUS$
bn	compact-currency	long	USD	-5.0E9	-৫০০ কোUS$
bn	compact-currency	long	USD	-1.5E9	-১৫০ কোUS$
bn	compact-currency	long	USD	-1.0E9	-১০০ কোUS$
bn	compact-currency	long	USD	-5.0E8	-৫০ কোUS$
bn	compact-currency	long	USD	-1.5E8	-১৫ কোUS$
bn	compact-currency	long	USD	-1.0E8	-১০ কোUS$
bn	compact-currency	long	USD	-5.0E7	-৫ কোUS$
bn	compact-currency	long	USD	-1.5E7	-১.৫ কোUS$
bn	compact-currency	long	USD	-1.0E7	-১ কোUS$
bn	compact-currency	long	USD	-5000000.0	-৫০ লাUS$
bn	compact-currency	long	USD	-1500000.0	-১৫ লাUS$
bn	compact-currency	long	USD	-1234567.0	-১২ লাUS$
bn	compact-currency	long	USD	-1234565.0	-১২ লাUS$
bn	compact-currency	long	USD	-1000000.0	-১০ লাUS$
bn	compact-currency	long	USD	-999999.9	-১০ লাUS$
bn	compact-currency	long	USD	-500000.0	-৫ লাUS$
bn	compact-currency	long	USD	-150000.0	-১.৫ লাUS$
bn	compact-currency	long	USD	-100000.0	-১ লাUS$
bn	compact-currency	long	USD	-50000.0	-৫০ হাUS$
bn	compact-currency	long	USD	-15000.0	-১৫ হাUS$
bn	compact-currency	long	USD	-10000.0	-১০ হাUS$
bn	compact-currency	long	USD	-5000.0	-৫ হাUS$
bn	compact-currency	long	USD	-1500.0	-১.৫ হাUS$
bn	compact-currency	long	USD	-1234.56	-১.২ হাUS$
bn	compact-currency	long	USD	-1000.0	-১ হাUS$
bn	compact-currency	long	USD	-999.9	-১ হাUS$
bn	compact-currency	long	USD	-500.0	-৫০০ US$
bn	compact-currency	long	USD	-150.0	-১৫০ US$
bn	compact-currency	long	USD	-123.0	-১২৩ US$
bn	compact-currency	long	USD	-100.0	-১০০ US$
bn	compact-currency	long	USD	-50.0	-৫০ US$
bn	compact-currency	long	USD	-15.0	-১৫ US$
bn	compact-currency	long	USD	-12.0	-১২ US$
bn	compact-currency	long	USD	-10.0	-১০ US$
bn	compact-currency	long	USD	-5.0	-৫ US$
bn	compact-currency	long	USD	-3.5	-৩.৫ US$
bn	compact-currency	long	USD	-2.5	-২.৫ US$
bn	compact-currency	long	USD	-1.5	-১.৫ US$
bn	compact-currency	long	USD	-1.2	-১.২ US$
bn	compact-currency	long	USD	-1.0	-১ US$
bn	compact-currency	long	USD	-0.5	-০.৫ US$
bn	compact-currency	long	USD	-0.15000000000000002	-০.১৫ US$
bn	compact-currency	long	USD	-0.135	-০.১৪ US$
bn	compact-currency	long	USD	-0.125	-০.১২ US$
bn	compact-currency	long	USD	-0.1	-০.১ US$
bn	compact-currency	long	USD	-0.05	-০.০৫ US$
bn	compact-currency	long	USD	-0.015	-০.০১৫ US$
bn	compact-currency	long	USD	-0.01	-০.০১ US$
bn	compact-currency	long	USD	-0.00831765	-০.০০৮৩ US$
bn	compact-currency	long	USD	-0.005	-০.০০৫ US$
bn	compact-currency	long	USD	-0.0015	-০.০০১৫ US$
bn	compact-currency	long	USD	-0.001	-০.০০১ US$
bn	compact-currency	long	USD	-5.0E-4	-০.০০০৫ US$
bn	compact-currency	long	USD	-1.5000000000000001E-4	-০.০০০১৫ US$
bn	compact-currency	long	USD	-1.23E-4	-০.০০০১২ US$
bn	compact-currency	long	USD	-1.0E-4	-০.০০০১ US$
bn	compact-currency	long	USD	-5.0E-5	-০.০০০০৫ US$
bn	compact-currency	long	USD	-1.5000000000000002E-5	-০.০০০০১৫ US$
bn	compact-currency	long	USD	-1.0E-5	-০.০০০০১ US$
bn	compact-currency	long	USD	-4.9999999999999996E-6	-০.০০০০০৫ US$
bn	compact-currency	long	USD	-1.5E-6	-০.০০০০০১৫ US$
bn	compact-currency	long	USD	-1.0E-6	-০.০০০০০১ US$
bn	compact-currency	long	USD	-0.0	-০ US$
bn	compact-currency	long	USD	1.0E-6	০.০০০০০১ US$
bn	compact-currency	long	USD	1.5E-6	০.০০০০০১৫ US$
bn	compact-currency	long	USD	4.9999999999999996E-6	০.০০০০০৫ US$
bn	compact-currency	long	USD	1.0E-5	০.০০০০১ US$
bn	compact-currency	long	USD	1.5000000000000002E-5	০.০০০০১৫ US$
bn	compact-currency	long	USD	5.0E-5	০.০০০০৫ US$
bn	compact-currency	long	USD	1.0E-4	০.০০০১ US$
bn	compact-currency	long	USD	1.23E-4	০.০০০১২ US$
bn	compact-currency	long	USD	1.5000000000000001E-4	০.০০০১৫ US$
bn	compact-currency	long	USD	5.0E-4	০.০০০৫ US$
bn	compact-currency	long	USD	0.001	০.০০১ US$
bn	compact-currency	long	USD	0.0015	০.০০১৫ US$
bn	compact-currency	long	USD	0.005	০.০০৫ US$
bn	compact-currency	long	USD	0.01	০.০১ US$
bn	compact-currency	long	USD	0.015	০.০১৫ US$
bn	compact-currency	long	USD	0.05	০.০৫ US$
bn	compact-currency	long	USD	0.1	০.১ US$
bn	compact-currency	long	USD	0.125	০.১২ US$
bn	compact-currency	long	USD	0.135	০.১৪ US$
bn	compact-currency	long	USD	0.15000000000000002	০.১৫ US$
bn	compact-currency	long	USD	0.5	০.৫ US$
bn	compact-currency	long	USD	1.0	১ US$
bn	compact-currency	long	USD	1.5	১.৫ US$
bn	compact-currency	long	USD	2.5	২.৫ US$
bn	compact-currency	long	USD	3.5	৩.৫ US$
bn	compact-currency	long	USD	5.0	৫ US$
bn	compact-currency	long	USD	10.0	১০ US$
bn	compact-currency	long	USD	12.0	১২ US$
bn	compact-currency	long	USD	15.0	১৫ US$
bn	compact-currency	long	USD	50.0	৫০ US$
bn	compact-currency	long	USD	100.0	১০০ US$
bn	compact-currency	long	USD	123.0	১২৩ US$
bn	compact-currency	long	USD	150.0	১৫০ US$
bn	compact-currency	long	USD	500.0	৫০০ US$
bn	compact-currency	long	USD	999.9	১ হাUS$
bn	compact-currency	long	USD	1000.0	১ হাUS$
bn	compact-currency	long	USD	1234.56	১.২ হাUS$
bn	compact-currency	long	USD	1500.0	১.৫ হাUS$
bn	compact-currency	long	USD	5000.0	৫ হাUS$
bn	compact-currency	long	USD	10000.0	১০ হাUS$
bn	compact-currency	long	USD	15000.0	১৫ হাUS$
bn	compact-currency	long	USD	50000.0	৫০ হাUS$
bn	compact-currency	long	USD	100000.0	১ লাUS$
bn	compact-currency	long	USD	150000.0	১.৫ লাUS$
bn	compact-currency	long	USD	500000.0	৫ লাUS$
bn	compact-currency	long	USD	999999.9	১০ লাUS$
bn	compact-currency	long	USD	1000000.0	১০ লাUS$
bn	compact-currency	long	USD	1234567.0	১২ লাUS$
bn	compact-currency	long	USD	1500000.0	১৫ লাUS$
bn	compact-currency	long	USD	5000000.0	৫০ লাUS$
bn	compact-currency	long	USD	1.0E7	১ কোUS$
bn	compact-currency	long	USD	1.5E7	১.৫ কোUS$
bn	compact-currency	long	USD	5.0E7	৫ কোUS$
bn	compact-currency	long	USD	1.0E8	১০ কোUS$
bn	compact-currency	long	USD	1.5E8	১৫ কোUS$
bn	compact-currency	long	USD	5.0E8	৫০ কোUS$
bn	compact-currency	long	USD	1.0E9	১০০ কোUS$
bn	compact-currency	long	USD	1.5E9	১৫০ কোUS$
bn	compact-currency	long	USD	5.0E9	৫০০ কোUS$
bn	compact-currency	long	USD	1.0E10	১ শত কোUS$
bn	compact-currency	long	USD	1.5E10	১.৫শত কোUS$
bn	compact-currency	long	USD	5.0E10	৫শত কোUS$
bn	compact-currency	long	USD	1.0E11	১কোUS$
bn	compact-currency	long	USD	1.5E11	১.৫কোUS$
bn	compact-currency	long	USD	5.0E11	৫কোUS$
bn	compact-currency	long	USD	1.0E12	১ লা.কো.US$
bn	compact-currency	long	USD	1.5E12	১.৫ লা.কো.US$
bn	compact-currency	long	USD	5.0E12	৫ লা.কো.US$
bn	compact-currency	long	EUR	-5.0E12	-৫ লা.কো.€
bn	compact-currency	long	EUR	-1.5E12	-১.৫ লা.কো.€
bn	compact-currency	long	EUR	-1.0E12	-১ লা.কো.€
bn	compact-currency	long	EUR	-5.0E11	-৫কো€
bn	compact-currency	long	EUR	-1.5E11	-১.৫কো€
bn	compact-currency	long	EUR	-1.0E11	-১কো€
bn	compact-currency	long	EUR	-5.0E10	-৫শত কো€
bn	compact-currency	long	EUR	-1.5E10	-১.৫শত কো€
bn	compact-currency	long	EUR	-1.0E10	-১ শত কো€
bn	compact-currency	long	EUR	-5.0E9	-৫০০ কো€
bn	compact-currency	long	EUR	-1.5E9	-১৫০ কো€
bn	compact-currency	long	EUR	-1.0E9	-১০০ কো€
bn	compact-currency	long	EUR	-5.0E8	-৫০ কো€
bn	compact-currency	long	EUR	-1.5E8	-১৫ কো€
bn	compact-currency	long	EUR	-1.0E8	-১০ কো€
bn	compact-currency	long	EUR	-5.0E7	-৫ কো€
bn	compact-currency	long	EUR	-1.5E7	-১.৫ কো€
bn	compact-currency	long	EUR	-1.0E7	-১ কো€
bn	compact-currency	long	EUR	-5000000.0	-৫০ লা€
bn	compact-currency	long	EUR	-1500000.0	-১৫ লা€
bn	compact-currency	long	EUR	-1234567.0	-১২ লা€
bn	compact-currency	long	EUR	-1234565.0	-১২ লা€
bn	compact-currency	long	EUR	-1000000.0	-১০ লা€
bn	compact-currency	long	EUR	-999999.9	-১০ লা€
bn	compact-currency	long	EUR	-500000.0	-৫ লা€
bn	compact-currency	long	EUR	-150000.0	-১.৫ লা€
bn	compact-currency	long	EUR	-100000.0	-১ লা€
bn	compact-currency	long	EUR	-50000.0	-৫০ হা€
bn	compact-currency	long	EUR	-15000.0	-১৫ হা€
bn	compact-currency	long	EUR	-10000.0	-১০ হা€
bn	compact-currency	long	EUR	-5000.0	-৫ হা€
bn	compact-currency	long	EUR	-1500.0	-১.৫ হা€
bn	compact-currency	long	EUR	-1234.56	-১.২ হা€
bn	compact-currency	long	EUR	-1000.0	-১ হা€
bn	compact-currency	long	EUR	-999.9	-১ হা€
bn	compact-currency	long	EUR	-500.0	-৫০০€
bn	compact-currency	long	EUR	-150.0	-১৫০€
bn	compact-currency	long	EUR	-123.0	-১২৩€
bn	compact-currency	long	EUR	-100.0	-১০০€
bn	compact-currency	long	EUR	-50.0	-৫০€
bn	compact-currency	long	EUR	-15.0	-১৫€
bn	compact-currency	long	EUR	-12.0	-১২€
bn	compact-currency	long	EUR	-10.0	-১০€
bn	compact-currency	long	EUR	-5.0	-৫€
bn	compact-currency	long	EUR	-3.5	-৩.৫€
bn	compact-currency	long	EUR	-2.5	-২.৫€
bn	compact-currency	long	EUR	-1.5	-১.৫€
bn	compact-currency	long	EUR	-1.2	-১.২€
bn	compact-currency	long	EUR	-1.0	-১€
bn	compact-currency	long	EUR	-0.5	-০.৫€
bn	compact-currency	long	EUR	-0.15000000000000002	-০.১৫€
bn	compact-currency	long	EUR	-0.135	-০.১৪€
bn	compact-currency	long	EUR	-0.125	-০.১২€
bn	compact-currency	long	EUR	-0.1	-০.১€
bn	compact-currency	long	EUR	-0.05	-০.০৫€
bn	compact-currency	long	EUR	-0.015	-০.০১৫€
bn	compact-currency	long	EUR	-0.01	-০.০১€
bn	compact-currency	long	EUR	-0.00831765	-০.০০৮৩€
bn	compact-currency	long	EUR	-0.005	-০.০০৫€
bn	compact-currency	long	EUR	-0.0015	-০.০০১৫€
bn	compact-currency	long	EUR	-0.001	-০.০০১€
bn	compact-currency	long	EUR	-5.0E-4	-০.০০০৫€
bn	compact-currency	long	EUR	-1.5000000000000001E-4	-০.০০০১৫€
bn	compact-currency	long	EUR	-1.23E-4	-০.০০০১২€
bn	compact-currency	long	EUR	-1.0E-4	-০.০০০১€
bn	compact-currency	long	EUR	-5.0E-5	-০.০০০০৫€
bn	compact-currency	long	EUR	-1.5000000000000002E-5	-০.০০০০১৫€
bn	compact-currency	long	EUR	-1.0E-5	-০.০০০০১€
bn	compact-currency	long	EUR	-4.9999999999999996E-6	-০.০০০০০৫€
bn	compact-currency	long	EUR	-1.5E-6	-০.০০০০০১৫€
bn	compact-currency	long	EUR	-1.0E-6	-০.০০০০০১€
bn	compact-currency	long	EUR	-0.0	-০€
bn	compact-currency	long	EUR	1.0E-6	০.০০০০০১€
bn	compact-currency	long	EUR	1.5E-6	০.০০০০০১৫€
bn	compact-currency	long	EUR	4.9999999999999996E-6	০.০০০০০৫€
bn	compact-currency	long	EUR	1.0E-5	০.০০০০১€
bn	compact-currency	long	EUR	1.5000000000000002E-5	০.০০০০১৫€
bn	compact-currency	long	EUR	5.0E-5	০.০০০০৫€
bn	compact-currency	long	EUR	1.0E-4	০.০০০১€
bn	compact-currency	long	EUR	1.23E-4	০.০০০১২€
bn	compact-currency	long	EUR	1.5000000000000001E-4	০.০০০১৫€
bn	compact-currency	long	EUR	5.0E-4	০.০০০৫€
bn	compact-currency	long	EUR	0.001	০.০০১€
bn	compact-currency	long	EUR	0.0015	০.০০১৫€
bn	compact-currency	long	EUR	0.005	০.০০৫€
bn	compact-currency	long	EUR	0.01	০.০১€
bn	compact-currency	long	EUR	0.015	০.০১৫€
bn	compact-currency	long	EUR	0.05	০.০৫€
bn	compact-currency	long	EUR	0.1	০.১€
bn	compact-currency	long	EUR	0.125	০.১২€
bn	compact-currency	long	EUR	0.135	০.১৪€
bn	compact-currency	long	EUR	0.15000000000000002	০.১৫€
bn	compact-currency	long	EUR	0.5	০.৫€
bn	compact-currency	long	EUR	1.0	১€
bn	compact-currency	long	EUR	1.5	১.৫€
bn	compact-currency	long	EUR	2.5	২.৫€
bn	compact-currency	long	EUR	3.5	৩.৫€
bn	compact-currency	long	EUR	5.0	৫€
bn	compact-currency	long	EUR	10.0	১০€
bn	compact-currency	long	EUR	12.0	১২€
bn	compact-currency	long	EUR	15.0	১৫€
bn	compact-currency	long	EUR	50.0	৫০€
bn	compact-currency	long	EUR	100.0	১০০€
bn	compact-currency	long	EUR	123.0	১২৩€
bn	compact-currency	long	EUR	150.0	১৫০€
bn	compact-currency	long	EUR	500.0	৫০০€
bn	compact-currency	long	EUR	999.9	১ হা€
bn	compact-currency	long	EUR	1000.0	১ হা€
bn	compact-currency	long	EUR	1234.56	১.২ হা€
bn	compact-currency	long	EUR	1500.0	১.৫ হা€
bn	compact-currency	long	EUR	5000.0	৫ হা€
bn	compact-currency	long	EUR	10000.0	১০ হা€
bn	compact-currency	long	EUR	15000.0	১৫ হা€
bn	compact-currency	long	EUR	50000.0	৫০ হা€
bn	compact-currency	long	EUR	100000.0	১ লা€
bn	compact-currency	long	EUR	150000.0	১.৫ লা€
bn	compact-currency	long	EUR	500000.0	৫ লা€
bn	compact-currency	long	EUR	999999.9	১০ লা€
bn	compact-currency	long	EUR	1000000.0	১০ লা€
bn	compact-currency	long	EUR	1234567.0	১২ লা€
bn	compact-currency	long	EUR	1500000.0	১৫ লা€
bn	compact-currency	long	EUR	5000000.0	৫০ লা€
bn	compact-currency	long	EUR	1.0E7	১ কো€
bn	compact-currency	long	EUR	1.5E7	১.৫ কো€
bn	compact-currency	long	EUR	5.0E7	৫ কো€
bn	compact-currency	long	EUR	1.0E8	১০ কো€
bn	compact-currency	long	EUR	1.5E8	১৫ কো€
bn	compact-currency	long	EUR	5.0E8	৫০ কো€
bn	compact-currency	long	EUR	1.0E9	১০০ কো€
bn	compact-currency	long	EUR	1.5E9	১৫০ কো€
bn	compact-currency	long	EUR	5.0E9	৫০০ কো€
bn	compact-currency	long	EUR	1.0E10	১ শত কো€
bn	compact-currency	long	EUR	1.5E10	১.৫শত কো€
bn	compact-currency	long	EUR	5.0E10	৫শত কো€
bn	compact-currency	long	EUR	1.0E11	১কো€
bn	compact-currency	long	EUR	1.5E11	১.৫কো€
bn	compact-currency	long	EUR	5.0E11	৫কো€
bn	compact-currency	long	EUR	1.0E12	১ লা.কো.€
bn	compact-currency	long	EUR	1.5E12	১.৫ লা.কো.€
bn	compact-currency	long	EUR	5.0E12	৫ লা.কো.€
bn	compact-currency	long	JPY	-5.0E12	-৫ লা.কো.JP¥
bn	compact-currency	long	JPY	-1.5E12	-১.৫ লা.কো.JP¥
bn	compact-currency	long	JPY	-1.0E12	-১ লা.কো.JP¥
bn	compact-currency	long	JPY	-5.0E11	-৫কোJP¥
bn	compact-currency	long	JPY	-1.5E11	-১.৫কোJP¥
bn	compact-currency	long	JPY	-1.0E11	-১কোJP¥
bn	compact-currency	long	JPY	-5.0E10	-৫শত কোJP¥
bn	compact-currency	long	JPY	-1.5E10	-১.৫শত কোJP¥
bn	compact-currency	long	JPY	-1.0E10	-১ শত কোJP¥
bn	compact-currency	long	JPY	-5.0E9	-৫০০ কোJP¥
bn	compact-currency	long	JPY	-1.5E9	-১৫০ কোJP¥
bn	compact-currency	long	JPY	-1.0E9	-১০০ কোJP¥
bn	compact-currency	long	JPY	-5.0E8	-৫০ কোJP¥
bn	compact-currency	long	JPY	-1.5E8	-১৫ কোJP¥
bn	compact-currency	long	JPY	-1.0E8	-১০ কোJP¥
bn	compact-currency	long	JPY	-5.0E7	-৫ কোJP¥
bn	compact-currency	long	JPY	-1.5E7	-১.৫ কোJP¥
bn	compact-currency	long	JPY	-1.0E7	-১ কোJP¥
bn	compact-currency	long	JPY	-5000000.0	-৫০ লাJP¥
bn	compact-currency	long	JPY	-1500000.0	-১৫ লাJP¥
bn	compact-currency	long	JPY	-1234567.0	-১২ লাJP¥
bn	compact-currency	long	JPY	-1234565.0	-১২ লাJP¥
bn	compact-currency	long	JPY	-1000000.0	-১০ লাJP¥
bn	compact-currency	long	JPY	-999999.9	-১০ লাJP¥
bn	compact-currency	long	JPY	-500000.0	-৫ লাJP¥
bn	compact-currency	long	JPY	-150000.0	-১.৫ লাJP¥
bn	compact-currency	long	JPY	-100000.0	-১ লাJP¥
bn	compact-currency	long	JPY	-50000.0	-৫০ হাJP¥
bn	compact-currency	long	JPY	-15000.0	-১৫ হাJP¥
bn	compact-currency	long	JPY	-10000.0	-১০ হাJP¥
bn	compact-currency	long	JPY	-5000.0	-৫ হাJP¥
bn	compact-currency	long	JPY	-1500.0	-১.৫ হাJP¥
bn	compact-currency	long	JPY	-1234.56	-১.২ হাJP¥
bn	compact-currency	long	JPY	-1000.0	-১ হাJP¥
bn	compact-currency	long	JPY	-999.9	-১ হাJP¥
bn	compact-currency	long	JPY	-500.0	-৫০০ JP¥
bn	compact-currency	long	JPY	-150.0	-১৫০ JP¥
bn	compact-currency	long	JPY	-123.0	-১২৩ JP¥
bn	compact-currency	long	JPY	-100.0	-১০০ JP¥
bn	compact-currency	long	JPY	-50.0	-৫০ JP¥
bn	compact-currency	long	JPY	-15.0	-১৫ JP¥
bn	compact-currency	long	JPY	-12.0	-১২ JP¥
bn	compact-currency	long	JPY	-10.0	-১০ JP¥
bn	compact-currency	long	JPY	-5.0	-৫ JP¥
bn	compact-currency	long	JPY	-3.5	-৩.৫ JP¥
bn	compact-currency	long	JPY	-2.5	-২.৫ JP¥
bn	compact-currency	long	JPY	-1.5	-১.৫ JP¥
bn	compact-currency	long	JPY	-1.2	-১.২ JP¥
bn	compact-currency	long	JPY	-1.0	-১ JP¥
bn	compact-currency	long	JPY	-0.5	-০.৫ JP¥
bn	compact-currency	long	JPY	-0.15000000000000002	-০.১৫ JP¥
bn	compact-currency	long	JPY	-0.135	-০.১৪ JP¥
bn	compact-currency	long	JPY	-0.125	-০.১২ JP¥
bn	compact-currency	long	JPY	-0.1	-০.১ JP¥
bn	compact-currency	long	JPY	-0.05	-০.০৫ JP¥
bn	compact-currency	long	JPY	-0.015	-০.০১৫ JP¥
bn	compact-currency	long	JPY	-0.01	-০.০১ JP¥
bn	compact-currency	long	JPY	-0.00831765	-০.০০৮৩ JP¥
bn	compact-currency	long	JPY	-0.005	-০.০০৫ JP¥
bn	compact-currency	long	JPY	-0.0015	-০.০০১৫ JP¥
bn	compact-currency	long	JPY	-0.001	-০.০০১ JP¥
bn	compact-currency	long	JPY	-5.0E-4	-০.০০০৫ JP¥
bn	compact-currency	long	JPY	-1.5000000000000001E-4	-০.০০০১৫ JP¥
bn	compact-currency	long	JPY	-1.23E-4	-০.০০০১২ JP¥
bn	compact-currency	long	JPY	-1.0E-4	-০.০০০১ JP¥
bn	compact-currency	long	JPY	-5.0E-5	-০.০০০০৫ JP¥
bn	compact-currency	long	JPY	-1.5000000000000002E-5	-০.০০০০১৫ JP¥
bn	compact-currency	long	JPY	-1.0E-5	-০.০০০০১ JP¥
bn	compact-currency	long	JPY	-4.9999999999999996E-6	-০.০০০০০৫ JP¥
bn	compact-currency	long	JPY	-1.5E-6	-০.০০০০০১৫ JP¥
bn	compact-currency	long	JPY	-1.0E-6	-০.০০০০০১ JP¥
bn	compact-currency	long	JPY	-0.0	-০ JP¥
bn	compact-currency	long	JPY	1.0E-6	০.০০০০০১ JP¥
bn	compact-currency	long	JPY	1.5E-6	০.০০০০০১৫ JP¥
bn	compact-currency	long	JPY	4.9999999999999996E-6	০.০০০০০৫ JP¥
bn	compact-currency	long	JPY	1.0E-5	০.০০০০১ JP¥
bn	compact-currency	long	JPY	1.5000000000000002E-5	০.০০০০১৫ JP¥
bn	compact-currency	long	JPY	5.0E-5	০.০০০০৫ JP¥
bn	compact-currency	long	JPY	1.0E-4	০.০০০১ JP¥
bn	compact-currency	long	JPY	1.23E-4	০.০০০১২ JP¥
bn	compact-currency	long	JPY	1.5000000000000001E-4	০.০০০১৫ JP¥
bn	compact-currency	long	JPY	5.0E-4	০.০০০৫ JP¥
bn	compact-currency	long	JPY	0.001	০.০০১ JP¥
bn	compact-currency	long	JPY	0.0015	০.০০১৫ JP¥
bn	compact-currency	long	JPY	0.005	০.০০৫ JP¥
bn	compact-currency	long	JPY	0.01	০.০১ JP¥
bn	compact-currency	long	JPY	0.015	০.০১৫ JP¥
bn	compact-currency	long	JPY	0.05	০.০৫ JP¥
bn	compact-currency	long	JPY	0.1	০.১ JP¥
bn	compact-currency	long	JPY	0.125	০.১২ JP¥
bn	compact-currency	long	JPY	0.135	০.১৪ JP¥
bn	compact-currency	long	JPY	0.15000000000000002	০.১৫ JP¥
bn	compact-currency	long	JPY	0.5	০.৫ JP¥
bn	compact-currency	long	JPY	1.0	১ JP¥
bn	compact-currency	long	JPY	1.5	১.৫ JP¥
bn	compact-currency	long	JPY	2.5	২.৫ JP¥
bn	compact-currency	long	JPY	3.5	৩.৫ JP¥
bn	compact-currency	long	JPY	5.0	৫ JP¥
bn	compact-currency	long	JPY	10.0	১০ JP¥
bn	compact-currency	long	JPY	12.0	১২ JP¥
bn	compact-currency	long	JPY	15.0	১৫ JP¥
bn	compact-currency	long	JPY	50.0	৫০ JP¥
bn	compact-currency	long	JPY	100.0	১০০ JP¥
bn	compact-currency	long	JPY	123.0	১২৩ JP¥
bn	compact-currency	long	JPY	150.0	১৫০ JP¥
bn	compact-currency	long	JPY	500.0	৫০০ JP¥
bn	compact-currency	long	JPY	999.9	১ হাJP¥
bn	compact-currency	long	JPY	1000.0	১ হাJP¥
bn	compact-currency	long	JPY	1234.56	১.২ হাJP¥
bn	compact-currency	long	JPY	1500.0	১.৫ হাJP¥
bn	compact-currency	long	JPY	5000.0	৫ হাJP¥
bn	compact-currency	long	JPY	10000.0	১০ হাJP¥
bn	compact-currency	long	JPY	15000.0	১৫ হাJP¥
bn	compact-currency	long	JPY	50000.0	৫০ হাJP¥
bn	compact-currency	long	JPY	100000.0	১ লাJP¥
bn	compact-currency	long	JPY	150000.0	১.৫ লাJP¥
bn	compact-currency	long	JPY	500000.0	৫ লাJP¥
bn	compact-currency	long	JPY	999999.9	১০ লাJP¥
bn	compact-currency	long	JPY	1000000.0	১০ লাJP¥
bn	compact-currency	long	JPY	1234567.0	১২ লাJP¥
bn	compact-currency	long	JPY	1500000.0	১৫ লাJP¥
bn	compact-currency	long	JPY	5000000.0	৫০ লাJP¥
bn	compact-currency	long	JPY	1.0E7	১ কোJP¥
bn	compact-currency	long	JPY	1.5E7	১.৫ কোJP¥
bn	compact-currency	long	JPY	5.0E7	৫ কোJP¥
bn	compact-currency	long	JPY	1.0E8	১০ কোJP¥
bn	compact-currency	long	JPY	1.5E8	১৫ কোJP¥
bn	compact-currency	long	JPY	5.0E8	৫০ কোJP¥
bn	compact-currency	long	JPY	1.0E9	১০০ কোJP¥
bn	compact-currency	long	JPY	1.5E9	১৫০ কোJP¥
bn	compact-currency	long	JPY	5.0E9	৫০০ কোJP¥
bn	compact-currency	long	JPY	1.0E10	১ শত কোJP¥
bn	compact-currency	long	JPY	1.5E10	১.৫শত কোJP¥
bn	compact-currency	long	JPY	5.0E10	৫শত কোJP¥
bn	compact-currency	long	JPY	1.0E11	১কোJP¥
bn	compact-currency	long	JPY	1.5E11	১.৫কোJP¥
bn	compact-currency	long	JPY	5.0E11	৫কোJP¥
bn	compact-currency	long	JPY	1.0E12	১ লা.কো.JP¥
bn	compact-currency	long	JPY	1.5E12	১.৫ লা.কো.JP¥
bn	compact-currency	long	JPY	5.0E12	৫ লা.কো.JP¥
bn	compact-currency	long	CHF	-5.0E12	-৫ লা.কো.CHF
bn	compact-currency	long	CHF	-1.5E12	-১.৫ লা.কো.CHF
bn	compact-currency	long	CHF	-1.0E12	-১ লা.কো.CHF
bn	compact-currency	long	CHF	-5.0E11	-৫কোCHF
bn	compact-currency	long	CHF	-1.5E11	-১.৫কোCHF
bn	compact-currency	long	CHF	-1.0E11	-১কোCHF
bn	compact-currency	long	CHF	-5.0E10	-৫শত কোCHF
bn	compact-currency	long	CHF	-1.5E10	-১.৫শত কোCHF
bn	compact-currency	long	CHF	-1.0E10	-১ শত কোCHF
bn	compact-currency	long	CHF	-5.0E9	-৫০০ কোCHF
bn	compact-currency	long	CHF	-1.5E9	-১৫০ কোCHF
bn	compact-currency	long	CHF	-1.0E9	-১০০ কোCHF
bn	compact-currency	long	CHF	-5.0E8	-৫০ কোCHF
bn	compact-currency	long	CHF	-1.5E8	-১৫ কোCHF
bn	compact-currency	long	CHF	-1.0E8	-১০ কোCHF
