locale	number_format	compact_length	currency_length	currency	input	expected
ar_EG	compact-currency	long	iso-code	EUR	1.0E7	‏١٠ مليون EUR
ar_EG	compact-currency	long	iso-code	EUR	1.5E7	‏١٥ مليون EUR
ar_EG	compact-currency	long	iso-code	EUR	5.0E7	‏٥٠ مليون EUR
ar_EG	compact-currency	long	iso-code	EUR	1.0E8	‏١٠٠ مليون EUR
ar_EG	compact-currency	long	iso-code	EUR	1.5E8	‏١٥٠ مليون EUR
ar_EG	compact-currency	long	iso-code	EUR	5.0E8	‏٥٠٠ مليون EUR
ar_EG	compact-currency	long	iso-code	EUR	1.0E9	‏١ مليار EUR
ar_EG	compact-currency	long	iso-code	EUR	1.5E9	‏١٫٥ مليار EUR
ar_EG	compact-currency	long	iso-code	EUR	5.0E9	‏٥ مليار EUR
ar_EG	compact-currency	long	iso-code	EUR	1.0E10	‏١٠ مليار EUR
ar_EG	compact-currency	long	iso-code	EUR	1.5E10	‏١٥ مليار EUR
ar_EG	compact-currency	long	iso-code	EUR	5.0E10	‏٥٠ مليار EUR
ar_EG	compact-currency	long	iso-code	EUR	1.0E11	‏١٠٠ مليار EUR
ar_EG	compact-currency	long	iso-code	EUR	1.5E11	‏١٥٠ مليار EUR
ar_EG	compact-currency	long	iso-code	EUR	5.0E11	‏٥٠٠ مليار EUR
ar_EG	compact-currency	long	iso-code	EUR	1.0E12	‏١ ترليون EUR
ar_EG	compact-currency	long	iso-code	EUR	1.5E12	‏١٫٥ ترليون EUR
ar_EG	compact-currency	long	iso-code	EUR	5.0E12	‏٥ ترليون EUR
ar_EG	compact-currency	long	iso-code	JPY	-5.0E12	؜-‏٥ ترليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5E12	؜-‏١٫٥ ترليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0E12	؜-‏١ ترليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-5.0E11	؜-‏٥٠٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5E11	؜-‏١٥٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0E11	؜-‏١٠٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	-5.0E10	؜-‏٥٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5E10	؜-‏١٥ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0E10	؜-‏١٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	-5.0E9	؜-‏٥ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5E9	؜-‏١٫٥ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0E9	؜-‏١ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	-5.0E8	؜-‏٥٠٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5E8	؜-‏١٥٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0E8	؜-‏١٠٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-5.0E7	؜-‏٥٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5E7	؜-‏١٥ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0E7	؜-‏١٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-5000000.0	؜-‏٥ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1500000.0	؜-‏١٫٥ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1234567.0	؜-‏١٫٢ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1234565.0	؜-‏١٫٢ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-1000000.0	؜-‏١ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-999999.9	؜-‏١ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	-500000.0	؜-‏٥٠٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-150000.0	؜-‏١٥٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-100000.0	؜-‏١٠٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-50000.0	؜-‏٥٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-15000.0	؜-‏١٥ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-10000.0	؜-‏١٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-5000.0	؜-‏٥ آلاف JPY
ar_EG	compact-currency	long	iso-code	JPY	-1500.0	؜-‏١٫٥ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-1234.56	؜-‏١٫٢ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-1000.0	؜-‏١ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-999.9	؜-‏١ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	-500.0	؜-‏٥٠٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	-150.0	؜-‏١٥٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	-123.0	؜-‏١٢٣ JPY
ar_EG	compact-currency	long	iso-code	JPY	-100.0	؜-‏١٠٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	-50.0	؜-‏٥٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	-15.0	؜-‏١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-12.0	؜-‏١٢ JPY
ar_EG	compact-currency	long	iso-code	JPY	-10.0	؜-‏١٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	-5.0	؜-‏٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-3.5	؜-‏٣٫٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-2.5	؜-‏٢٫٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5	؜-‏١٫٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.2	؜-‏١٫٢ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0	؜-‏١ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.5	؜-‏٠٫٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.15000000000000002	؜-‏٠٫١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.135	؜-‏٠٫١٤ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.125	؜-‏٠٫١٢ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.1	؜-‏٠٫١ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.05	؜-‏٠٫٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.015	؜-‏٠٫٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.01	؜-‏٠٫٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.00831765	؜-‏٠٫٠٠٨٣ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.005	؜-‏٠٫٠٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.0015	؜-‏٠٫٠٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.001	؜-‏٠٫٠٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	-5.0E-4	؜-‏٠٫٠٠٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5000000000000001E-4	؜-‏٠٫٠٠٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.23E-4	؜-‏٠٫٠٠٠١٢ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0E-4	؜-‏٠٫٠٠٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	-5.0E-5	؜-‏٠٫٠٠٠٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5000000000000002E-5	؜-‏٠٫٠٠٠٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0E-5	؜-‏٠٫٠٠٠٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	-4.9999999999999996E-6	؜-‏٠٫٠٠٠٠٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.5E-6	؜-‏٠٫٠٠٠٠٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	-1.0E-6	؜-‏٠٫٠٠٠٠٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	-0.0	؜-‏٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0E-6	‏٠٫٠٠٠٠٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5E-6	‏٠٫٠٠٠٠٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	4.9999999999999996E-6	‏٠٫٠٠٠٠٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0E-5	‏٠٫٠٠٠٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5000000000000002E-5	‏٠٫٠٠٠٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	5.0E-5	‏٠٫٠٠٠٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0E-4	‏٠٫٠٠٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	1.23E-4	‏٠٫٠٠٠١٢ JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5000000000000001E-4	‏٠٫٠٠٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	5.0E-4	‏٠٫٠٠٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.001	‏٠٫٠٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.0015	‏٠٫٠٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.005	‏٠٫٠٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.01	‏٠٫٠١ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.015	‏٠٫٠١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.05	‏٠٫٠٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.1	‏٠٫١ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.125	‏٠٫١٢ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.135	‏٠٫١٤ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.15000000000000002	‏٠٫١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	0.5	‏٠٫٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0	‏١ JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5	‏١٫٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	2.5	‏٢٫٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	3.5	‏٣٫٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	5.0	‏٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	10.0	‏١٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	12.0	‏١٢ JPY
ar_EG	compact-currency	long	iso-code	JPY	15.0	‏١٥ JPY
ar_EG	compact-currency	long	iso-code	JPY	50.0	‏٥٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	100.0	‏١٠٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	123.0	‏١٢٣ JPY
ar_EG	compact-currency	long	iso-code	JPY	150.0	‏١٥٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	500.0	‏٥٠٠ JPY
ar_EG	compact-currency	long	iso-code	JPY	999.9	‏١ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	1000.0	‏١ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	1234.56	‏١٫٢ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	1500.0	‏١٫٥ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	5000.0	‏٥ آلاف JPY
ar_EG	compact-currency	long	iso-code	JPY	10000.0	‏١٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	15000.0	‏١٥ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	50000.0	‏٥٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	100000.0	‏١٠٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	150000.0	‏١٥٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	500000.0	‏٥٠٠ ألف JPY
ar_EG	compact-currency	long	iso-code	JPY	999999.9	‏١ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	1000000.0	‏١ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	1234567.0	‏١٫٢ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	1500000.0	‏١٫٥ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	5000000.0	‏٥ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0E7	‏١٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5E7	‏١٥ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	5.0E7	‏٥٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0E8	‏١٠٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5E8	‏١٥٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	5.0E8	‏٥٠٠ مليون JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0E9	‏١ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5E9	‏١٫٥ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	5.0E9	‏٥ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0E10	‏١٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5E10	‏١٥ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	5.0E10	‏٥٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0E11	‏١٠٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5E11	‏١٥٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	5.0E11	‏٥٠٠ مليار JPY
ar_EG	compact-currency	long	iso-code	JPY	1.0E12	‏١ ترليون JPY
ar_EG	compact-currency	long	iso-code	JPY	1.5E12	‏١٫٥ ترليون JPY
ar_EG	compact-currency	long	iso-code	JPY	5.0E12	‏٥ ترليون JPY
ar_EG	compact-currency	long	iso-code	CHF	-5.0E12	؜-‏٥ ترليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5E12	؜-‏١٫٥ ترليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0E12	؜-‏١ ترليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-5.0E11	؜-‏٥٠٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5E11	؜-‏١٥٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0E11	؜-‏١٠٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	-5.0E10	؜-‏٥٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5E10	؜-‏١٥ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0E10	؜-‏١٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	-5.0E9	؜-‏٥ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5E9	؜-‏١٫٥ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0E9	؜-‏١ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	-5.0E8	؜-‏٥٠٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5E8	؜-‏١٥٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0E8	؜-‏١٠٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-5.0E7	؜-‏٥٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5E7	؜-‏١٥ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0E7	؜-‏١٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-5000000.0	؜-‏٥ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1500000.0	؜-‏١٫٥ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1234567.0	؜-‏١٫٢ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1234565.0	؜-‏١٫٢ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-1000000.0	؜-‏١ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-999999.9	؜-‏١ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	-500000.0	؜-‏٥٠٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-150000.0	؜-‏١٥٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-100000.0	؜-‏١٠٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-50000.0	؜-‏٥٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-15000.0	؜-‏١٥ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-10000.0	؜-‏١٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-5000.0	؜-‏٥ آلاف CHF
ar_EG	compact-currency	long	iso-code	CHF	-1500.0	؜-‏١٫٥ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-1234.56	؜-‏١٫٢ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-1000.0	؜-‏١ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-999.9	؜-‏١ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	-500.0	؜-‏٥٠٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	-150.0	؜-‏١٥٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	-123.0	؜-‏١٢٣ CHF
ar_EG	compact-currency	long	iso-code	CHF	-100.0	؜-‏١٠٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	-50.0	؜-‏٥٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	-15.0	؜-‏١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-12.0	؜-‏١٢ CHF
ar_EG	compact-currency	long	iso-code	CHF	-10.0	؜-‏١٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	-5.0	؜-‏٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-3.5	؜-‏٣٫٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-2.5	؜-‏٢٫٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5	؜-‏١٫٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.2	؜-‏١٫٢ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0	؜-‏١ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.5	؜-‏٠٫٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.15000000000000002	؜-‏٠٫١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.135	؜-‏٠٫١٤ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.125	؜-‏٠٫١٢ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.1	؜-‏٠٫١ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.05	؜-‏٠٫٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.015	؜-‏٠٫٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.01	؜-‏٠٫٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.00831765	؜-‏٠٫٠٠٨٣ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.005	؜-‏٠٫٠٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.0015	؜-‏٠٫٠٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.001	؜-‏٠٫٠٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	-5.0E-4	؜-‏٠٫٠٠٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5000000000000001E-4	؜-‏٠٫٠٠٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.23E-4	؜-‏٠٫٠٠٠١٢ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0E-4	؜-‏٠٫٠٠٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	-5.0E-5	؜-‏٠٫٠٠٠٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5000000000000002E-5	؜-‏٠٫٠٠٠٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0E-5	؜-‏٠٫٠٠٠٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	-4.9999999999999996E-6	؜-‏٠٫٠٠٠٠٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.5E-6	؜-‏٠٫٠٠٠٠٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	-1.0E-6	؜-‏٠٫٠٠٠٠٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	-0.0	؜-‏٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0E-6	‏٠٫٠٠٠٠٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5E-6	‏٠٫٠٠٠٠٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	4.9999999999999996E-6	‏٠٫٠٠٠٠٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0E-5	‏٠٫٠٠٠٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5000000000000002E-5	‏٠٫٠٠٠٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	5.0E-5	‏٠٫٠٠٠٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0E-4	‏٠٫٠٠٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	1.23E-4	‏٠٫٠٠٠١٢ CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5000000000000001E-4	‏٠٫٠٠٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	5.0E-4	‏٠٫٠٠٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.001	‏٠٫٠٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.0015	‏٠٫٠٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.005	‏٠٫٠٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.01	‏٠٫٠١ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.015	‏٠٫٠١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.05	‏٠٫٠٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.1	‏٠٫١ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.125	‏٠٫١٢ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.135	‏٠٫١٤ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.15000000000000002	‏٠٫١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	0.5	‏٠٫٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0	‏١ CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5	‏١٫٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	2.5	‏٢٫٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	3.5	‏٣٫٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	5.0	‏٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	10.0	‏١٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	12.0	‏١٢ CHF
ar_EG	compact-currency	long	iso-code	CHF	15.0	‏١٥ CHF
ar_EG	compact-currency	long	iso-code	CHF	50.0	‏٥٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	100.0	‏١٠٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	123.0	‏١٢٣ CHF
ar_EG	compact-currency	long	iso-code	CHF	150.0	‏١٥٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	500.0	‏٥٠٠ CHF
ar_EG	compact-currency	long	iso-code	CHF	999.9	‏١ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	1000.0	‏١ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	1234.56	‏١٫٢ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	1500.0	‏١٫٥ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	5000.0	‏٥ آلاف CHF
ar_EG	compact-currency	long	iso-code	CHF	10000.0	‏١٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	15000.0	‏١٥ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	50000.0	‏٥٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	100000.0	‏١٠٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	150000.0	‏١٥٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	500000.0	‏٥٠٠ ألف CHF
ar_EG	compact-currency	long	iso-code	CHF	999999.9	‏١ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	1000000.0	‏١ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	1234567.0	‏١٫٢ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	1500000.0	‏١٫٥ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	5000000.0	‏٥ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0E7	‏١٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5E7	‏١٥ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	5.0E7	‏٥٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0E8	‏١٠٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5E8	‏١٥٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	5.0E8	‏٥٠٠ مليون CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0E9	‏١ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5E9	‏١٫٥ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	5.0E9	‏٥ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0E10	‏١٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5E10	‏١٥ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	5.0E10	‏٥٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0E11	‏١٠٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5E11	‏١٥٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	5.0E11	‏٥٠٠ مليار CHF
ar_EG	compact-currency	long	iso-code	CHF	1.0E12	‏١ ترليون CHF
ar_EG	compact-currency	long	iso-code	CHF	1.5E12	‏١٫٥ ترليون CHF
ar_EG	compact-currency	long	iso-code	CHF	5.0E12	‏٥ ترليون CHF
ar_EG	compact-currency	long	iso-code	INR	-5.0E12	؜-‏٥ ترليون INR
ar_EG	compact-currency	long	iso-code	INR	-1.5E12	؜-‏١٫٥ ترليون INR
ar_EG	compact-currency	long	iso-code	INR	-1.0E12	؜-‏١ ترليون INR
ar_EG	compact-currency	long	iso-code	INR	-5.0E11	؜-‏٥٠٠ مليار INR
ar_EG	compact-currency	long	iso-code	INR	-1.5E11	؜-‏١٥٠ مليار INR
ar_EG	compact-currency	long	iso-code	INR	-1.0E11	؜-‏١٠٠ مليار INR
ar_EG	compact-currency	long	iso-code	INR	-5.0E10	؜-‏٥٠ مليار INR
ar_EG	compact-currency	long	iso-code	INR	-1.5E10	؜-‏١٥ مليار INR
ar_EG	compact-currency	long	iso-code	INR	-1.0E10	؜-‏١٠ مليار INR
ar_EG	compact-currency	long	iso-code	INR	-5.0E9	؜-‏٥ مليار INR
ar_EG	compact-currency	long	iso-code	INR	-1.5E9	؜-‏١٫٥ مليار INR
ar_EG	compact-currency	long	iso-code	INR	-1.0E9	؜-‏١ مليار INR
ar_EG	compact-currency	long	iso-code	INR	-5.0E8	؜-‏٥٠٠ مليون INR
