locale	style	input	expected
de_CH	percent	0.135	13.5%
de_CH	percent	0.15000000000000002	15%
de_CH	percent	0.5	50%
de_CH	percent	1.5	150%
de_CH	percent	2.5	250%
de_CH	percent	3.5	350%
de_CH	percent	5.0	500%
de_CH	percent	10.0	1'000%
de_CH	percent	15.0	1'500%
de_CH	percent	50.0	5'000%
de_CH	percent	100.0	10'000%
de_CH	percent	150.0	15'000%
de_CH	percent	500.0	50'000%
de_CH	percent	999.9	99'990%
de_CH	percent	1000.0	100'000%
de_CH	percent	1500.0	150'000%
de_CH	percent	5000.0	500'000%
de_CH	percent	10000.0	1'000'000%
de_CH	percent	15000.0	1'500'000%
de_CH	percent	50000.0	5'000'000%
de_CH	percent	100000.0	10'000'000%
de_CH	percent	150000.0	15'000'000%
de_CH	percent	500000.0	50'000'000%
de_CH	percent	999999.9	99'999'990%
de_CH	percent	1000000.0	100'000'000%
de_CH	percent	1500000.0	150'000'000%
de_CH	percent	5000000.0	500'000'000%
de_CH	percent	1.0E7	1'000'000'000%
de_CH	percent	1.5E7	1'500'000'000%
de_CH	percent	5.0E7	5'000'000'000%
de_CH	percent	1.0E8	10'000'000'000%
de_CH	percent	1.5E8	15'000'000'000%
de_CH	percent	5.0E8	50'000'000'000%
de_CH	percent	1.0E9	100'000'000'000%
de_CH	percent	1.5E9	150'000'000'000%
de_CH	percent	5.0E9	500'000'000'000%
de_CH	percent	1.0E10	1'000'000'000'000%
de_CH	percent	1.5E10	1'500'000'000'000%
de_CH	percent	5.0E10	5'000'000'000'000%
de_CH	percent	1.0E11	10'000'000'000'000%
de_CH	percent	1.5E11	15'000'000'000'000%
de_CH	percent	5.0E11	50'000'000'000'000%
de_CH	percent	1.0E12	100'000'000'000'000%
de_CH	percent	1.5E12	150'000'000'000'000%
de_CH	percent	5.0E12	500'000'000'000'000%
de_CH	scientific	-5.0E12	-5E12
de_CH	scientific	-1.5E12	-1.5E12
de_CH	scientific	-1.0E12	-1E12
de_CH	scientific	-5.0E11	-5E11
de_CH	scientific	-1.5E11	-1.5E11
de_CH	scientific	-1.0E11	-1E11
de_CH	scientific	-5.0E10	-5E10
de_CH	scientific	-1.5E10	-1.5E10
de_CH	scientific	-1.0E10	-1E10
de_CH	scientific	-5.0E9	-5E9
de_CH	scientific	-1.5E9	-1.5E9
de_CH	scientific	-1.0E9	-1E9
de_CH	scientific	-5.0E8	-5E8
de_CH	scientific	-1.5E8	-1.5E8
de_CH	scientific	-1.0E8	-1E8
de_CH	scientific	-5.0E7	-5E7
de_CH	scientific	-1.5E7	-1.5E7
de_CH	scientific	-1.0E7	-1E7
de_CH	scientific	-5000000.0	-5E6
de_CH	scientific	-1500000.0	-1.5E6
de_CH	scientific	-1234567.0	-1.234567E6
de_CH	scientific	-1000000.0	-1E6
de_CH	scientific	-999999.9	-9.999999E5
de_CH	scientific	-500000.0	-5E5
de_CH	scientific	-150000.0	-1.5E5
de_CH	scientific	-100000.0	-1E5
de_CH	scientific	-50000.0	-5E4
de_CH	scientific	-15000.0	-1.5E4
de_CH	scientific	-10000.0	-1E4
de_CH	scientific	-5000.0	-5E3
de_CH	scientific	-1500.0	-1.5E3
de_CH	scientific	-1000.0	-1E3
de_CH	scientific	-999.9	-9.999E2
de_CH	scientific	-500.0	-5E2
de_CH	scientific	-150.0	-1.5E2
de_CH	scientific	-123.0	-1.23E2
de_CH	scientific	-100.0	-1E2
de_CH	scientific	-50.0	-5E1
de_CH	scientific	-15.0	-1.5E1
de_CH	scientific	-12.0	-1.2E1
de_CH	scientific	-10.0	-1E1
de_CH	scientific	-5.0	-5E0
de_CH	scientific	-3.5	-3.5E0
de_CH	scientific	-2.5	-2.5E0
de_CH	scientific	-1.5	-1.5E0
de_CH	scientific	-1.2	-1.2E0
de_CH	scientific	-1.0	-1E0
de_CH	scientific	-0.5	-5E-1
de_CH	scientific	-0.15000000000000002	-1.5E-1
de_CH	scientific	-0.135	-1.35E-1
de_CH	scientific	-0.125	-1.25E-1
de_CH	scientific	-0.1	-1E-1
de_CH	scientific	-0.05	-5E-2
de_CH	scientific	-0.015	-1.5E-2
de_CH	scientific	-0.01	-1E-2
de_CH	scientific	-0.005	-5E-3
de_CH	scientific	-0.0015	-1.5E-3
de_CH	scientific	-0.001	-1E-3
de_CH	scientific	-5.0E-4	-5E-4
de_CH	scientific	-1.5000000000000001E-4	-1.5E-4
de_CH	scientific	-1.23E-4	-1.23E-4
de_CH	scientific	-1.0E-4	-1E-4
de_CH	scientific	-5.0E-5	-5E-5
de_CH	scientific	-1.5000000000000002E-5	-1.5E-5
de_CH	scientific	-1.0E-5	-1E-5
de_CH	scientific	-4.9999999999999996E-6	-5E-6
de_CH	scientific	-1.5E-6	-1.5E-6
de_CH	scientific	-1.0E-6	-1E-6
de_CH	scientific	1.0E-6	1E-6
de_CH	scientific	1.5E-6	1.5E-6
de_CH	scientific	4.9999999999999996E-6	5E-6
de_CH	scientific	1.0E-5	1E-5
de_CH	scientific	1.5000000000000002E-5	1.5E-5
de_CH	scientific	5.0E-5	5E-5
de_CH	scientific	1.0E-4	1E-4
de_CH	scientific	1.5000000000000001E-4	1.5E-4
de_CH	scientific	5.0E-4	5E-4
de_CH	scientific	0.001	1E-3
de_CH	scientific	0.0015	1.5E-3
de_CH	scientific	0.005	5E-3
de_CH	scientific	0.01	1E-2
de_CH	scientific	0.015	1.5E-2
de_CH	scientific	0.05	5E-2
de_CH	scientific	0.1	1E-1
de_CH	scientific	0.125	1.25E-1
de_CH	scientific	0.135	1.35E-1
de_CH	scientific	0.15000000000000002	1.5E-1
de_CH	scientific	0.5	5E-1
de_CH	scientific	1.5	1.5E0
de_CH	scientific	2.5	2.5E0
de_CH	scientific	3.5	3.5E0
de_CH	scientific	5.0	5E0
de_CH	scientific	10.0	1E1
de_CH	scientific	15.0	1.5E1
de_CH	scientific	50.0	5E1
de_CH	scientific	100.0	1E2
de_CH	scientific	150.0	1.5E2
de_CH	scientific	500.0	5E2
de_CH	scientific	999.9	9.999E2
de_CH	scientific	1000.0	1E3
de_CH	scientific	1500.0	1.5E3
de_CH	scientific	5000.0	5E3
de_CH	scientific	10000.0	1E4
de_CH	scientific	15000.0	1.5E4
de_CH	scientific	50000.0	5E4
de_CH	scientific	100000.0	1E5
de_CH	scientific	150000.0	1.5E5
de_CH	scientific	500000.0	5E5
de_CH	scientific	999999.9	9.999999E5
de_CH	scientific	1000000.0	1E6
de_CH	scientific	1500000.0	1.5E6
de_CH	scientific	5000000.0	5E6
de_CH	scientific	1.0E7	1E7
de_CH	scientific	1.5E7	1.5E7
de_CH	scientific	5.0E7	5E7
de_CH	scientific	1.0E8	1E8
de_CH	scientific	1.5E8	1.5E8
de_CH	scientific	5.0E8	5E8
de_CH	scientific	1.0E9	1E9
de_CH	scientific	1.5E9	1.5E9
de_CH	scientific	5.0E9	5E9
de_CH	scientific	1.0E10	1E10
de_CH	scientific	1.5E10	1.5E10
de_CH	scientific	5.0E10	5E10
de_CH	scientific	1.0E11	1E11
de_CH	scientific	1.5E11	1.5E11
de_CH	scientific	5.0E11	5E11
de_CH	scientific	1.0E12	1E12
de_CH	scientific	1.5E12	1.5E12
de_CH	scientific	5.0E12	5E12
de_CH	compact-short	-5.0E12	-5 Bio.
de_CH	compact-short	-1.5E12	-1.5 Bio.
de_CH	compact-short	-1.0E12	-1 Bio.
de_CH	compact-short	-5.0E11	-500 Mrd.
de_CH	compact-short	-1.5E11	-150 Mrd.
de_CH	compact-short	-1.0E11	-100 Mrd.
de_CH	compact-short	-5.0E10	-50 Mrd.
de_CH	compact-short	-1.5E10	-15 Mrd.
de_CH	compact-short	-1.0E10	-10 Mrd.
de_CH	compact-short	-5.0E9	-5 Mrd.
de_CH	compact-short	-1.5E9	-1.5 Mrd.
de_CH	compact-short	-1.0E9	-1 Mrd.
de_CH	compact-short	-5.0E8	-500 Mio.
de_CH	compact-short	-1.5E8	-150 Mio.
de_CH	compact-short	-1.0E8	-100 Mio.
de_CH	compact-short	-5.0E7	-50 Mio.
de_CH	compact-short	-1.5E7	-15 Mio.
de_CH	compact-short	-1.0E7	-10 Mio.
de_CH	compact-short	-5000000.0	-5 Mio.
de_CH	compact-short	-1500000.0	-1.5 Mio.
de_CH	compact-short	-1234567.0	-1.2 Mio.
de_CH	compact-short	-1000000.0	-1 Mio.
de_CH	compact-short	-999999.9	-1 Mio.
de_CH	compact-short	-500000.0	-500'000
de_CH	compact-short	-150000.0	-150'000
de_CH	compact-short	-100000.0	-100'000
de_CH	compact-short	-50000.0	-50'000
de_CH	compact-short	-15000.0	-15'000
de_CH	compact-short	-10000.0	-10'000
de_CH	compact-short	-5000.0	-5000
de_CH	compact-short	-1500.0	-1500
de_CH	compact-short	-1000.0	-1000
de_CH	compact-short	-999.9	-1000
de_CH	compact-short	-500.0	-500
de_CH	compact-short	-150.0	-150
de_CH	compact-short	-123.0	-123
de_CH	compact-short	-100.0	-100
de_CH	compact-short	-50.0	-50
de_CH	compact-short	-15.0	-15
de_CH	compact-short	-12.0	-12
de_CH	compact-short	-10.0	-10
de_CH	compact-short	-5.0	-5
de_CH	compact-short	-3.5	-3.5
de_CH	compact-short	-2.5	-2.5
de_CH	compact-short	-1.5	-1.5
de_CH	compact-short	-1.2	-1.2
de_CH	compact-short	-1.0	-1
de_CH	compact-short	-0.5	-0.5
de_CH	compact-short	-0.15000000000000002	-0.15
de_CH	compact-short	-0.135	-0.14
de_CH	compact-short	-0.125	-0.12
de_CH	compact-short	-0.1	-0.1
de_CH	compact-short	-0.05	-0.05
de_CH	compact-short	-0.015	-0.015
de_CH	compact-short	-0.01	-0.01
de_CH	compact-short	-0.005	-0.005
de_CH	compact-short	-0.0015	-0.0015
de_CH	compact-short	-0.001	-0.001
de_CH	compact-short	-5.0E-4	-0.0005
de_CH	compact-short	-1.5000000000000001E-4	-0.00015
de_CH	compact-short	-1.23E-4	-0.00012
de_CH	compact-short	-1.0E-4	-0.0001
de_CH	compact-short	-5.0E-5	-0.00005
de_CH	compact-short	-1.5000000000000002E-5	-0.000015
de_CH	compact-short	-1.0E-5	-0.00001
de_CH	compact-short	-4.9999999999999996E-6	-0.000005
de_CH	compact-short	-1.5E-6	-0.0000015
de_CH	compact-short	-1.0E-6	-0.000001
de_CH	compact-short	1.0E-6	0.000001
de_CH	compact-short	1.5E-6	0.0000015
de_CH	compact-short	4.9999999999999996E-6	0.000005
de_CH	compact-short	1.0E-5	0.00001
de_CH	compact-short	1.5000000000000002E-5	0.000015
de_CH	compact-short	5.0E-5	0.00005
de_CH	compact-short	1.0E-4	0.0001
de_CH	compact-short	1.5000000000000001E-4	0.00015
de_CH	compact-short	5.0E-4	0.0005
de_CH	compact-short	0.001	0.001
de_CH	compact-short	0.0015	0.0015
de_CH	compact-short	0.005	0.005
de_CH	compact-short	0.01	0.01
de_CH	compact-short	0.015	0.015
de_CH	compact-short	0.05	0.05
de_CH	compact-short	0.1	0.1
de_CH	compact-short	0.125	0.12
de_CH	compact-short	0.135	0.14
de_CH	compact-short	0.15000000000000002	0.15
de_CH	compact-short	0.5	0.5
de_CH	compact-short	1.5	1.5
de_CH	compact-short	2.5	2.5
de_CH	compact-short	3.5	3.5
de_CH	compact-short	5.0	5
de_CH	compact-short	10.0	10
de_CH	compact-short	15.0	15
de_CH	compact-short	50.0	50
de_CH	compact-short	100.0	100
de_CH	compact-short	150.0	150
de_CH	compact-short	500.0	500
de_CH	compact-short	999.9	1000
de_CH	compact-short	1000.0	1000
de_CH	compact-short	1500.0	1500
de_CH	compact-short	5000.0	5000
de_CH	compact-short	10000.0	10'000
de_CH	compact-short	15000.0	15'000
de_CH	compact-short	50000.0	50'000
de_CH	compact-short	100000.0	100'000
de_CH	compact-short	150000.0	150'000
de_CH	compact-short	500000.0	500'000
de_CH	compact-short	999999.9	1 Mio.
de_CH	compact-short	1000000.0	1 Mio.
de_CH	compact-short	1500000.0	1.5 Mio.
de_CH	compact-short	5000000.0	5 Mio.
de_CH	compact-short	1.0E7	10 Mio.
de_CH	compact-short	1.5E7	15 Mio.
de_CH	compact-short	5.0E7	50 Mio.
de_CH	compact-short	1.0E8	100 Mio.
de_CH	compact-short	1.5E8	150 Mio.
de_CH	compact-short	5.0E8	500 Mio.
de_CH	compact-short	1.0E9	1 Mrd.
de_CH	compact-short	1.5E9	1.5 Mrd.
de_CH	compact-short	5.0E9	5 Mrd.
de_CH	compact-short	1.0E10	10 Mrd.
de_CH	compact-short	1.5E10	15 Mrd.
de_CH	compact-short	5.0E10	50 Mrd.
de_CH	compact-short	1.0E11	100 Mrd.
de_CH	compact-short	1.5E11	150 Mrd.
de_CH	compact-short	5.0E11	500 Mrd.
de_CH	compact-short	1.0E12	1 Bio.
de_CH	compact-short	1.5E12	1.5 Bio.
de_CH	compact-short	5.0E12	5 Bio.
de_CH	compact-long	-5.0E12	-5 Billionen
de_CH	compact-long	-1.5E12	-1.5 Billionen
de_CH	compact-long	-1.0E12	-1 Billion
de_CH	compact-long	-5.0E11	-500 Milliarden
de_CH	compact-long	-1.5E11	-150 Milliarden
de_CH	compact-long	-1.0E11	-100 Milliarden
de_CH	compact-long	-5.0E10	-50 Milliarden
de_CH	compact-long	-1.5E10	-15 Milliarden
de_CH	compact-long	-1.0E10	-10 Milliarden
de_CH	compact-long	-5.0E9	-5 Milliarden
de_CH	compact-long	-1.5E9	-1.5 Milliarden
de_CH	compact-long	-1.0E9	-1 Milliarde
de_CH	compact-long	-5.0E8	-500 Millionen
de_CH	compact-long	-1.5E8	-150 Millionen
de_CH	compact-long	-1.0E8	-100 Millionen
de_CH	compact-long	-5.0E7	-50 Millionen
de_CH	compact-long	-1.5E7	-15 Millionen
de_CH	compact-long	-1.0E7	-10 Millionen
de_CH	compact-long	-5000000.0	-5 Millionen
de_CH	compact-long	-1500000.0	-1.5 Millionen
de_CH	compact-long	-1234567.0	-1.2 Millionen
de_CH	compact-long	-1000000.0	-1 Million
de_CH	compact-long	-999999.9	-1 Million
de_CH	compact-long	-500000.0	-500 Tausend
de_CH	compact-long	-150000.0	-150 Tausend
de_CH	compact-long	-100000.0	-100 Tausend
de_CH	compact-long	-50000.0	-50 Tausend
de_CH	compact-long	-15000.0	-15 Tausend
de_CH	compact-long	-10000.0	-10 Tausend
de_CH	compact-long	-5000.0	-5 Tausend
de_CH	compact-long	-1500.0	-1.5 Tausend
de_CH	compact-long	-1000.0	-1 Tausend
de_CH	compact-long	-999.9	-1 Tausend
de_CH	compact-long	-500.0	-500
de_CH	compact-long	-150.0	-150
de_CH	compact-long	-123.0	-123
de_CH	compact-long	-100.0	-100
de_CH	compact-long	-50.0	-50
de_CH	compact-long	-15.0	-15
de_CH	compact-long	-12.0	-12
de_CH	compact-long	-10.0	-10
de_CH	compact-long	-5.0	-5
de_CH	compact-long	-3.5	-3.5
de_CH	compact-long	-2.5	-2.5
de_CH	compact-long	-1.5	-1.5
de_CH	compact-long	-1.2	-1.2
de_CH	compact-long	-1.0	-1
de_CH	compact-long	-0.5	-0.5
de_CH	compact-long	-0.15000000000000002	-0.15
de_CH	compact-long	-0.135	-0.14
de_CH	compact-long	-0.125	-0.12
de_CH	compact-long	-0.1	-0.1
de_CH	compact-long	-0.05	-0.05
de_CH	compact-long	-0.015	-0.015
de_CH	compact-long	-0.01	-0.01
de_CH	compact-long	-0.005	-0.005
de_CH	compact-long	-0.0015	-0.0015
de_CH	compact-long	-0.001	-0.001
de_CH	compact-long	-5.0E-4	-0.0005
de_CH	compact-long	-1.5000000000000001E-4	-0.00015
de_CH	compact-long	-1.23E-4	-0.00012
de_CH	compact-long	-1.0E-4	-0.0001
de_CH	compact-long	-5.0E-5	-0.00005
de_CH	compact-long	-1.5000000000000002E-5	-0.000015
de_CH	compact-long	-1.0E-5	-0.00001
de_CH	compact-long	-4.9999999999999996E-6	-0.000005
de_CH	compact-long	-1.5E-6	-0.0000015
de_CH	compact-long	-1.0E-6	-0.000001
de_CH	compact-long	1.0E-6	0.000001
de_CH	compact-long	1.5E-6	0.0000015
de_CH	compact-long	4.9999999999999996E-6	0.000005
de_CH	compact-long	1.0E-5	0.00001
de_CH	compact-long	1.5000000000000002E-5	0.000015
de_CH	compact-long	5.0E-5	0.00005
de_CH	compact-long	1.0E-4	0.0001
de_CH	compact-long	1.5000000000000001E-4	0.00015
de_CH	compact-long	5.0E-4	0.0005
de_CH	compact-long	0.001	0.001
de_CH	compact-long	0.0015	0.0015
de_CH	compact-long	0.005	0.005
de_CH	compact-long	0.01	0.01
de_CH	compact-long	0.015	0.015
de_CH	compact-long	0.05	0.05
de_CH	compact-long	0.1	0.1
de_CH	compact-long	0.125	0.12
de_CH	compact-long	0.135	0.14
de_CH	compact-long	0.15000000000000002	0.15
de_CH	compact-long	0.5	0.5
de_CH	compact-long	1.5	1.5
de_CH	compact-long	2.5	2.5
de_CH	compact-long	3.5	3.5
de_CH	compact-long	5.0	5
de_CH	compact-long	10.0	10
de_CH	compact-long	15.0	15
de_CH	compact-long	50.0	50
de_CH	compact-long	100.0	100
de_CH	compact-long	150.0	150
de_CH	compact-long	500.0	500
de_CH	compact-long	999.9	1 Tausend
de_CH	compact-long	1000.0	1 Tausend
de_CH	compact-long	1500.0	1.5 Tausend
de_CH	compact-long	5000.0	5 Tausend
de_CH	compact-long	10000.0	10 Tausend
de_CH	compact-long	15000.0	15 Tausend
de_CH	compact-long	50000.0	50 Tausend
de_CH	compact-long	100000.0	100 Tausend
de_CH	compact-long	150000.0	150 Tausend
de_CH	compact-long	500000.0	500 Tausend
de_CH	compact-long	999999.9	1 Million
de_CH	compact-long	1000000.0	1 Million
de_CH	compact-long	1500000.0	1.5 Millionen
de_CH	compact-long	5000000.0	5 Millionen
de_CH	compact-long	1.0E7	10 Millionen
de_CH	compact-long	1.5E7	15 Millionen
de_CH	compact-long	5.0E7	50 Millionen
de_CH	compact-long	1.0E8	100 Millionen
de_CH	compact-long	1.5E8	150 Millionen
de_CH	compact-long	5.0E8	500 Millionen
de_CH	compact-long	1.0E9	1 Milliarde
de_CH	compact-long	1.5E9	1.5 Milliarden
de_CH	compact-long	5.0E9	5 Milliarden
de_CH	compact-long	1.0E10	10 Milliarden
de_CH	compact-long	1.5E10	15 Milliarden
de_CH	compact-long	5.0E10	50 Milliarden
de_CH	compact-long	1.0E11	100 Milliarden
de_CH	compact-long	1.5E11	150 Milliarden
de_CH	compact-long	5.0E11	500 Milliarden
de_CH	compact-long	1.0E12	1 Billion
de_CH	compact-long	1.5E12	1.5 Billionen
de_CH	compact-long	5.0E12	5 Billionen
ar	decimal	-5.0E12	‎-5,000,000,000,000
ar	decimal	-1.5E12	‎-1,500,000,000,000
ar	decimal	-1.0E12	‎-1,000,000,000,000
ar	decimal	-5.0E11	‎-500,000,000,000
ar	decimal	-1.5E11	‎-150,000,000,000
ar	decimal	-1.0E11	‎-100,000,000,000
ar	decimal	-5.0E10	‎-50,000,000,000
ar	decimal	-1.5E10	‎-15,000,000,000
ar	decimal	-1.0E10	‎-10,000,000,000
ar	decimal	-5.0E9	‎-5,000,000,000
ar	decimal	-1.5E9	‎-1,500,000,000
ar	decimal	-1.0E9	‎-1,000,000,000
ar	decimal	-5.0E8	‎-500,000,000
ar	decimal	-1.5E8	‎-150,000,000
ar	decimal	-1.0E8	‎-100,000,000
ar	decimal	-5.0E7	‎-50,000,000
ar	decimal	-1.5E7	‎-15,000,000
ar	decimal	-1.0E7	‎-10,000,000
ar	decimal	-5000000.0	‎-5,000,000
ar	decimal	-1500000.0	‎-1,500,000
ar	decimal	-1234567.0	‎-1,234,567
ar	decimal	-1000000.0	‎-1,000,000
ar	decimal	-999999.9	‎-999,999.9
ar	decimal	-500000.0	‎-500,000
ar	decimal	-150000.0	‎-150,000
ar	decimal	-100000.0	‎-100,000
ar	decimal	-50000.0	‎-50,000
ar	decimal	-15000.0	‎-15,000
ar	decimal	-10000.0	‎-10,000
ar	decimal	-5000.0	‎-5,000
ar	decimal	-1500.0	‎-1,500
ar	decimal	-1000.0	‎-1,000
ar	decimal	-999.9	‎-999.9
ar	decimal	-500.0	‎-500
ar	decimal	-150.0	‎-150
ar	decimal	-123.0	‎-123
ar	decimal	-100.0	‎-100
ar	decimal	-50.0	‎-50
ar	decimal	-15.0	‎-15
ar	decimal	-12.0	‎-12
ar	decimal	-10.0	‎-10
ar	decimal	-5.0	‎-5
ar	decimal	-3.5	‎-3.5
ar	decimal	-2.5	‎-2.5
ar	decimal	-1.5	‎-1.5
ar	decimal	-1.2	‎-1.2
ar	decimal	-1.0	‎-1
ar	decimal	-0.5	‎-0.5
ar	decimal	-0.15000000000000002	‎-0.15
ar	decimal	-0.135	‎-0.135
ar	decimal	-0.125	‎-0.125
ar	decimal	-0.1	‎-0.1
ar	decimal	-0.05	‎-0.05
ar	decimal	-0.015	‎-0.015
ar	decimal	-0.01	‎-0.01
ar	decimal	-0.005	‎-0.005
ar	decimal	-0.0015	‎-0.0015
ar	decimal	-0.001	‎-0.001
ar	decimal	-5.0E-4	‎-0.0005
ar	decimal	-1.5000000000000001E-4	‎-0.00015
ar	decimal	-1.23E-4	‎-0.000123
ar	decimal	-1.0E-4	‎-0.0001
ar	decimal	-5.0E-5	‎-0.00005
ar	decimal	-1.5000000000000002E-5	‎-0.000015
ar	decimal	-1.0E-5	‎-0.00001
ar	decimal	-4.9999999999999996E-6	‎-0.000005
ar	decimal	-1.5E-6	‎-0.000002
ar	decimal	-1.0E-6	‎-0.000001
ar	decimal	1.0E-6	0.000001
ar	decimal	1.5E-6	0.000002
ar	decimal	4.9999999999999996E-6	0.000005
ar	decimal	1.0E-5	0.00001
ar	decimal	1.5000000000000002E-5	0.000015
ar	decimal	5.0E-5	0.00005
ar	decimal	1.0E-4	0.0001
ar	decimal	1.5000000000000001E-4	0.00015
ar	decimal	5.0E-4	0.0005
ar	decimal	0.001	0.001
ar	decimal	0.0015	0.0015
ar	decimal	0.005	0.005
ar	decimal	0.01	0.01
ar	decimal	0.015	0.015
ar	decimal	0.05	0.05
ar	decimal	0.1	0.1
ar	decimal	0.125	0.125
ar	decimal	0.135	0.135
ar	decimal	0.15000000000000002	0.15
ar	decimal	0.5	0.5
ar	decimal	1.5	1.5
ar	decimal	2.5	2.5
ar	decimal	3.5	3.5
ar	decimal	5.0	5
ar	decimal	10.0	10
ar	decimal	15.0	15
ar	decimal	50.0	50
ar	decimal	100.0	100
ar	decimal	150.0	150
ar	decimal	500.0	500
ar	decimal	999.9	999.9
ar	decimal	1000.0	1,000
ar	decimal	1500.0	1,500
ar	decimal	5000.0	5,000
ar	decimal	10000.0	10,000
ar	decimal	15000.0	15,000
ar	decimal	50000.0	50,000
ar	decimal	100000.0	100,000
ar	decimal	150000.0	150,000
ar	decimal	500000.0	500,000
ar	decimal	999999.9	999,999.9
ar	decimal	1000000.0	1,000,000
ar	decimal	1500000.0	1,500,000
ar	decimal	5000000.0	5,000,000
ar	decimal	1.0E7	10,000,000
ar	decimal	1.5E7	15,000,000
ar	decimal	5.0E7	50,000,000
ar	decimal	1.0E8	100,000,000
ar	decimal	1.5E8	150,000,000
ar	decimal	5.0E8	500,000,000
ar	decimal	1.0E9	1,000,000,000
ar	decimal	1.5E9	1,500,000,000
ar	decimal	5.0E9	5,000,000,000
ar	decimal	1.0E10	10,000,000,000
ar	decimal	1.5E10	15,000,000,000
ar	decimal	5.0E10	50,000,000,000
ar	decimal	1.0E11	100,000,000,000
ar	decimal	1.5E11	150,000,000,000
ar	decimal	5.0E11	500,000,000,000
ar	decimal	1.0E12	1,000,000,000,000
ar	decimal	1.5E12	1,500,000,000,000
ar	decimal	5.0E12	5,000,000,000,000
ar	percent	-5.0E12	‎-500,000,000,000,000‎%‎
ar	percent	-1.5E12	‎-150,000,000,000,000‎%‎
ar	percent	-1.0E12	‎-100,000,000,000,000‎%‎
ar	percent	-5.0E11	‎-50,000,000,000,000‎%‎
ar	percent	-1.5E11	‎-15,000,000,000,000‎%‎
ar	percent	-1.0E11	‎-10,000,000,000,000‎%‎
ar	percent	-5.0E10	‎-5,000,000,000,000‎%‎
ar	percent	-1.5E10	‎-1,500,000,000,000‎%‎
ar	percent	-1.0E10	‎-1,000,000,000,000‎%‎
ar	percent	-5.0E9	‎-500,000,000,000‎%‎
ar	percent	-1.5E9	‎-150,000,000,000‎%‎
ar	percent	-1.0E9	‎-100,000,000,000‎%‎
ar	percent	-5.0E8	‎-50,000,000,000‎%‎
ar	percent	-1.5E8	‎-15,000,000,000‎%‎
ar	percent	-1.0E8	‎-10,000,000,000‎%‎
ar	percent	-5.0E7	‎-5,000,000,000‎%‎
ar	percent	-1.5E7	‎-1,500,000,000‎%‎
ar	percent	-1.0E7	‎-1,000,000,000‎%‎
ar	percent	-5000000.0	‎-500,000,000‎%‎
ar	percent	-1500000.0	‎-150,000,000‎%‎
ar	percent	-1234567.0	‎-123,456,700‎%‎
ar	percent	-1000000.0	‎-100,000,000‎%‎
ar	percent	-999999.9	‎-99,999,990‎%‎
ar	percent	-500000.0	‎-50,000,000‎%‎
ar	percent	-150000.0	‎-15,000,000‎%‎
ar	percent	-100000.0	‎-10,000,000‎%‎
ar	percent	-50000.0	‎-5,000,000‎%‎
ar	percent	-15000.0	‎-1,500,000‎%‎
ar	percent	-10000.0	‎-1,000,000‎%‎
ar	percent	-5000.0	‎-500,000‎%‎
ar	percent	-1500.0	‎-150,000‎%‎
ar	percent	-1000.0	‎-100,000‎%‎
ar	percent	-999.9	‎-99,990‎%‎
ar	percent	-500.0	‎-50,000‎%‎
ar	percent	-150.0	‎-15,000‎%‎
ar	percent	-123.0	‎-12,300‎%‎
ar	percent	-100.0	‎-10,000‎%‎
ar	percent	-50.0	‎-5,000‎%‎
ar	percent	-15.0	‎-1,500‎%‎
ar	percent	-12.0	‎-1,200‎%‎
ar	percent	-10.0	‎-1,000‎%‎
ar	percent	-5.0	‎-500‎%‎
ar	percent	-3.5	‎-350‎%‎
ar	percent	-2.5	‎-250‎%‎
ar	percent	-1.5	‎-150‎%‎
ar	percent	-1.2	‎-120‎%‎
ar	percent	-1.0	‎-100‎%‎
ar	percent	-0.5	‎-50‎%‎
ar	percent	-0.15000000000000002	‎-15‎%‎
ar	percent	-0.135	‎-13.5‎%‎
ar	percent	-0.125	‎-12.5‎%‎
ar	percent	-0.1	‎-10‎%‎
ar	percent	-0.05	‎-5‎%‎
ar	percent	-0.015	‎-1.5‎%‎
ar	percent	-0.01	‎-1‎%‎
ar	percent	-0.005	‎-0.5‎%‎
ar	percent	-0.0015	‎-0.15‎%‎
ar	percent	-0.001	‎-0.1‎%‎
ar	percent	-5.0E-4	‎-0.05‎%‎
ar	percent	-1.5000000000000001E-4	‎-0.015‎%‎
ar	percent	-1.23E-4	‎-0.0123‎%‎
ar	percent	-1.0E-4	‎-0.01‎%‎
ar	percent	-5.0E-5	‎-0.005‎%‎
ar	percent	-1.5000000000000002E-5	‎-0.0015‎%‎
ar	percent	-1.0E-5	‎-0.001‎%‎
ar	percent	-4.9999999999999996E-6	‎-0.0005‎%‎
ar	percent	-1.5E-6	‎-0.00015‎%‎
ar	percent	-1.0E-6	‎-0.0001‎%‎
ar	percent	1.0E-6	0.0001‎%‎
ar	percent	1.5E-6	0.00015‎%‎
ar	percent	4.9999999999999996E-6	0.0005‎%‎
ar	percent	1.0E-5	0.001‎%‎
ar	percent	1.5000000000000002E-5	0.0015‎%‎
ar	percent	5.0E-5	0.005‎%‎
ar	percent	1.0E-4	0.01‎%‎
ar	percent	1.5000000000000001E-4	0.015‎%‎
ar	percent	5.0E-4	0.05‎%‎
ar	percent	0.001	0.1‎%‎
ar	percent	0.0015	0.15‎%‎
ar	percent	0.005	0.5‎%‎
ar	percent	0.01	1‎%‎
ar	percent	0.015	1.5‎%‎
