locale	number_format	format_length	currency	input	expected
bn	currency	short	USD	-150.0	-১৫০ US$
bn	currency	short	USD	-123.0	-১২৩ US$
bn	currency	short	USD	-100.0	-১০০ US$
bn	currency	short	USD	-50.0	-৫০ US$
bn	currency	short	USD	-15.0	-১৫ US$
bn	currency	short	USD	-12.0	-১২ US$
bn	currency	short	USD	-10.0	-১০ US$
bn	currency	short	USD	-5.0	-৫ US$
bn	currency	short	USD	-3.5	-৩.৫ US$
bn	currency	short	USD	-2.5	-২.৫ US$
bn	currency	short	USD	-1.5	-১.৫ US$
bn	currency	short	USD	-1.2	-১.২ US$
bn	currency	short	USD	-1.0	-১ US$
bn	currency	short	USD	-0.5	-০.৫ US$
bn	currency	short	USD	-0.15000000000000002	-০.১৫ US$
bn	currency	short	USD	-0.135	-০.১৪ US$
bn	currency	short	USD	-0.125	-০.১২ US$
bn	currency	short	USD	-0.1	-০.১ US$
bn	currency	short	USD	-0.05	-০.০৫ US$
bn	currency	short	USD	-0.015	-০.০১৫ US$
bn	currency	short	USD	-0.01	-০.০১ US$
bn	currency	short	USD	-0.00831765	-০.০০৮৩ US$
bn	currency	short	USD	-0.005	-০.০০৫ US$
bn	currency	short	USD	-0.0015	-০.০০১৫ US$
bn	currency	short	USD	-0.001	-০.০০১ US$
bn	currency	short	USD	-5.0E-4	-০.০০০৫ US$
bn	currency	short	USD	-1.5000000000000001E-4	-০.০০০১৫ US$
bn	currency	short	USD	-1.23E-4	-০.০০০১২ US$
bn	currency	short	USD	-1.0E-4	-০.০০০১ US$
bn	currency	short	USD	-5.0E-5	-০.০০০০৫ US$
bn	currency	short	USD	-1.5000000000000002E-5	-০.০০০০১৫ US$
bn	currency	short	USD	-1.0E-5	-০.০০০০১ US$
bn	currency	short	USD	-4.9999999999999996E-6	-০.০০০০০৫ US$
bn	currency	short	USD	-1.5E-6	-০.০০০০০১৫ US$
bn	currency	short	USD	-1.0E-6	-০.০০০০০১ US$
bn	currency	short	USD	-0.0	-০ US$
bn	currency	short	USD	1.0E-6	০.০০০০০১ US$
bn	currency	short	USD	1.5E-6	০.০০০০০১৫ US$
bn	currency	short	USD	4.9999999999999996E-6	০.০০০০০৫ US$
bn	currency	short	USD	1.0E-5	০.০০০০১ US$
bn	currency	short	USD	1.5000000000000002E-5	০.০০০০১৫ US$
bn	currency	short	USD	5.0E-5	০.০০০০৫ US$
bn	currency	short	USD	1.0E-4	০.০০০১ US$
bn	currency	short	USD	1.23E-4	০.০০০১২ US$
bn	currency	short	USD	1.5000000000000001E-4	০.০০০১৫ US$
bn	currency	short	USD	5.0E-4	০.০০০৫ US$
bn	currency	short	USD	0.001	০.০০১ US$
bn	currency	short	USD	0.0015	০.০০১৫ US$
bn	currency	short	USD	0.005	০.০০৫ US$
bn	currency	short	USD	0.01	০.০১ US$
bn	currency	short	USD	0.015	০.০১৫ US$
bn	currency	short	USD	0.05	০.০৫ US$
bn	currency	short	USD	0.1	০.১ US$
bn	currency	short	USD	0.125	০.১২ US$
bn	currency	short	USD	0.135	০.১৪ US$
bn	currency	short	USD	0.15000000000000002	০.১৫ US$
bn	currency	short	USD	0.5	০.৫ US$
bn	currency	short	USD	1.0	১ US$
bn	currency	short	USD	1.5	১.৫ US$
bn	currency	short	USD	2.5	২.৫ US$
bn	currency	short	USD	3.5	৩.৫ US$
bn	currency	short	USD	5.0	৫ US$
bn	currency	short	USD	10.0	১০ US$
bn	currency	short	USD	12.0	১২ US$
bn	currency	short	USD	15.0	১৫ US$
bn	currency	short	USD	50.0	৫০ US$
bn	currency	short	USD	100.0	১০০ US$
bn	currency	short	USD	123.0	১২৩ US$
bn	currency	short	USD	150.0	১৫০ US$
bn	currency	short	USD	500.0	৫০০ US$
bn	currency	short	USD	999.9	১ হাUS$
bn	currency	short	USD	1000.0	১ হাUS$
bn	currency	short	USD	1234.56	১.২ হাUS$
bn	currency	short	USD	1500.0	১.৫ হাUS$
bn	currency	short	USD	5000.0	৫ হাUS$
bn	currency	short	USD	10000.0	১০ হাUS$
bn	currency	short	USD	15000.0	১৫ হাUS$
bn	currency	short	USD	50000.0	৫০ হাUS$
bn	currency	short	USD	100000.0	১ লাUS$
bn	currency	short	USD	150000.0	১.৫ লাUS$
bn	currency	short	USD	500000.0	৫ লাUS$
bn	currency	short	USD	999999.9	১০ লাUS$
bn	currency	short	USD	1000000.0	১০ লাUS$
bn	currency	short	USD	1234567.0	১২ লাUS$
bn	currency	short	USD	1500000.0	১৫ লাUS$
bn	currency	short	USD	5000000.0	৫০ লাUS$
bn	currency	short	USD	1.0E7	১ কোUS$
bn	currency	short	USD	1.5E7	১.৫ কোUS$
bn	currency	short	USD	5.0E7	৫ কোUS$
bn	currency	short	USD	1.0E8	১০ কোUS$
bn	currency	short	USD	1.5E8	১৫ কোUS$
bn	currency	short	USD	5.0E8	৫০ কোUS$
bn	currency	short	USD	1.0E9	১০০ কোUS$
bn	currency	short	USD	1.5E9	১৫০ কোUS$
bn	currency	short	USD	5.0E9	৫০০ কোUS$
bn	currency	short	USD	1.0E10	১ শত কোUS$
bn	currency	short	USD	1.5E10	১.৫শত কোUS$
bn	currency	short	USD	5.0E10	৫শত কোUS$
bn	currency	short	USD	1.0E11	১কোUS$
bn	currency	short	USD	1.5E11	১.৫কোUS$
bn	currency	short	USD	5.0E11	৫কোUS$
bn	currency	short	USD	1.0E12	১ লা.কো.US$
bn	currency	short	USD	1.5E12	১.৫ লা.কো.US$
bn	currency	short	USD	5.0E12	৫ লা.কো.US$
bn	currency	short	EUR	-5.0E12	-৫ লা.কো.€
bn	currency	short	EUR	-1.5E12	-১.৫ লা.কো.€
bn	currency	short	EUR	-1.0E12	-১ লা.কো.€
bn	currency	short	EUR	-5.0E11	-৫কো€
bn	currency	short	EUR	-1.5E11	-১.৫কো€
bn	currency	short	EUR	-1.0E11	-১কো€
bn	currency	short	EUR	-5.0E10	-৫শত কো€
bn	currency	short	EUR	-1.5E10	-১.৫শত কো€
bn	currency	short	EUR	-1.0E10	-১ শত কো€
bn	currency	short	EUR	-5.0E9	-৫০০ কো€
bn	currency	short	EUR	-1.5E9	-১৫০ কো€
bn	currency	short	EUR	-1.0E9	-১০০ কো€
bn	currency	short	EUR	-5.0E8	-৫০ কো€
bn	currency	short	EUR	-1.5E8	-১৫ কো€
bn	currency	short	EUR	-1.0E8	-১০ কো€
bn	currency	short	EUR	-5.0E7	-৫ কো€
bn	currency	short	EUR	-1.5E7	-১.৫ কো€
bn	currency	short	EUR	-1.0E7	-১ কো€
bn	currency	short	EUR	-5000000.0	-৫০ লা€
bn	currency	short	EUR	-1500000.0	-১৫ লা€
bn	currency	short	EUR	-1234567.0	-১২ লা€
bn	currency	short	EUR	-1234565.0	-১২ লা€
bn	currency	short	EUR	-1000000.0	-১০ লা€
bn	currency	short	EUR	-999999.9	-১০ লা€
bn	currency	short	EUR	-500000.0	-৫ লা€
bn	currency	short	EUR	-150000.0	-১.৫ লা€
bn	currency	short	EUR	-100000.0	-১ লা€
bn	currency	short	EUR	-50000.0	-৫০ হা€
bn	currency	short	EUR	-15000.0	-১৫ হা€
bn	currency	short	EUR	-10000.0	-১০ হা€
bn	currency	short	EUR	-5000.0	-৫ হা€
bn	currency	short	EUR	-1500.0	-১.৫ হা€
bn	currency	short	EUR	-1234.56	-১.২ হা€
bn	currency	short	EUR	-1000.0	-১ হা€
bn	currency	short	EUR	-999.9	-১ হা€
bn	currency	short	EUR	-500.0	-৫০০€
bn	currency	short	EUR	-150.0	-১৫০€
bn	currency	short	EUR	-123.0	-১২৩€
bn	currency	short	EUR	-100.0	-১০০€
bn	currency	short	EUR	-50.0	-৫০€
bn	currency	short	EUR	-15.0	-১৫€
bn	currency	short	EUR	-12.0	-১২€
bn	currency	short	EUR	-10.0	-১০€
bn	currency	short	EUR	-5.0	-৫€
bn	currency	short	EUR	-3.5	-৩.৫€
bn	currency	short	EUR	-2.5	-২.৫€
bn	currency	short	EUR	-1.5	-১.৫€
bn	currency	short	EUR	-1.2	-১.২€
bn	currency	short	EUR	-1.0	-১€
bn	currency	short	EUR	-0.5	-০.৫€
bn	currency	short	EUR	-0.15000000000000002	-০.১৫€
bn	currency	short	EUR	-0.135	-০.১৪€
bn	currency	short	EUR	-0.125	-০.১২€
bn	currency	short	EUR	-0.1	-০.১€
bn	currency	short	EUR	-0.05	-০.০৫€
bn	currency	short	EUR	-0.015	-০.০১৫€
bn	currency	short	EUR	-0.01	-০.০১€
bn	currency	short	EUR	-0.00831765	-০.০০৮৩€
bn	currency	short	EUR	-0.005	-০.০০৫€
bn	currency	short	EUR	-0.0015	-০.০০১৫€
bn	currency	short	EUR	-0.001	-০.০০১€
bn	currency	short	EUR	-5.0E-4	-০.০০০৫€
bn	currency	short	EUR	-1.5000000000000001E-4	-০.০০০১৫€
bn	currency	short	EUR	-1.23E-4	-০.০০০১২€
bn	currency	short	EUR	-1.0E-4	-০.০০০১€
bn	currency	short	EUR	-5.0E-5	-০.০০০০৫€
bn	currency	short	EUR	-1.5000000000000002E-5	-০.০০০০১৫€
bn	currency	short	EUR	-1.0E-5	-০.০০০০১€
bn	currency	short	EUR	-4.9999999999999996E-6	-০.০০০০০৫€
bn	currency	short	EUR	-1.5E-6	-০.০০০০০১৫€
bn	currency	short	EUR	-1.0E-6	-০.০০০০০১€
bn	currency	short	EUR	-0.0	-০€
bn	currency	short	EUR	1.0E-6	০.০০০০০১€
bn	currency	short	EUR	1.5E-6	০.০০০০০১৫€
bn	currency	short	EUR	4.9999999999999996E-6	০.০০০০০৫€
bn	currency	short	EUR	1.0E-5	০.০০০০১€
bn	currency	short	EUR	1.5000000000000002E-5	০.০০০০১৫€
bn	currency	short	EUR	5.0E-5	০.০০০০৫€
bn	currency	short	EUR	1.0E-4	০.০০০১€
bn	currency	short	EUR	1.23E-4	০.০০০১২€
bn	currency	short	EUR	1.5000000000000001E-4	০.০০০১৫€
bn	currency	short	EUR	5.0E-4	০.০০০৫€
bn	currency	short	EUR	0.001	০.০০১€
bn	currency	short	EUR	0.0015	০.০০১৫€
bn	currency	short	EUR	0.005	০.০০৫€
bn	currency	short	EUR	0.01	০.০১€
bn	currency	short	EUR	0.015	০.০১৫€
bn	currency	short	EUR	0.05	০.০৫€
bn	currency	short	EUR	0.1	০.১€
bn	currency	short	EUR	0.125	০.১২€
bn	currency	short	EUR	0.135	০.১৪€
bn	currency	short	EUR	0.15000000000000002	০.১৫€
bn	currency	short	EUR	0.5	০.৫€
bn	currency	short	EUR	1.0	১€
bn	currency	short	EUR	1.5	১.৫€
bn	currency	short	EUR	2.5	২.৫€
bn	currency	short	EUR	3.5	৩.৫€
bn	currency	short	EUR	5.0	৫€
bn	currency	short	EUR	10.0	১০€
bn	currency	short	EUR	12.0	১২€
bn	currency	short	EUR	15.0	১৫€
bn	currency	short	EUR	50.0	৫০€
bn	currency	short	EUR	100.0	১০০€
bn	currency	short	EUR	123.0	১২৩€
bn	currency	short	EUR	150.0	১৫০€
bn	currency	short	EUR	500.0	৫০০€
bn	currency	short	EUR	999.9	১ হা€
bn	currency	short	EUR	1000.0	১ হা€
bn	currency	short	EUR	1234.56	১.২ হা€
bn	currency	short	EUR	1500.0	১.৫ হা€
bn	currency	short	EUR	5000.0	৫ হা€
bn	currency	short	EUR	10000.0	১০ হা€
bn	currency	short	EUR	15000.0	১৫ হা€
bn	currency	short	EUR	50000.0	৫০ হা€
bn	currency	short	EUR	100000.0	১ লা€
bn	currency	short	EUR	150000.0	১.৫ লা€
bn	currency	short	EUR	500000.0	৫ লা€
bn	currency	short	EUR	999999.9	১০ লা€
bn	currency	short	EUR	1000000.0	১০ লা€
bn	currency	short	EUR	1234567.0	১২ লা€
bn	currency	short	EUR	1500000.0	১৫ লা€
bn	currency	short	EUR	5000000.0	৫০ লা€
bn	currency	short	EUR	1.0E7	১ কো€
bn	currency	short	EUR	1.5E7	১.৫ কো€
bn	currency	short	EUR	5.0E7	৫ কো€
bn	currency	short	EUR	1.0E8	১০ কো€
bn	currency	short	EUR	1.5E8	১৫ কো€
bn	currency	short	EUR	5.0E8	৫০ কো€
bn	currency	short	EUR	1.0E9	১০০ কো€
bn	currency	short	EUR	1.5E9	১৫০ কো€
bn	currency	short	EUR	5.0E9	৫০০ কো€
bn	currency	short	EUR	1.0E10	১ শত কো€
bn	currency	short	EUR	1.5E10	১.৫শত কো€
bn	currency	short	EUR	5.0E10	৫শত কো€
bn	currency	short	EUR	1.0E11	১কো€
bn	currency	short	EUR	1.5E11	১.৫কো€
bn	currency	short	EUR	5.0E11	৫কো€
bn	currency	short	EUR	1.0E12	১ লা.কো.€
bn	currency	short	EUR	1.5E12	১.৫ লা.কো.€
bn	currency	short	EUR	5.0E12	৫ লা.কো.€
bn	currency	short	JPY	-5.0E12	-৫ লা.কো.JP¥
bn	currency	short	JPY	-1.5E12	-১.৫ লা.কো.JP¥
bn	currency	short	JPY	-1.0E12	-১ লা.কো.JP¥
bn	currency	short	JPY	-5.0E11	-৫কোJP¥
bn	currency	short	JPY	-1.5E11	-১.৫কোJP¥
bn	currency	short	JPY	-1.0E11	-১কোJP¥
bn	currency	short	JPY	-5.0E10	-৫শত কোJP¥
bn	currency	short	JPY	-1.5E10	-১.৫শত কোJP¥
bn	currency	short	JPY	-1.0E10	-১ শত কোJP¥
bn	currency	short	JPY	-5.0E9	-৫০০ কোJP¥
bn	currency	short	JPY	-1.5E9	-১৫০ কোJP¥
bn	currency	short	JPY	-1.0E9	-১০০ কোJP¥
bn	currency	short	JPY	-5.0E8	-৫০ কোJP¥
bn	currency	short	JPY	-1.5E8	-১৫ কোJP¥
bn	currency	short	JPY	-1.0E8	-১০ কোJP¥
bn	currency	short	JPY	-5.0E7	-৫ কোJP¥
bn	currency	short	JPY	-1.5E7	-১.৫ কোJP¥
bn	currency	short	JPY	-1.0E7	-১ কোJP¥
bn	currency	short	JPY	-5000000.0	-৫০ লাJP¥
bn	currency	short	JPY	-1500000.0	-১৫ লাJP¥
bn	currency	short	JPY	-1234567.0	-১২ লাJP¥
bn	currency	short	JPY	-1234565.0	-১২ লাJP¥
bn	currency	short	JPY	-1000000.0	-১০ লাJP¥
bn	currency	short	JPY	-999999.9	-১০ লাJP¥
bn	currency	short	JPY	-500000.0	-৫ লাJP¥
bn	currency	short	JPY	-150000.0	-১.৫ লাJP¥
bn	currency	short	JPY	-100000.0	-১ লাJP¥
bn	currency	short	JPY	-50000.0	-৫০ হাJP¥
bn	currency	short	JPY	-15000.0	-১৫ হাJP¥
bn	currency	short	JPY	-10000.0	-১০ হাJP¥
bn	currency	short	JPY	-5000.0	-৫ হাJP¥
bn	currency	short	JPY	-1500.0	-১.৫ হাJP¥
bn	currency	short	JPY	-1234.56	-১.২ হাJP¥
bn	currency	short	JPY	-1000.0	-১ হাJP¥
bn	currency	short	JPY	-999.9	-১ হাJP¥
bn	currency	short	JPY	-500.0	-৫০০ JP¥
bn	currency	short	JPY	-150.0	-১৫০ JP¥
bn	currency	short	JPY	-123.0	-১২৩ JP¥
bn	currency	short	JPY	-100.0	-১০০ JP¥
bn	currency	short	JPY	-50.0	-৫০ JP¥
bn	currency	short	JPY	-15.0	-১৫ JP¥
bn	currency	short	JPY	-12.0	-১২ JP¥
bn	currency	short	JPY	-10.0	-১০ JP¥
bn	currency	short	JPY	-5.0	-৫ JP¥
bn	currency	short	JPY	-3.5	-৩.৫ JP¥
bn	currency	short	JPY	-2.5	-২.৫ JP¥
bn	currency	short	JPY	-1.5	-১.৫ JP¥
bn	currency	short	JPY	-1.2	-১.২ JP¥
bn	currency	short	JPY	-1.0	-১ JP¥
bn	currency	short	JPY	-0.5	-০.৫ JP¥
bn	currency	short	JPY	-0.15000000000000002	-০.১৫ JP¥
bn	currency	short	JPY	-0.135	-০.১৪ JP¥
bn	currency	short	JPY	-0.125	-০.১২ JP¥
bn	currency	short	JPY	-0.1	-০.১ JP¥
bn	currency	short	JPY	-0.05	-০.০৫ JP¥
bn	currency	short	JPY	-0.015	-০.০১৫ JP¥
bn	currency	short	JPY	-0.01	-০.০১ JP¥
bn	currency	short	JPY	-0.00831765	-০.০০৮৩ JP¥
bn	currency	short	JPY	-0.005	-০.০০৫ JP¥
bn	currency	short	JPY	-0.0015	-০.০০১৫ JP¥
bn	currency	short	JPY	-0.001	-০.০০১ JP¥
bn	currency	short	JPY	-5.0E-4	-০.০০০৫ JP¥
bn	currency	short	JPY	-1.5000000000000001E-4	-০.০০০১৫ JP¥
bn	currency	short	JPY	-1.23E-4	-০.০০০১২ JP¥
bn	currency	short	JPY	-1.0E-4	-০.০০০১ JP¥
bn	currency	short	JPY	-5.0E-5	-০.০০০০৫ JP¥
bn	currency	short	JPY	-1.5000000000000002E-5	-০.০০০০১৫ JP¥
bn	currency	short	JPY	-1.0E-5	-০.০০০০১ JP¥
bn	currency	short	JPY	-4.9999999999999996E-6	-০.০০০০০৫ JP¥
bn	currency	short	JPY	-1.5E-6	-০.০০০০০১৫ JP¥
bn	currency	short	JPY	-1.0E-6	-০.০০০০০১ JP¥
bn	currency	short	JPY	-0.0	-০ JP¥
bn	currency	short	JPY	1.0E-6	০.০০০০০১ JP¥
bn	currency	short	JPY	1.5E-6	০.০০০০০১৫ JP¥
bn	currency	short	JPY	4.9999999999999996E-6	০.০০০০০৫ JP¥
bn	currency	short	JPY	1.0E-5	০.০০০০১ JP¥
bn	currency	short	JPY	1.5000000000000002E-5	০.০০০০১৫ JP¥
bn	currency	short	JPY	5.0E-5	০.০০০০৫ JP¥
bn	currency	short	JPY	1.0E-4	০.০০০১ JP¥
bn	currency	short	JPY	1.23E-4	০.০০০১২ JP¥
bn	currency	short	JPY	1.5000000000000001E-4	০.০০০১৫ JP¥
bn	currency	short	JPY	5.0E-4	০.০০০৫ JP¥
bn	currency	short	JPY	0.001	০.০০১ JP¥
bn	currency	short	JPY	0.0015	০.০০১৫ JP¥
bn	currency	short	JPY	0.005	০.০০৫ JP¥
bn	currency	short	JPY	0.01	০.০১ JP¥
bn	currency	short	JPY	0.015	০.০১৫ JP¥
bn	currency	short	JPY	0.05	০.০৫ JP¥
bn	currency	short	JPY	0.1	০.১ JP¥
bn	currency	short	JPY	0.125	০.১২ JP¥
bn	currency	short	JPY	0.135	০.১৪ JP¥
bn	currency	short	JPY	0.15000000000000002	০.১৫ JP¥
bn	currency	short	JPY	0.5	০.৫ JP¥
bn	currency	short	JPY	1.0	১ JP¥
bn	currency	short	JPY	1.5	১.৫ JP¥
bn	currency	short	JPY	2.5	২.৫ JP¥
bn	currency	short	JPY	3.5	৩.৫ JP¥
bn	currency	short	JPY	5.0	৫ JP¥
bn	currency	short	JPY	10.0	১০ JP¥
bn	currency	short	JPY	12.0	১২ JP¥
bn	currency	short	JPY	15.0	১৫ JP¥
bn	currency	short	JPY	50.0	৫০ JP¥
bn	currency	short	JPY	100.0	১০০ JP¥
bn	currency	short	JPY	123.0	১২৩ JP¥
bn	currency	short	JPY	150.0	১৫০ JP¥
bn	currency	short	JPY	500.0	৫০০ JP¥
bn	currency	short	JPY	999.9	১ হাJP¥
bn	currency	short	JPY	1000.0	১ হাJP¥
bn	currency	short	JPY	1234.56	১.২ হাJP¥
bn	currency	short	JPY	1500.0	১.৫ হাJP¥
bn	currency	short	JPY	5000.0	৫ হাJP¥
bn	currency	short	JPY	10000.0	১০ হাJP¥
bn	currency	short	JPY	15000.0	১৫ হাJP¥
bn	currency	short	JPY	50000.0	৫০ হাJP¥
bn	currency	short	JPY	100000.0	১ লাJP¥
bn	currency	short	JPY	150000.0	১.৫ লাJP¥
bn	currency	short	JPY	500000.0	৫ লাJP¥
bn	currency	short	JPY	999999.9	১০ লাJP¥
bn	currency	short	JPY	1000000.0	১০ লাJP¥
bn	currency	short	JPY	1234567.0	১২ লাJP¥
bn	currency	short	JPY	1500000.0	১৫ লাJP¥
bn	currency	short	JPY	5000000.0	৫০ লাJP¥
bn	currency	short	JPY	1.0E7	১ কোJP¥
bn	currency	short	JPY	1.5E7	১.৫ কোJP¥
bn	currency	short	JPY	5.0E7	৫ কোJP¥
bn	currency	short	JPY	1.0E8	১০ কোJP¥
bn	currency	short	JPY	1.5E8	১৫ কোJP¥
bn	currency	short	JPY	5.0E8	৫০ কোJP¥
bn	currency	short	JPY	1.0E9	১০০ কোJP¥
bn	currency	short	JPY	1.5E9	১৫০ কোJP¥
bn	currency	short	JPY	5.0E9	৫০০ কোJP¥
bn	currency	short	JPY	1.0E10	১ শত কোJP¥
bn	currency	short	JPY	1.5E10	১.৫শত কোJP¥
bn	currency	short	JPY	5.0E10	৫শত কোJP¥
bn	currency	short	JPY	1.0E11	১কোJP¥
bn	currency	short	JPY	1.5E11	১.৫কোJP¥
bn	currency	short	JPY	5.0E11	৫কোJP¥
bn	currency	short	JPY	1.0E12	১ লা.কো.JP¥
bn	currency	short	JPY	1.5E12	১.৫ লা.কো.JP¥
bn	currency	short	JPY	5.0E12	৫ লা.কো.JP¥
bn	currency	short	CHF	-5.0E12	-৫ লা.কো.CHF
bn	currency	short	CHF	-1.5E12	-১.৫ লা.কো.CHF
bn	currency	short	CHF	-1.0E12	-১ লা.কো.CHF
bn	currency	short	CHF	-5.0E11	-৫কোCHF
bn	currency	short	CHF	-1.5E11	-১.৫কোCHF
bn	currency	short	CHF	-1.0E11	-১কোCHF
bn	currency	short	CHF	-5.0E10	-৫শত কোCHF
bn	currency	short	CHF	-1.5E10	-১.৫শত কোCHF
bn	currency	short	CHF	-1.0E10	-১ শত কোCHF
bn	currency	short	CHF	-5.0E9	-৫০০ কোCHF
bn	currency	short	CHF	-1.5E9	-১৫০ কোCHF
bn	currency	short	CHF	-1.0E9	-১০০ কোCHF
bn	currency	short	CHF	-5.0E8	-৫০ কোCHF
bn	currency	short	CHF	-1.5E8	-১৫ কোCHF
bn	currency	short	CHF	-1.0E8	-১০ কোCHF
bn	currency	short	CHF	-5.0E7	-৫ কোCHF
bn	currency	short	CHF	-1.5E7	-১.৫ কোCHF
bn	currency	short	CHF	-1.0E7	-১ কোCHF
bn	currency	short	CHF	-5000000.0	-৫০ লাCHF
bn	currency	short	CHF	-1500000.0	-১৫ লাCHF
bn	currency	short	CHF	-1234567.0	-১২ লাCHF
bn	currency	short	CHF	-1234565.0	-১২ লাCHF
bn	currency	short	CHF	-1000000.0	-১০ লাCHF
bn	currency	short	CHF	-999999.9	-১০ লাCHF
bn	currency	short	CHF	-500000.0	-৫ লাCHF
bn	currency	short	CHF	-150000.0	-১.৫ লাCHF
bn	currency	short	CHF	-100000.0	-১ লাCHF
bn	currency	short	CHF	-50000.0	-৫০ হাCHF
bn	currency	short	CHF	-15000.0	-১৫ হাCHF
bn	currency	short	CHF	-10000.0	-১০ হাCHF
bn	currency	short	CHF	-5000.0	-৫ হাCHF
bn	currency	short	CHF	-1500.0	-১.৫ হাCHF
bn	currency	short	CHF	-1234.56	-১.২ হাCHF
bn	currency	short	CHF	-1000.0	-১ হাCHF
bn	currency	short	CHF	-999.9	-১ হাCHF
bn	currency	short	CHF	-500.0	-৫০০ CHF
bn	currency	short	CHF	-150.0	-১৫০ CHF
bn	currency	short	CHF	-123.0	-১২৩ CHF
bn	currency	short	CHF	-100.0	-১০০ CHF
bn	currency	short	CHF	-50.0	-৫০ CHF
bn	currency	short	CHF	-15.0	-১৫ CHF
bn	currency	short	CHF	-12.0	-১২ CHF
bn	currency	short	CHF	-10.0	-১০ CHF
bn	currency	short	CHF	-5.0	-৫ CHF
bn	currency	short	CHF	-3.5	-৩.৫ CHF
bn	currency	short	CHF	-2.5	-২.৫ CHF
bn	currency	short	CHF	-1.5	-১.৫ CHF
bn	currency	short	CHF	-1.2	-১.২ CHF
bn	currency	short	CHF	-1.0	-১ CHF
bn	currency	short	CHF	-0.5	-০.৫ CHF
bn	currency	short	CHF	-0.15000000000000002	-০.১৫ CHF
bn	currency	short	CHF	-0.135	-০.১৪ CHF
bn	currency	short	CHF	-0.125	-০.১২ CHF
bn	currency	short	CHF	-0.1	-০.১ CHF
bn	currency	short	CHF	-0.05	-০.০৫ CHF
bn	currency	short	CHF	-0.015	-০.০১৫ CHF
bn	currency	short	CHF	-0.01	-০.০১ CHF
bn	currency	short	CHF	-0.00831765	-০.০০৮৩ CHF
bn	currency	short	CHF	-0.005	-০.০০৫ CHF
bn	currency	short	CHF	-0.0015	-০.০০১৫ CHF
bn	currency	short	CHF	-0.001	-০.০০১ CHF
bn	currency	short	CHF	-5.0E-4	-০.০০০৫ CHF
bn	currency	short	CHF	-1.5000000000000001E-4	-০.০০০১৫ CHF
bn	currency	short	CHF	-1.23E-4	-০.০০০১২ CHF
bn	currency	short	CHF	-1.0E-4	-০.০০০১ CHF
bn	currency	short	CHF	-5.0E-5	-০.০০০০৫ CHF
bn	currency	short	CHF	-1.5000000000000002E-5	-০.০০০০১৫ CHF
bn	currency	short	CHF	-1.0E-5	-০.০০০০১ CHF
bn	currency	short	CHF	-4.9999999999999996E-6	-০.০০০০০৫ CHF
bn	currency	short	CHF	-1.5E-6	-০.০০০০০১৫ CHF
bn	currency	short	CHF	-1.0E-6	-০.০০০০০১ CHF
bn	currency	short	CHF	-0.0	-০ CHF
bn	currency	short	CHF	1.0E-6	০.০০০০০১ CHF
bn	currency	short	CHF	1.5E-6	০.০০০০০১৫ CHF
bn	currency	short	CHF	4.9999999999999996E-6	০.০০০০০৫ CHF
bn	currency	short	CHF	1.0E-5	০.০০০০১ CHF
bn	currency	short	CHF	1.5000000000000002E-5	০.০০০০১৫ CHF
bn	currency	short	CHF	5.0E-5	০.০০০০৫ CHF
bn	currency	short	CHF	1.0E-4	০.০০০১ CHF
bn	currency	short	CHF	1.23E-4	০.০০০১২ CHF
bn	currency	short	CHF	1.5000000000000001E-4	০.০০০১৫ CHF
bn	currency	short	CHF	5.0E-4	০.০০০৫ CHF
bn	currency	short	CHF	0.001	০.০০১ CHF
bn	currency	short	CHF	0.0015	০.০০১৫ CHF
bn	currency	short	CHF	0.005	০.০০৫ CHF
bn	currency	short	CHF	0.01	০.০১ CHF
bn	currency	short	CHF	0.015	০.০১৫ CHF
bn	currency	short	CHF	0.05	০.০৫ CHF
bn	currency	short	CHF	0.1	০.১ CHF
bn	currency	short	CHF	0.125	০.১২ CHF
bn	currency	short	CHF	0.135	০.১৪ CHF
bn	currency	short	CHF	0.15000000000000002	০.১৫ CHF
bn	currency	short	CHF	0.5	০.৫ CHF
bn	currency	short	CHF	1.0	১ CHF
bn	currency	short	CHF	1.5	১.৫ CHF
bn	currency	short	CHF	2.5	২.৫ CHF
bn	currency	short	CHF	3.5	৩.৫ CHF
bn	currency	short	CHF	5.0	৫ CHF
bn	currency	short	CHF	10.0	১০ CHF
bn	currency	short	CHF	12.0	১২ CHF
bn	currency	short	CHF	15.0	১৫ CHF
bn	currency	short	CHF	50.0	৫০ CHF
bn	currency	short	CHF	100.0	১০০ CHF
bn	currency	short	CHF	123.0	১২৩ CHF
bn	currency	short	CHF	150.0	১৫০ CHF
bn	currency	short	CHF	500.0	৫০০ CHF
bn	currency	short	CHF	999.9	১ হাCHF
bn	currency	short	CHF	1000.0	১ হাCHF
bn	currency	short	CHF	1234.56	১.২ হাCHF
bn	currency	short	CHF	1500.0	১.৫ হাCHF
bn	currency	short	CHF	5000.0	৫ হাCHF
bn	currency	short	CHF	10000.0	১০ হাCHF
bn	currency	short	CHF	15000.0	১৫ হাCHF
bn	currency	short	CHF	50000.0	৫০ হাCHF
bn	currency	short	CHF	100000.0	১ লাCHF
bn	currency	short	CHF	150000.0	১.৫ লাCHF
bn	currency	short	CHF	500000.0	৫ লাCHF
bn	currency	short	CHF	999999.9	১০ লাCHF
bn	currency	short	CHF	1000000.0	১০ লাCHF
bn	currency	short	CHF	1234567.0	১২ লাCHF
