lang	langLabel
http://www.wikidata.org/entity/Q15932894	Q15932894
http://www.wikidata.org/entity/Q15933359	Q15933359
http://www.wikidata.org/entity/Q15933832	Q15933832
http://www.wikidata.org/entity/Q15942003	Q15942003
http://www.wikidata.org/entity/Q15942798	Q15942798
http://www.wikidata.org/entity/Q1603899	Makaa–Njem languages
http://www.wikidata.org/entity/Q16048051	Q16048051
http://www.wikidata.org/entity/Q16109975	Upper Kinabatangan
http://www.wikidata.org/entity/Q16109994	A'ou
http://www.wikidata.org/entity/Q161101	Dardic languages
http://www.wikidata.org/entity/Q16110177	Jair Awyu
http://www.wikidata.org/entity/Q16110203	Q16110203
http://www.wikidata.org/entity/Q16110361	Q16110361
http://www.wikidata.org/entity/Q16110528	Aeka
http://www.wikidata.org/entity/Q16110782	Alapmunte
http://www.wikidata.org/entity/Q16110885	Northern Betsimisaraka Malagasy
http://www.wikidata.org/entity/Q16111302	Andajin
http://www.wikidata.org/entity/Q16111468	Anguthimri
http://www.wikidata.org/entity/Q16112183	Mambila-Konja
http://www.wikidata.org/entity/Q16112270	Southwest Pashai
http://www.wikidata.org/entity/Q16112297	Old Norse
http://www.wikidata.org/entity/Q16112427	Q16112427
http://www.wikidata.org/entity/Q16112583	Waorani
http://www.wikidata.org/entity/Q16112737	Ayerrerenge
http://www.wikidata.org/entity/Q16112760	Southern Betsimisaraka Malagasy
http://www.wikidata.org/entity/Q16112843	Southern Dravidian languages
http://www.wikidata.org/entity/Q16112855	Southern Pashto
http://www.wikidata.org/entity/Q16112877	Southern Tibetic languages
http://www.wikidata.org/entity/Q16113196	Kairiru-Manam languages
http://www.wikidata.org/entity/Q16113356	North Sorsoganon language
http://www.wikidata.org/entity/Q16113723	Carolina Algonquian
http://www.wikidata.org/entity/Q16113755	Q16113755
http://www.wikidata.org/entity/Q16113806	Western Bru
http://www.wikidata.org/entity/Q16113894	Western Subanon  language
http://www.wikidata.org/entity/Q16114351	Western Highland Purepecha
http://www.wikidata.org/entity/Q16114387	Khumi Awa Chin
http://www.wikidata.org/entity/Q16115012	Jungle Inga
http://www.wikidata.org/entity/Q16115423	Tippera
http://www.wikidata.org/entity/Q16115430	Koronadal Blaan
http://www.wikidata.org/entity/Q16115449	Eastern Durango Nahuatl
http://www.wikidata.org/entity/Q16115455	Eastern Khumi Chin
http://www.wikidata.org/entity/Q16115463	Eastern Bru
http://www.wikidata.org/entity/Q16115511	Tlacoapa Me'phaa
http://www.wikidata.org/entity/Q16115619	E'ma Buyang
http://www.wikidata.org/entity/Q16116122	Mohegan-Montauk-Narragansett
http://www.wikidata.org/entity/Q16116235	Central Indo-Aryan languages
http://www.wikidata.org/entity/Q16116386	Gamo
http://www.wikidata.org/entity/Q16116522	Kujubim
http://www.wikidata.org/entity/Q16116629	Russia Buriat
http://www.wikidata.org/entity/Q16116983	Q16116983
http://www.wikidata.org/entity/Q16117268	Sara-Bagirmi languages
http://www.wikidata.org/entity/Q16117272	Sarangani Blaan
http://www.wikidata.org/entity/Q161236	Finno-Volgaic languages
http://www.wikidata.org/entity/Q161240	Finno-Permic languages
http://www.wikidata.org/entity/Q16140926	Central Indo-Aryan languages
http://www.wikidata.org/entity/Q161493	Permic languages
http://www.wikidata.org/entity/Q16153490	Ngayarda languages
http://www.wikidata.org/entity/Q1616241	Liberian English
http://www.wikidata.org/entity/Q161804	Nuristani
http://www.wikidata.org/entity/Q16242307	Huastecan languages
http://www.wikidata.org/entity/Q162996	Northwest Semitic languages
http://www.wikidata.org/entity/Q1635712	Lolo-Burmese languages
http://www.wikidata.org/entity/Q163629	Ethiopian Semitic languages
http://www.wikidata.org/entity/Q163652	Finno-Samic languages
http://www.wikidata.org/entity/Q1636765	Qiangic languages
http://www.wikidata.org/entity/Q1639998	Warlpiri
http://www.wikidata.org/entity/Q1641493	Lele language
http://www.wikidata.org/entity/Q164273	East Semitic languages
http://www.wikidata.org/entity/Q164667	Arabic languages
http://www.wikidata.org/entity/Q1651530	Tsezic languages
http://www.wikidata.org/entity/Q1654327	Classical Arabic
http://www.wikidata.org/entity/Q16564541	Q16564541
http://www.wikidata.org/entity/Q16564546	Q16564546
http://www.wikidata.org/entity/Q16564554	Q16564554
http://www.wikidata.org/entity/Q1656595	Kom language
http://www.wikidata.org/entity/Q165795	Kven
http://www.wikidata.org/entity/Q1658486	Central Tano languages
http://www.wikidata.org/entity/Q16590002	Timor–Alor–Pantar languages
http://www.wikidata.org/entity/Q16590016	Q16590016
http://www.wikidata.org/entity/Q16590023	Q16590023
http://www.wikidata.org/entity/Q16590031	Q16590031
http://www.wikidata.org/entity/Q16590034	Q16590034
http://www.wikidata.org/entity/Q16590038	Q16590038
http://www.wikidata.org/entity/Q16590077	Q16590077
http://www.wikidata.org/entity/Q16590080	Q16590080
http://www.wikidata.org/entity/Q16590085	Q16590085
http://www.wikidata.org/entity/Q1659701	Movima
http://www.wikidata.org/entity/Q16628193	Q16628193
http://www.wikidata.org/entity/Q16648462	Q16648462
http://www.wikidata.org/entity/Q1675961	Kalami
http://www.wikidata.org/entity/Q1676884	Q1676884
http://www.wikidata.org/entity/Q167854	Zaza–Gorani languages
http://www.wikidata.org/entity/Q16825981	Aghu Tharrnggala language
http://www.wikidata.org/entity/Q1683430	Jarawan languages
http://www.wikidata.org/entity/Q168446	Low Saxon
http://www.wikidata.org/entity/Q16844787	Boro language
http://www.wikidata.org/entity/Q16856460	Modern Danish
http://www.wikidata.org/entity/Q1686766	Yemeni Arabic
http://www.wikidata.org/entity/Q16885737	Ghulfan
http://www.wikidata.org/entity/Q16886959	Maric languages
http://www.wikidata.org/entity/Q16887296	Tese
http://www.wikidata.org/entity/Q16889525	Malasar
http://www.wikidata.org/entity/Q16889978	Mro language
http://www.wikidata.org/entity/Q16909196	Yukubenic languages
http://www.wikidata.org/entity/Q16910923	Kaera
http://www.wikidata.org/entity/Q16911698	Central Sudanic East languages
http://www.wikidata.org/entity/Q16911701	Central Sudanic West languages
http://www.wikidata.org/entity/Q16917784	Doso–Turumsa languages
http://www.wikidata.org/entity/Q16920253	Kariaí language
http://www.wikidata.org/entity/Q16920700	Sumayela Ndebele language
http://www.wikidata.org/entity/Q16935447	Mokole languages
http://www.wikidata.org/entity/Q16935551	Sörsörian language
http://www.wikidata.org/entity/Q16939512	Konongo
http://www.wikidata.org/entity/Q16939552	Magoma
http://www.wikidata.org/entity/Q16952821	Croisilles languages
http://www.wikidata.org/entity/Q16962250	Dominican Creole French
http://www.wikidata.org/entity/Q16963847	Macro-Bai languages
http://www.wikidata.org/entity/Q16977672	Yareban languages
http://www.wikidata.org/entity/Q16979751	Su' language
http://www.wikidata.org/entity/Q169921	Ibero-Caucasian languages
http://www.wikidata.org/entity/Q17023805	Q17023805
http://www.wikidata.org/entity/Q17023918	Q17023918
http://www.wikidata.org/entity/Q17031342	Xiangnan Tuhua
http://www.wikidata.org/entity/Q17033020	Thraco-Illyrian
http://www.wikidata.org/entity/Q17035116	Q17035116
http://www.wikidata.org/entity/Q17036256	Q17036256
http://www.wikidata.org/entity/Q17038450	Q17038450
http://www.wikidata.org/entity/Q17041460	Zaiwa people
http://www.wikidata.org/entity/Q1704302	Naskapi
http://www.wikidata.org/entity/Q17043374	Flores–Lembata languages
http://www.wikidata.org/entity/Q17053237	Lungalunga
http://www.wikidata.org/entity/Q17053485	Manus languages
http://www.wikidata.org/entity/Q1708170	Leko–Nimbari languages
http://www.wikidata.org/entity/Q1708174	Bak languages
http://www.wikidata.org/entity/Q1708753	Senegambian languages
http://www.wikidata.org/entity/Q17096218	Southwestern Mande languages
http://www.wikidata.org/entity/Q17104804	Northwest Germanic
http://www.wikidata.org/entity/Q17111558	Vaal–Orange language
http://www.wikidata.org/entity/Q1711179	Judaeo-Catalan
http://www.wikidata.org/entity/Q1711622	Jukunoid languages
http://www.wikidata.org/entity/Q17137878	Cheyenne languages
http://www.wikidata.org/entity/Q17188638	Mississippi Valley Siouan languages
http://www.wikidata.org/entity/Q17188640	Dakotan languages
http://www.wikidata.org/entity/Q17195499	Northern Dong
http://www.wikidata.org/entity/Q1720989	Kadu languages
http://www.wikidata.org/entity/Q172244	Kanakanabu
http://www.wikidata.org/entity/Q17226160	Q17226160
http://www.wikidata.org/entity/Q17281213	Q17281213
http://www.wikidata.org/entity/Q17281215	Q17281215
http://www.wikidata.org/entity/Q17284871	Q17284871
http://www.wikidata.org/entity/Q17284872	Q17284872
http://www.wikidata.org/entity/Q17284873	Mulao
http://www.wikidata.org/entity/Q17284874	Qau
http://www.wikidata.org/entity/Q17308521	Afenmai-Bendel
http://www.wikidata.org/entity/Q17308701	Gogodala languages
http://www.wikidata.org/entity/Q17323940	Tjeraridjal
http://www.wikidata.org/entity/Q1737277	Kawaimina languages
http://www.wikidata.org/entity/Q1738162	Kele languages
http://www.wikidata.org/entity/Q174015	Peba–Yaguan languages
http://www.wikidata.org/entity/Q1740805	Kichwa language
http://www.wikidata.org/entity/Q17417801	Old Lithuanian
http://www.wikidata.org/entity/Q17438029	Q17438029
http://www.wikidata.org/entity/Q17442461	Western Meohang
http://www.wikidata.org/entity/Q17449519	Chuukic–Pohnpeic languages
http://www.wikidata.org/entity/Q17455500	Gaddi
http://www.wikidata.org/entity/Q1747811	Nunggubuyu
http://www.wikidata.org/entity/Q1751432	Plautdietsch
http://www.wikidata.org/entity/Q1752158	Border languages
http://www.wikidata.org/entity/Q17522631	Northern Ngbandi
http://www.wikidata.org/entity/Q17522635	Southern Ngbandi
http://www.wikidata.org/entity/Q17523694	Gwak
http://www.wikidata.org/entity/Q17523697	Bankal
http://www.wikidata.org/entity/Q1754875	Coast Salish languages
http://www.wikidata.org/entity/Q1754988	Tequistlatecan languages
http://www.wikidata.org/entity/Q1755054	Thompson
http://www.wikidata.org/entity/Q1755498	Nzebi languages
http://www.wikidata.org/entity/Q1757661	Saharan languages
http://www.wikidata.org/entity/Q17584381	Kumalu
http://www.wikidata.org/entity/Q17584599	Segeju
http://www.wikidata.org/entity/Q17588918	Humla
http://www.wikidata.org/entity/Q17635594	italo-romanic languages
http://www.wikidata.org/entity/Q17639755	Q17639755
http://www.wikidata.org/entity/Q1764544	Warumungu
http://www.wikidata.org/entity/Q17651534	Guibei Zhuang
http://www.wikidata.org/entity/Q17651536	Guibian Zhuang
http://www.wikidata.org/entity/Q17651538	Hongshuihe Zhuang
http://www.wikidata.org/entity/Q17651540	Liujiang Zhuang
http://www.wikidata.org/entity/Q17651542	Qiubei Zhuang
http://www.wikidata.org/entity/Q17651544	Q17651544
http://www.wikidata.org/entity/Q1768321	Lucumí
http://www.wikidata.org/entity/Q1772864	Pamir languages
http://www.wikidata.org/entity/Q1775361	Gondi
http://www.wikidata.org/entity/Q1775596	Ibanag
http://www.wikidata.org/entity/Q1776032	Hill Mari language
http://www.wikidata.org/entity/Q1781084	Koman languages
http://www.wikidata.org/entity/Q178440	Dari
http://www.wikidata.org/entity/Q1785111	Mohawk Dutch
http://www.wikidata.org/entity/Q1785629	Pella Dutch dialect
http://www.wikidata.org/entity/Q178806	Middle Dutch
http://www.wikidata.org/entity/Q1789745	Yoruboid languages
http://www.wikidata.org/entity/Q1790301	Laurentian
http://www.wikidata.org/entity/Q179086	Bora–Witoto languages
http://www.wikidata.org/entity/Q1791476	Kuliak languages
http://www.wikidata.org/entity/Q1792570	West Scandinavian languages
http://www.wikidata.org/entity/Q1792622	Dutch-based creole languages
http://www.wikidata.org/entity/Q1793299	Sinte Romani
http://www.wikidata.org/entity/Q1795142	Q1795142
http://www.wikidata.org/entity/Q18010843	Central Jê
http://www.wikidata.org/entity/Q181074	Classical Armenian
http://www.wikidata.org/entity/Q1811224	Ari
http://www.wikidata.org/entity/Q1814078	Bodish languages
http://www.wikidata.org/entity/Q1815020	Alabama
http://www.wikidata.org/entity/Q1815205	Ticuna
http://www.wikidata.org/entity/Q1815830	Negerhollands
http://www.wikidata.org/entity/Q18161631	New Mexican English
http://www.wikidata.org/entity/Q18168288	Kadiweu language
http://www.wikidata.org/entity/Q18343036	Kioko
http://www.wikidata.org/entity/Q18343041	Kompane
http://www.wikidata.org/entity/Q18379970	Gbe-Weme
http://www.wikidata.org/entity/Q18379975	East Xwla language
http://www.wikidata.org/entity/Q18385114	Central Grebo
http://www.wikidata.org/entity/Q18390055	Lindu language
http://www.wikidata.org/entity/Q18392243	Southern Ryukyuan languages
http://www.wikidata.org/entity/Q18415595	Doteli language
http://www.wikidata.org/entity/Q18419596	Kikuyu–Kamba languages
http://www.wikidata.org/entity/Q1843468	Caribbean Hindustani
http://www.wikidata.org/entity/Q1844993	Chiquitano
http://www.wikidata.org/entity/Q18458203	Kupang Malay
http://www.wikidata.org/entity/Q18472819	Wemba Wemba
http://www.wikidata.org/entity/Q18472829	Kulinic languages
http://www.wikidata.org/entity/Q18487451	East Masela
http://www.wikidata.org/entity/Q1852329	Late Egyptian
http://www.wikidata.org/entity/Q18544857	Southern Nuaulu language
http://www.wikidata.org/entity/Q18544897	Pancana
http://www.wikidata.org/entity/Q18546266	N'Ko
http://www.wikidata.org/entity/Q1856439	Nadahup languages
http://www.wikidata.org/entity/Q18575626	Gorontalic
http://www.wikidata.org/entity/Q18603687	Sepa language
http://www.wikidata.org/entity/Q18603801	West Albay Bikol
http://www.wikidata.org/entity/Q18609750	East Tarangan
http://www.wikidata.org/entity/Q18611555	Northern Tukang Besi
http://www.wikidata.org/entity/Q18638319	Central Melanau
http://www.wikidata.org/entity/Q18638342	East Penan language
http://www.wikidata.org/entity/Q18640956	Central Dusun language
http://www.wikidata.org/entity/Q18642280	Kota Marudu Tinagas language
http://www.wikidata.org/entity/Q18642293	Minokok
http://www.wikidata.org/entity/Q18642798	Baba Malay
http://www.wikidata.org/entity/Q18642842	Sibu language
http://www.wikidata.org/entity/Q18643253	Rungus
http://www.wikidata.org/entity/Q18643518	Tatana
http://www.wikidata.org/entity/Q18644464	Eastern Lawa
http://www.wikidata.org/entity/Q18644465	Western Lawa
http://www.wikidata.org/entity/Q18648701	Moken
http://www.wikidata.org/entity/Q18654008	Q18654008
http://www.wikidata.org/entity/Q18664462	Libon Bikol
http://www.wikidata.org/entity/Q18664494	Buhi Bikol language
http://www.wikidata.org/entity/Q18664557	Miraya Bikol
http://www.wikidata.org/entity/Q18711232	Sanglechi-Ishkashimi language
http://www.wikidata.org/entity/Q18748212	Ibatan
http://www.wikidata.org/entity/Q18748222	Amganad language
http://www.wikidata.org/entity/Q18748761	Maeng Itneg
http://www.wikidata.org/entity/Q18748769	Masadiit Itneg
http://www.wikidata.org/entity/Q18748906	Kalagan
http://www.wikidata.org/entity/Q18748913	Kagan Kalagan
http://www.wikidata.org/entity/Q18753300	Butbut Kalinga
http://www.wikidata.org/entity/Q18753301	Southern Kalinga
http://www.wikidata.org/entity/Q18753303	Limos Kalinga
http://www.wikidata.org/entity/Q18753304	Mabaka Valley Kalinga
http://www.wikidata.org/entity/Q18753305	Majukayang Kalinga
http://www.wikidata.org/entity/Q18753307	Tanudan Kalinga
http://www.wikidata.org/entity/Q18753329	Kankanaey
http://www.wikidata.org/entity/Q18755512	Malaynon
http://www.wikidata.org/entity/Q18755523	Dibabawon Manobo language
http://www.wikidata.org/entity/Q18755610	South Sorsoganon language
http://www.wikidata.org/entity/Q18755617	Kolibugan Subanen language
http://www.wikidata.org/entity/Q18756514	Tagakaulo
http://www.wikidata.org/entity/Q18757427	Eastern Tawbuid
http://www.wikidata.org/entity/Q1875885	Ambai
http://www.wikidata.org/entity/Q1886677	Malaita languages
http://www.wikidata.org/entity/Q1888086	Q1888086
http://www.wikidata.org/entity/Q1888151	Mambiloid languages
http://www.wikidata.org/entity/Q189291	Zeme languages
http://www.wikidata.org/entity/Q1906952	Mascoian languages
http://www.wikidata.org/entity/Q190822	Central Sudanic languages
http://www.wikidata.org/entity/Q1915350	Q1915350
http://www.wikidata.org/entity/Q1920769	Shaozhou Tuhua
http://www.wikidata.org/entity/Q192170	Prakrit
http://www.wikidata.org/entity/Q19311563	Q19311563
http://www.wikidata.org/entity/Q1931221	Mag-indi language
http://www.wikidata.org/entity/Q1941682	Mocho’ language
http://www.wikidata.org/entity/Q1951521	Mru
http://www.wikidata.org/entity/Q19570729	Abai
http://www.wikidata.org/entity/Q1957108	Winnebago language
http://www.wikidata.org/entity/Q1957120	Mandan
http://www.wikidata.org/entity/Q1957612	Omurano
http://www.wikidata.org/entity/Q19597674	Laomian
http://www.wikidata.org/entity/Q1961488	Biak
http://www.wikidata.org/entity/Q1965222	Moloko
http://www.wikidata.org/entity/Q1971400	Adhola
http://www.wikidata.org/entity/Q1974973	Guaicuruan languages
http://www.wikidata.org/entity/Q1977419	Medny Aleut language
http://www.wikidata.org/entity/Q1977429	Iwaidja
http://www.wikidata.org/entity/Q197936	Abenaki
http://www.wikidata.org/entity/Q1981908	Modern South Arabian languages
http://www.wikidata.org/entity/Q1982248	Biblical Hebrew
http://www.wikidata.org/entity/Q1982696	Bangime
http://www.wikidata.org/entity/Q19830648	Northern One
http://www.wikidata.org/entity/Q19830649	Kwamtim One
http://www.wikidata.org/entity/Q19839855	Angkuic languages
http://www.wikidata.org/entity/Q19852968	Q19852968
http://www.wikidata.org/entity/Q19855025	Q19855025
http://www.wikidata.org/entity/Q19855028	Q19855028
http://www.wikidata.org/entity/Q19855032	Q19855032
http://www.wikidata.org/entity/Q19856774	Lepki–Murkim languages
http://www.wikidata.org/entity/Q1986700	Indo-Aryan superstrate in Mitanni
http://www.wikidata.org/entity/Q19870733	Antioquian languages
http://www.wikidata.org/entity/Q19877481	Cahitan languages
http://www.wikidata.org/entity/Q1990210	Labir
http://www.wikidata.org/entity/Q1990659	Kajtak language
http://www.wikidata.org/entity/Q1990745	Tuscan
http://www.wikidata.org/entity/Q1991779	Southern Altai
http://www.wikidata.org/entity/Q19933293	Northern Luri
http://www.wikidata.org/entity/Q19955827	Q19955827
http://www.wikidata.org/entity/Q1998595	Batak languages
http://www.wikidata.org/entity/Q20050949	East Kewa
http://www.wikidata.org/entity/Q2006179	Nyo languages
http://www.wikidata.org/entity/Q20064001	Q20064001
http://www.wikidata.org/entity/Q2008062	Coahuilteco
http://www.wikidata.org/entity/Q20085721	Tsimshian
http://www.wikidata.org/entity/Q20162127	Kickapoo
http://www.wikidata.org/entity/Q2016252	Middle Chinese
http://www.wikidata.org/entity/Q20210398	North Tairora
http://www.wikidata.org/entity/Q20210553	South Tairora
http://www.wikidata.org/entity/Q2026106	Ojibwe dialects
http://www.wikidata.org/entity/Q2027503	Armeno-kiptchak
http://www.wikidata.org/entity/Q2028448	Lemerig
http://www.wikidata.org/entity/Q2028772	Shiriana language
http://www.wikidata.org/entity/Q2030998	Cuitlatec language
http://www.wikidata.org/entity/Q20312391	Bantang language
http://www.wikidata.org/entity/Q2032882	Maku language of Roraima
http://www.wikidata.org/entity/Q2035711	Gela-Guadalcanal languages
http://www.wikidata.org/entity/Q2036148	Eastern Sudanic languages
http://www.wikidata.org/entity/Q2036691	Sara languages
http://www.wikidata.org/entity/Q2038386	Sotho–Tswana languages
http://www.wikidata.org/entity/Q2038619	Worrorran languages
http://www.wikidata.org/entity/Q2039185	Manglish
http://www.wikidata.org/entity/Q2040353	Tuparí languages
http://www.wikidata.org/entity/Q2040941	Arabic-based creole languages
http://www.wikidata.org/entity/Q2042538	Hellenic languages
http://www.wikidata.org/entity/Q2044560	Sylheti
http://www.wikidata.org/entity/Q2044587	San Andrés–Providencia Creole
http://www.wikidata.org/entity/Q205143	Australian Aboriginal languages
http://www.wikidata.org/entity/Q20526239	Q20526239
http://www.wikidata.org/entity/Q20526385	Mabaan
http://www.wikidata.org/entity/Q20526532	Kaure
http://www.wikidata.org/entity/Q20526610	Central Aymara
http://www.wikidata.org/entity/Q20526656	Q20526656
http://www.wikidata.org/entity/Q20526832	Q20526832
http://www.wikidata.org/entity/Q20527138	Nalögo
http://www.wikidata.org/entity/Q20527166	Lakondê
http://www.wikidata.org/entity/Q20527226	Liberia Kpelle
http://www.wikidata.org/entity/Q20527242	Tepeuxila Cuicatec
http://www.wikidata.org/entity/Q20527359	Avikam-Alladian languages
http://www.wikidata.org/entity/Q20527363	Ayizi
http://www.wikidata.org/entity/Q20527402	Banawá
http://www.wikidata.org/entity/Q2053828	Dhao
http://www.wikidata.org/entity/Q2053913	ǂ’Amkoe
http://www.wikidata.org/entity/Q20585785	Northern Agaw languages
http://www.wikidata.org/entity/Q205979	Sogdian
http://www.wikidata.org/entity/Q2060023	Jabutí
http://www.wikidata.org/entity/Q2063922	Ramarama languages
http://www.wikidata.org/entity/Q20639851	Kenzi
http://www.wikidata.org/entity/Q2064378	Pauna language
http://www.wikidata.org/entity/Q20658262	Asuo language
http://www.wikidata.org/entity/Q20659021	western Hindi languages
http://www.wikidata.org/entity/Q2066922	Surmic languages
http://www.wikidata.org/entity/Q2067656	Ende
http://www.wikidata.org/entity/Q2068190	Nambikwara language
http://www.wikidata.org/entity/Q2068435	Central–Eastern Oceanic languages
http://www.wikidata.org/entity/Q20688708	Q20688708
http://www.wikidata.org/entity/Q2069475	Pentlatch
http://www.wikidata.org/entity/Q20707040	Ngala language
http://www.wikidata.org/entity/Q2071308	Northwest Sumatran languages
http://www.wikidata.org/entity/Q2071315	Bali–Vitu languages
http://www.wikidata.org/entity/Q2071325	Kangean
http://www.wikidata.org/entity/Q20741700	Ciguayo language
http://www.wikidata.org/entity/Q20747371	Sakhalin Ainu language
http://www.wikidata.org/entity/Q20771657	Yagomi
http://www.wikidata.org/entity/Q20812287	Nama language
http://www.wikidata.org/entity/Q20816352	Nen
http://www.wikidata.org/entity/Q20825638	Wara language
http://www.wikidata.org/entity/Q20826916	Q20826916
http://www.wikidata.org/entity/Q20826917	Q20826917
http://www.wikidata.org/entity/Q20826918	Q20826918
http://www.wikidata.org/entity/Q20827002	Q20827002
http://www.wikidata.org/entity/Q2083185	Iteri
http://www.wikidata.org/entity/Q2083197	Wambaya
http://www.wikidata.org/entity/Q2085051	Tswa
http://www.wikidata.org/entity/Q20857698	Northern Muyu language
http://www.wikidata.org/entity/Q20859658	Pongo (Language)
http://www.wikidata.org/entity/Q20862796	Northern Ryukyuan languages
http://www.wikidata.org/entity/Q2088743	Kgalagadi
http://www.wikidata.org/entity/Q20888004	Bädi Kanum
http://www.wikidata.org/entity/Q2089984	Suki
http://www.wikidata.org/entity/Q2090575	Ongan languages
http://www.wikidata.org/entity/Q2092246	Wik-Mungkan
http://www.wikidata.org/entity/Q2092286	Wirangu
http://www.wikidata.org/entity/Q2093214	Finnish Kalo language
http://www.wikidata.org/entity/Q2094884	Papora-Hoanya language
http://www.wikidata.org/entity/Q20967012	Kuril Ainu language
http://www.wikidata.org/entity/Q20968488	Hokkaido Ainu
http://www.wikidata.org/entity/Q2097387	Welsh-Romani language
http://www.wikidata.org/entity/Q20982409	Daats'iin language
http://www.wikidata.org/entity/Q20983638	Buksa
http://www.wikidata.org/entity/Q20984087	Amu language
http://www.wikidata.org/entity/Q20984088	Angluo language
http://www.wikidata.org/entity/Q20984092	Baihong language
http://www.wikidata.org/entity/Q20984095	Budu language
http://www.wikidata.org/entity/Q20984096	Bukong language
http://www.wikidata.org/entity/Q20984131	Duoni language
http://www.wikidata.org/entity/Q20984132	Duota language
http://www.wikidata.org/entity/Q20984142	Habei language
http://www.wikidata.org/entity/Q20984163	Kabie language
http://www.wikidata.org/entity/Q20984165	Lami language
http://www.wikidata.org/entity/Q20984184	Nuomei language
http://www.wikidata.org/entity/Q20984188	Qidi language
http://www.wikidata.org/entity/Q20984207	Tsukong language
http://www.wikidata.org/entity/Q21039439	Miisiirii language
http://www.wikidata.org/entity/Q21041529	Rajput Garasia
http://www.wikidata.org/entity/Q2106984	Tanema
http://www.wikidata.org/entity/Q21081474	Q21081474
http://www.wikidata.org/entity/Q21081478	Southwestern Edoid languages
http://www.wikidata.org/entity/Q2109432	Tillamook
http://www.wikidata.org/entity/Q21154926	Northern Gondi
http://www.wikidata.org/entity/Q21179921	Bhoti Kinnauri
http://www.wikidata.org/entity/Q21179986	Koraku language
http://www.wikidata.org/entity/Q2122792	Mor language
http://www.wikidata.org/entity/Q21282543	Jennu Kurumba
http://www.wikidata.org/entity/Q213434	Samogitian
http://www.wikidata.org/entity/Q2136092	Masa languages
http://www.wikidata.org/entity/Q21403256	Marma
http://www.wikidata.org/entity/Q21403317	Mawchi
http://www.wikidata.org/entity/Q2140695	Wiradhuric languages
http://www.wikidata.org/entity/Q2140822	septentrional italo-romanic languages
http://www.wikidata.org/entity/Q2144370	Lezgic languages
http://www.wikidata.org/entity/Q214506	Insular Celtic languages
http://www.wikidata.org/entity/Q2147917	Alawa
http://www.wikidata.org/entity/Q21481876	Khoibu language
http://www.wikidata.org/entity/Q21491053	Zeme Naga
http://www.wikidata.org/entity/Q21512784	Q21512784
http://www.wikidata.org/entity/Q2153678	Plains Algonquian languages
http://www.wikidata.org/entity/Q2153686	Arapahoan languages
http://www.wikidata.org/entity/Q2153999	Central Algonquian languages
http://www.wikidata.org/entity/Q2155119	Chamicuro
http://www.wikidata.org/entity/Q215566	Continental Celtic languages
http://www.wikidata.org/entity/Q21571449	Biak-Roon
http://www.wikidata.org/entity/Q21571454	Nisu
http://www.wikidata.org/entity/Q2157421	Malfaxal
http://www.wikidata.org/entity/Q2157431	Vinmavis
http://www.wikidata.org/entity/Q2157452	Ninde language
http://www.wikidata.org/entity/Q2157461	Katbol
http://www.wikidata.org/entity/Q2157476	Malekula Interior languages
http://www.wikidata.org/entity/Q21575647	Wanham-Wari-Oro Win
http://www.wikidata.org/entity/Q2160405	Vao
http://www.wikidata.org/entity/Q2160409	Sama–Bajaw languages
http://www.wikidata.org/entity/Q2160435	Nahavaq language
http://www.wikidata.org/entity/Q21605521	Rincón Zapotec
http://www.wikidata.org/entity/Q216286	Burushaski
http://www.wikidata.org/entity/Q2164778	Naro
http://www.wikidata.org/entity/Q21658869	Narua
http://www.wikidata.org/entity/Q217380	Nicobarese languages
http://www.wikidata.org/entity/Q2179802	Francien language
http://www.wikidata.org/entity/Q21838040	Dadanitic
http://www.wikidata.org/entity/Q21946879	Panchpargania
http://www.wikidata.org/entity/Q2196866	Palu'e
http://www.wikidata.org/entity/Q21996392	Mixtecan languages
http://www.wikidata.org/entity/Q220607	Tsakonian
http://www.wikidata.org/entity/Q22074616	Shendu
http://www.wikidata.org/entity/Q22077739	Shumcho
http://www.wikidata.org/entity/Q22083804	Chitwania Tharu
http://www.wikidata.org/entity/Q22083815	Dangaura Tharu
http://www.wikidata.org/entity/Q22083822	Kathariya Tharu language
http://www.wikidata.org/entity/Q22083826	Kochila Tharu
http://www.wikidata.org/entity/Q2209395	Sabaki languages
http://www.wikidata.org/entity/Q22099847	Q22099847
http://www.wikidata.org/entity/Q22236996	Gamale Kham
http://www.wikidata.org/entity/Q22237017	Western Parbate Kham
http://www.wikidata.org/entity/Q2225391	Adnyamathanha
http://www.wikidata.org/entity/Q22281491	Northern Cuicatec
http://www.wikidata.org/entity/Q22282914	undetermined language
http://www.wikidata.org/entity/Q22303263	Western Magar
http://www.wikidata.org/entity/Q22320437	Ganan
http://www.wikidata.org/entity/Q2232696	Walmajarri
http://www.wikidata.org/entity/Q223306	Lango
http://www.wikidata.org/entity/Q2233794	Tây Bồi pidgin
http://www.wikidata.org/entity/Q2245269	New Ireland languages
http://www.wikidata.org/entity/Q2251547	Biu–Mandara languages
http://www.wikidata.org/entity/Q2252191	Waxiang Chinese
http://www.wikidata.org/entity/Q2257525	Eastern Algonquian languages
http://www.wikidata.org/entity/Q22661876	Mountain Guarijio
http://www.wikidata.org/entity/Q22662104	Northern Ghale
http://www.wikidata.org/entity/Q22662107	Helambu Sherpa
http://www.wikidata.org/entity/Q2266723	Old Welsh
