child	parent
http://www.wikidata.org/entity/Q4532121	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q4533689	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q4534025	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q5592168	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q5617043	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q6940122	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q7310626	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q7424256	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q12953183	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q12953854	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q12953860	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q15549890	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q8748	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q27898	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q34179	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q35219	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q36104	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q36667	http://www.wikidata.org/entity/Q19860
http://www.wikidata.org/entity/Q106085	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q108662	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q153106	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q153139	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q254607	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q505674	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q669623	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q1400907	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q1435171	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q1583010	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q1675188	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q2014384	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q2014388	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q2018674	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q2239380	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q2283084	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q2387948	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q2453033	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q4482554	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q22859	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q22861	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q26721	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q35219	http://www.wikidata.org/entity/Q21200
http://www.wikidata.org/entity/Q12953431	http://www.wikidata.org/entity/Q20614
http://www.wikidata.org/entity/Q156877	http://www.wikidata.org/entity/Q25293
http://www.wikidata.org/entity/Q214506	http://www.wikidata.org/entity/Q25293
http://www.wikidata.org/entity/Q215566	http://www.wikidata.org/entity/Q25293
http://www.wikidata.org/entity/Q653649	http://www.wikidata.org/entity/Q25293
http://www.wikidata.org/entity/Q2936550	http://www.wikidata.org/entity/Q25293
http://www.wikidata.org/entity/Q4204136	http://www.wikidata.org/entity/Q25293
http://www.wikidata.org/entity/Q27154	http://www.wikidata.org/entity/Q25325
http://www.wikidata.org/entity/Q27175	http://www.wikidata.org/entity/Q25325
http://www.wikidata.org/entity/Q28224	http://www.wikidata.org/entity/Q25325
http://www.wikidata.org/entity/Q35133	http://www.wikidata.org/entity/Q25325
http://www.wikidata.org/entity/Q1671647	http://www.wikidata.org/entity/Q25355
http://www.wikidata.org/entity/Q15665351	http://www.wikidata.org/entity/Q25355
http://www.wikidata.org/entity/Q15665389	http://www.wikidata.org/entity/Q25355
http://www.wikidata.org/entity/Q39132549	http://www.wikidata.org/entity/Q25285
http://www.wikidata.org/entity/Q39134544	http://www.wikidata.org/entity/Q25285
http://www.wikidata.org/entity/Q846157	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q2988323	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q3440480	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q33248	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q33860	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q33880	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q34049	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q56245	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q56263	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q56304	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q56498	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q56747	http://www.wikidata.org/entity/Q25268
http://www.wikidata.org/entity/Q843235	http://www.wikidata.org/entity/Q28602
http://www.wikidata.org/entity/Q2560578	http://www.wikidata.org/entity/Q28602
http://www.wikidata.org/entity/Q2633045	http://www.wikidata.org/entity/Q28602
http://www.wikidata.org/entity/Q3410322	http://www.wikidata.org/entity/Q28602
http://www.wikidata.org/entity/Q7599646	http://www.wikidata.org/entity/Q28602
http://www.wikidata.org/entity/Q31091048	http://www.wikidata.org/entity/Q28568
http://www.wikidata.org/entity/Q20822	http://www.wikidata.org/entity/Q28568
http://www.wikidata.org/entity/Q29440	http://www.wikidata.org/entity/Q28602
http://www.wikidata.org/entity/Q33500	http://www.wikidata.org/entity/Q28602
http://www.wikidata.org/entity/Q33538	http://www.wikidata.org/entity/Q28602
http://www.wikidata.org/entity/Q34226	http://www.wikidata.org/entity/Q28602
http://www.wikidata.org/entity/Q20747371	http://www.wikidata.org/entity/Q27969
http://www.wikidata.org/entity/Q20967012	http://www.wikidata.org/entity/Q27969
http://www.wikidata.org/entity/Q20968488	http://www.wikidata.org/entity/Q27969
http://www.wikidata.org/entity/Q21117	http://www.wikidata.org/entity/Q27970
http://www.wikidata.org/entity/Q27963	http://www.wikidata.org/entity/Q27970
http://www.wikidata.org/entity/Q27992	http://www.wikidata.org/entity/Q27970
http://www.wikidata.org/entity/Q27993	http://www.wikidata.org/entity/Q27970
http://www.wikidata.org/entity/Q28086	http://www.wikidata.org/entity/Q28224
http://www.wikidata.org/entity/Q28171	http://www.wikidata.org/entity/Q28224
http://www.wikidata.org/entity/Q28177	http://www.wikidata.org/entity/Q28224
http://www.wikidata.org/entity/Q28183	http://www.wikidata.org/entity/Q28224
http://www.wikidata.org/entity/Q28187	http://www.wikidata.org/entity/Q28224
http://www.wikidata.org/entity/Q28185	http://www.wikidata.org/entity/Q28224
http://www.wikidata.org/entity/Q28191	http://www.wikidata.org/entity/Q28224
http://www.wikidata.org/entity/Q28192	http://www.wikidata.org/entity/Q28224
http://www.wikidata.org/entity/Q153050	http://www.wikidata.org/entity/Q25433
http://www.wikidata.org/entity/Q168446	http://www.wikidata.org/entity/Q25433
http://www.wikidata.org/entity/Q494332	http://www.wikidata.org/entity/Q25433
http://www.wikidata.org/entity/Q505674	http://www.wikidata.org/entity/Q25433
http://www.wikidata.org/entity/Q1751432	http://www.wikidata.org/entity/Q25433
http://www.wikidata.org/entity/Q2511788	http://www.wikidata.org/entity/Q25448
http://www.wikidata.org/entity/Q2741732	http://www.wikidata.org/entity/Q25448
http://www.wikidata.org/entity/Q4083942	http://www.wikidata.org/entity/Q25448
http://www.wikidata.org/entity/Q15102747	http://www.wikidata.org/entity/Q25448
http://www.wikidata.org/entity/Q30525072	http://www.wikidata.org/entity/Q25433
http://www.wikidata.org/entity/Q32687140	http://www.wikidata.org/entity/Q25433
http://www.wikidata.org/entity/Q34065	http://www.wikidata.org/entity/Q25448
http://www.wikidata.org/entity/Q35219	http://www.wikidata.org/entity/Q25433
http://www.wikidata.org/entity/Q35762	http://www.wikidata.org/entity/Q25448
http://www.wikidata.org/entity/Q35761	http://www.wikidata.org/entity/Q25448
http://www.wikidata.org/entity/Q36443	http://www.wikidata.org/entity/Q25433
http://www.wikidata.org/entity/Q37005	http://www.wikidata.org/entity/Q25448
http://www.wikidata.org/entity/Q1991779	http://www.wikidata.org/entity/Q28176
http://www.wikidata.org/entity/Q2640863	http://www.wikidata.org/entity/Q28176
http://www.wikidata.org/entity/Q3915921	http://www.wikidata.org/entity/Q28059
http://www.wikidata.org/entity/Q4507276	http://www.wikidata.org/entity/Q27993
http://www.wikidata.org/entity/Q30855354	http://www.wikidata.org/entity/Q28092
http://www.wikidata.org/entity/Q20608	http://www.wikidata.org/entity/Q27990
http://www.wikidata.org/entity/Q28070	http://www.wikidata.org/entity/Q27990
http://www.wikidata.org/entity/Q36914	http://www.wikidata.org/entity/Q28026
http://www.wikidata.org/entity/Q330129	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q505674	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q986800	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q1365342	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q4162436	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q4194710	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q4272428	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q4389030	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q5329170	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q27475	http://www.wikidata.org/entity/Q26986
http://www.wikidata.org/entity/Q27480	http://www.wikidata.org/entity/Q26986
http://www.wikidata.org/entity/Q27785	http://www.wikidata.org/entity/Q26986
http://www.wikidata.org/entity/Q27792	http://www.wikidata.org/entity/Q26986
http://www.wikidata.org/entity/Q28508	http://www.wikidata.org/entity/Q26986
http://www.wikidata.org/entity/Q30134	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q35219	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q35972	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q56485	http://www.wikidata.org/entity/Q26721
http://www.wikidata.org/entity/Q492152	http://www.wikidata.org/entity/Q27387
http://www.wikidata.org/entity/Q1651530	http://www.wikidata.org/entity/Q27387
http://www.wikidata.org/entity/Q2144370	http://www.wikidata.org/entity/Q27387
http://www.wikidata.org/entity/Q2991985	http://www.wikidata.org/entity/Q27639
http://www.wikidata.org/entity/Q4827766	http://www.wikidata.org/entity/Q27387
http://www.wikidata.org/entity/Q7054044	http://www.wikidata.org/entity/Q27796
http://www.wikidata.org/entity/Q23307817	http://www.wikidata.org/entity/Q27387
http://www.wikidata.org/entity/Q13310	http://www.wikidata.org/entity/Q27758
http://www.wikidata.org/entity/Q13368	http://www.wikidata.org/entity/Q27758
http://www.wikidata.org/entity/Q20654	http://www.wikidata.org/entity/Q27475
http://www.wikidata.org/entity/Q20738	http://www.wikidata.org/entity/Q27475
http://www.wikidata.org/entity/Q20823	http://www.wikidata.org/entity/Q27475
http://www.wikidata.org/entity/Q24441	http://www.wikidata.org/entity/Q27387
http://www.wikidata.org/entity/Q25355	http://www.wikidata.org/entity/Q27796
http://www.wikidata.org/entity/Q27183	http://www.wikidata.org/entity/Q27796
http://www.wikidata.org/entity/Q27758	http://www.wikidata.org/entity/Q27475
http://www.wikidata.org/entity/Q27864	http://www.wikidata.org/entity/Q27475
http://www.wikidata.org/entity/Q27861	http://www.wikidata.org/entity/Q27758
http://www.wikidata.org/entity/Q27990	http://www.wikidata.org/entity/Q27796
http://www.wikidata.org/entity/Q28060	http://www.wikidata.org/entity/Q27758
http://www.wikidata.org/entity/Q28269	http://www.wikidata.org/entity/Q27758
http://www.wikidata.org/entity/Q28277	http://www.wikidata.org/entity/Q27758
http://www.wikidata.org/entity/Q29921	http://www.wikidata.org/entity/Q27796
http://www.wikidata.org/entity/Q33485	http://www.wikidata.org/entity/Q27639
http://www.wikidata.org/entity/Q34088	http://www.wikidata.org/entity/Q27639
http://www.wikidata.org/entity/Q34089	http://www.wikidata.org/entity/Q27639
http://www.wikidata.org/entity/Q34163	http://www.wikidata.org/entity/Q27639
http://www.wikidata.org/entity/Q35278	http://www.wikidata.org/entity/Q27387
http://www.wikidata.org/entity/Q36206	http://www.wikidata.org/entity/Q27387
http://www.wikidata.org/entity/Q56311	http://www.wikidata.org/entity/Q27639
http://www.wikidata.org/entity/Q27210	http://www.wikidata.org/entity/Q25946
http://www.wikidata.org/entity/Q27796	http://www.wikidata.org/entity/Q25946
http://www.wikidata.org/entity/Q27970	http://www.wikidata.org/entity/Q25946
http://www.wikidata.org/entity/Q28156	http://www.wikidata.org/entity/Q25946
http://www.wikidata.org/entity/Q721182	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q1363055	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q1616241	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q2659044	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q3033314	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q7842493	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q7933935	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q20537530	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q33395	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q33779	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q33989	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q34159	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q35452	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q35541	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q35602	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q35671	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q35744	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q35939	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q36398	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q36400	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q36699	http://www.wikidata.org/entity/Q31989
http://www.wikidata.org/entity/Q135305	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q161101	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q182695	http://www.wikidata.org/entity/Q33612
http://www.wikidata.org/entity/Q192170	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q391015	http://www.wikidata.org/entity/Q33527
http://www.wikidata.org/entity/Q701884	http://www.wikidata.org/entity/Q33612
http://www.wikidata.org/entity/Q721007	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q840887	http://www.wikidata.org/entity/Q33612
http://www.wikidata.org/entity/Q857858	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q963636	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q1077450	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q1157178	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q1185119	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q1185133	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q1334774	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q1389492	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q1816184	http://www.wikidata.org/entity/Q33612
http://www.wikidata.org/entity/Q1975199	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q2053913	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q2086145	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q2364661	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q2567934	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q3201342	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q3236316	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q3241618	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q3344791	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q3636943	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q3833005	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q3924309	http://www.wikidata.org/entity/Q33612
http://www.wikidata.org/entity/Q4179137	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q4494781	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q4699431	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q5601537	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q5736700	http://www.wikidata.org/entity/Q33612
http://www.wikidata.org/entity/Q5972899	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q5972897	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q6450587	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q7522212	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q12953532	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q12953671	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q16116235	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q16140926	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q17455500	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q23301845	http://www.wikidata.org/entity/Q33527
http://www.wikidata.org/entity/Q28164079	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q1571	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q5137	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q5287	http://www.wikidata.org/entity/Q33612
http://www.wikidata.org/entity/Q13196	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q13229	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q13267	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q32656	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q32685	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q32730	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q32952	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q32956	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q32967	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q33229	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q33268	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q33388	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q33411	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q33664	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q33726	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q33728	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q33795	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q33810	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q33823	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q33902	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q34016	http://www.wikidata.org/entity/Q33614
http://www.wikidata.org/entity/Q34035	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q34239	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q34837	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q34889	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q34949	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q35157	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q35186	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q35731	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q35807	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q35967	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q33577	http://www.wikidata.org/entity/Q33514
http://www.wikidata.org/entity/Q33740	http://www.wikidata.org/entity/Q33527
http://www.wikidata.org/entity/Q36461	http://www.wikidata.org/entity/Q33527
http://www.wikidata.org/entity/Q36858	http://www.wikidata.org/entity/Q33514
http://www.wikidata.org/entity/Q36096	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q36109	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q36410	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q36432	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q36643	http://www.wikidata.org/entity/Q33536
http://www.wikidata.org/entity/Q36919	http://www.wikidata.org/entity/Q33535
http://www.wikidata.org/entity/Q36944	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q56312	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q56393	http://www.wikidata.org/entity/Q33612
http://www.wikidata.org/entity/Q58635	http://www.wikidata.org/entity/Q33577
http://www.wikidata.org/entity/Q13248	http://www.wikidata.org/entity/Q25442
http://www.wikidata.org/entity/Q13286	http://www.wikidata.org/entity/Q25442
http://www.wikidata.org/entity/Q190822	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q505198	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q759770	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q1158971	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q1270220	http://www.wikidata.org/entity/Q33669
http://www.wikidata.org/entity/Q1478672	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q1517194	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q1720989	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q1757661	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q1781084	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q1790301	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q1791476	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q2036148	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q2396970	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q2989512	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q3182570	http://www.wikidata.org/entity/Q33750
http://www.wikidata.org/entity/Q3320111	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q3502255	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q3505736	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q3567223	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q3832945	http://www.wikidata.org/entity/Q33669
http://www.wikidata.org/entity/Q4119872	http://www.wikidata.org/entity/Q33738
http://www.wikidata.org/entity/Q4212723	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q5065884	http://www.wikidata.org/entity/Q33738
http://www.wikidata.org/entity/Q5132273	http://www.wikidata.org/entity/Q33669
http://www.wikidata.org/entity/Q5443742	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q5972907	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q6915014	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q6916288	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q6944591	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q7265246	http://www.wikidata.org/entity/Q33738
http://www.wikidata.org/entity/Q7271655	http://www.wikidata.org/entity/Q33738
http://www.wikidata.org/entity/Q11155829	http://www.wikidata.org/entity/Q33738
http://www.wikidata.org/entity/Q11275553	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q12952357	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q16242307	http://www.wikidata.org/entity/Q33738
http://www.wikidata.org/entity/Q16530559	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q17096218	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q21996392	http://www.wikidata.org/entity/Q33669
http://www.wikidata.org/entity/Q33531478	http://www.wikidata.org/entity/Q33669
http://www.wikidata.org/entity/Q9246	http://www.wikidata.org/entity/Q33750
http://www.wikidata.org/entity/Q13214	http://www.wikidata.org/entity/Q33669
http://www.wikidata.org/entity/Q13339	http://www.wikidata.org/entity/Q33623
http://www.wikidata.org/entity/Q13366	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q27387	http://www.wikidata.org/entity/Q33732
http://www.wikidata.org/entity/Q28335	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q29902	http://www.wikidata.org/entity/Q33750
http://www.wikidata.org/entity/Q32706	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q32934	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q32947	http://www.wikidata.org/entity/Q33750
http://www.wikidata.org/entity/Q33178	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q33243	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q33678	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q33852	http://www.wikidata.org/entity/Q33732
http://www.wikidata.org/entity/Q33990	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q34214	http://www.wikidata.org/entity/Q33750
http://www.wikidata.org/entity/Q34983	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q35021	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q35177	http://www.wikidata.org/entity/Q33738
http://www.wikidata.org/entity/Q35251	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q35524	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q35670	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q35675	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q35772	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q35984	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q36030	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q36041	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q36179	http://www.wikidata.org/entity/Q33705
http://www.wikidata.org/entity/Q36186	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q36327	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q36363	http://www.wikidata.org/entity/Q33669
http://www.wikidata.org/entity/Q36414	http://www.wikidata.org/entity/Q33738
http://www.wikidata.org/entity/Q36416	http://www.wikidata.org/entity/Q33738
http://www.wikidata.org/entity/Q36660	http://www.wikidata.org/entity/Q33681
http://www.wikidata.org/entity/Q36868	http://www.wikidata.org/entity/Q33669
http://www.wikidata.org/entity/Q36905	http://www.wikidata.org/entity/Q33681
