lang	langCode
http://www.wikidata.org/entity/Q1480152	fr-CH
http://www.wikidata.org/entity/Q14916876	xkj
http://www.wikidata.org/entity/Q14916877	keq
http://www.wikidata.org/entity/Q14916883	lgm
http://www.wikidata.org/entity/Q14916885	lwt
http://www.wikidata.org/entity/Q14916887	mjo
http://www.wikidata.org/entity/Q14916889	mqz
http://www.wikidata.org/entity/Q14916896	mwa
http://www.wikidata.org/entity/Q14916897	nkj
http://www.wikidata.org/entity/Q14916900	nek
http://www.wikidata.org/entity/Q14916905	srw
http://www.wikidata.org/entity/Q14916906	udj
http://www.wikidata.org/entity/Q14916907	mkt
http://www.wikidata.org/entity/Q14916908	vis
http://www.wikidata.org/entity/Q14916911	mbi
http://www.wikidata.org/entity/Q14916912	vmy
http://www.wikidata.org/entity/Q149208	frs
http://www.wikidata.org/entity/Q1496597	sdh
http://www.wikidata.org/entity/Q150	fr
http://www.wikidata.org/entity/Q15065	ms
http://www.wikidata.org/entity/Q15069308	mg
http://www.wikidata.org/entity/Q15085	pms
http://www.wikidata.org/entity/Q15087	frp
http://www.wikidata.org/entity/Q1516642	apc-LB
http://www.wikidata.org/entity/Q1516651	nxg
http://www.wikidata.org/entity/Q1516803	miq
http://www.wikidata.org/entity/Q1517194	nub
http://www.wikidata.org/entity/Q1519764	dmf
http://www.wikidata.org/entity/Q1526037	hub
http://www.wikidata.org/entity/Q1526525	cbt
http://www.wikidata.org/entity/Q1526530	agr
http://www.wikidata.org/entity/Q152965	sli
http://www.wikidata.org/entity/Q1530394	lik
http://www.wikidata.org/entity/Q15338035	inp
http://www.wikidata.org/entity/Q15342275	cox
http://www.wikidata.org/entity/Q153627	act
http://www.wikidata.org/entity/Q15407179	thk
http://www.wikidata.org/entity/Q1542210	gd-CA
http://www.wikidata.org/entity/Q15462609	enx
http://www.wikidata.org/entity/Q15462671	enl
http://www.wikidata.org/entity/Q1546494	xin
http://www.wikidata.org/entity/Q1553250	en-scotland
http://www.wikidata.org/entity/Q15548035	cas
http://www.wikidata.org/entity/Q15549890	ahr
http://www.wikidata.org/entity/Q155645	vah
http://www.wikidata.org/entity/Q15613270	sko
http://www.wikidata.org/entity/Q15613282	skx
http://www.wikidata.org/entity/Q15614922	plv
http://www.wikidata.org/entity/Q15615591	toc
http://www.wikidata.org/entity/Q15615594	tcn
http://www.wikidata.org/entity/Q15615651	ntp
http://www.wikidata.org/entity/Q15615982	cik
http://www.wikidata.org/entity/Q15616302	cya
http://www.wikidata.org/entity/Q15616384	tac
http://www.wikidata.org/entity/Q15616395	thh
http://www.wikidata.org/entity/Q15616509	tmk
http://www.wikidata.org/entity/Q15616518	tcl
http://www.wikidata.org/entity/Q15622700	sbu
http://www.wikidata.org/entity/Q15632357	mws
http://www.wikidata.org/entity/Q15632387	tvs
http://www.wikidata.org/entity/Q15634505	nkm
http://www.wikidata.org/entity/Q15637215	kr
http://www.wikidata.org/entity/Q15637273	snm
http://www.wikidata.org/entity/Q15637351	fal
http://www.wikidata.org/entity/Q15649021	kee
http://www.wikidata.org/entity/Q15665389	kl-tunumiit
http://www.wikidata.org/entity/Q1567033	hbu
http://www.wikidata.org/entity/Q1568	hi
http://www.wikidata.org/entity/Q1568938	sln
http://www.wikidata.org/entity/Q1568989	sxk
http://www.wikidata.org/entity/Q15699255	tqn
http://www.wikidata.org/entity/Q1571	mr
http://www.wikidata.org/entity/Q15710978	pgy
http://www.wikidata.org/entity/Q1572128	es-PH
http://www.wikidata.org/entity/Q15736037	aqt
http://www.wikidata.org/entity/Q15771431	sti
http://www.wikidata.org/entity/Q1579560	ura
http://www.wikidata.org/entity/Q15831607	mux
http://www.wikidata.org/entity/Q15887898	una
http://www.wikidata.org/entity/Q15887910	mpl
http://www.wikidata.org/entity/Q15895870	wea
http://www.wikidata.org/entity/Q15936110	lsn
http://www.wikidata.org/entity/Q15971577	gds
http://www.wikidata.org/entity/Q15974357	zmo
http://www.wikidata.org/entity/Q15977293	neo
http://www.wikidata.org/entity/Q15983937	gus
http://www.wikidata.org/entity/Q16109975	dmg
http://www.wikidata.org/entity/Q16109994	aou
http://www.wikidata.org/entity/Q16110177	awv
http://www.wikidata.org/entity/Q16110528	aez
http://www.wikidata.org/entity/Q16110782	apv
http://www.wikidata.org/entity/Q16111302	ajn
http://www.wikidata.org/entity/Q16111971	hos
http://www.wikidata.org/entity/Q16112270	psh
http://www.wikidata.org/entity/Q16112427	wgb
http://www.wikidata.org/entity/Q16112737	axe
http://www.wikidata.org/entity/Q16112760	bzc
http://www.wikidata.org/entity/Q16112855	pbt
http://www.wikidata.org/entity/Q16113158	asy
http://www.wikidata.org/entity/Q16113356	bks
http://www.wikidata.org/entity/Q16113806	brv
http://www.wikidata.org/entity/Q16113894	suc
http://www.wikidata.org/entity/Q16114351	pua
http://www.wikidata.org/entity/Q16114387	cmr
http://www.wikidata.org/entity/Q16115012	inj
http://www.wikidata.org/entity/Q16115423	tpe
http://www.wikidata.org/entity/Q16115430	bpr
http://www.wikidata.org/entity/Q16115449	azd
http://www.wikidata.org/entity/Q16115455	cek
http://www.wikidata.org/entity/Q16115463	bru
http://www.wikidata.org/entity/Q16115511	tpl
http://www.wikidata.org/entity/Q16115619	yzg
http://www.wikidata.org/entity/Q16116122	xnt
http://www.wikidata.org/entity/Q16116386	gmv
http://www.wikidata.org/entity/Q16116629	bua
http://www.wikidata.org/entity/Q16117272	bps
http://www.wikidata.org/entity/Q161281	bzt
http://www.wikidata.org/entity/Q1616241	en-LR
http://www.wikidata.org/entity/Q1617	ur
http://www.wikidata.org/entity/Q16211970	ygs
http://www.wikidata.org/entity/Q1630280	bo-Latn-pinyin
http://www.wikidata.org/entity/Q1639998	wbp
http://www.wikidata.org/entity/Q1641493	lln
http://www.wikidata.org/entity/Q1641543	rgn
http://www.wikidata.org/entity/Q1649613	oc-vivaraup
http://www.wikidata.org/entity/Q16501837	kea-u-sd-cvbv
http://www.wikidata.org/entity/Q1656014	tiw
http://www.wikidata.org/entity/Q1656595	bkm
http://www.wikidata.org/entity/Q165795	fkv
http://www.wikidata.org/entity/Q1659701	mzp
http://www.wikidata.org/entity/Q16637034	fr-LU
http://www.wikidata.org/entity/Q16637037	fr-u-sd-it23
http://www.wikidata.org/entity/Q1669994	omn
http://www.wikidata.org/entity/Q16707702	es-NI
http://www.wikidata.org/entity/Q1675961	gwc
http://www.wikidata.org/entity/Q16825981	gtu
http://www.wikidata.org/entity/Q16835180	pkr
http://www.wikidata.org/entity/Q16837866	bfx
http://www.wikidata.org/entity/Q16839143	zbt
http://www.wikidata.org/entity/Q16839275	bvy
http://www.wikidata.org/entity/Q16841033	xub
http://www.wikidata.org/entity/Q16841801	xbe
http://www.wikidata.org/entity/Q16844787	xxb
http://www.wikidata.org/entity/Q1686766	ayn
http://www.wikidata.org/entity/Q16878146	wkb
http://www.wikidata.org/entity/Q16885737	ghl
http://www.wikidata.org/entity/Q16886762	udg
http://www.wikidata.org/entity/Q16886849	jbr
http://www.wikidata.org/entity/Q16887296	keg
http://www.wikidata.org/entity/Q16887371	afp
http://www.wikidata.org/entity/Q16889525	ymr
http://www.wikidata.org/entity/Q16889978	cmr
http://www.wikidata.org/entity/Q16891606	nmp
http://www.wikidata.org/entity/Q16893603	iws
http://www.wikidata.org/entity/Q16897028	jui
http://www.wikidata.org/entity/Q16905490	tgz
http://www.wikidata.org/entity/Q16910249	nxk
http://www.wikidata.org/entity/Q16910923	jka
http://www.wikidata.org/entity/Q16911222	rzh
http://www.wikidata.org/entity/Q16912048	cth
http://www.wikidata.org/entity/Q16917497	nkt
http://www.wikidata.org/entity/Q16919427	xny
http://www.wikidata.org/entity/Q16920653	nwg
http://www.wikidata.org/entity/Q16926155	gmg
http://www.wikidata.org/entity/Q16927555	esm
http://www.wikidata.org/entity/Q16934745	xgb
http://www.wikidata.org/entity/Q16939267	mgs
http://www.wikidata.org/entity/Q16939552	gmx
http://www.wikidata.org/entity/Q16954400	xgm
http://www.wikidata.org/entity/Q16960599	dhx
http://www.wikidata.org/entity/Q16974834	en-NP
http://www.wikidata.org/entity/Q16978087	xpa
http://www.wikidata.org/entity/Q16979305	yxg
http://www.wikidata.org/entity/Q16979751	sqq
http://www.wikidata.org/entity/Q169921	cau
http://www.wikidata.org/entity/Q17004144	fr-HT
http://www.wikidata.org/entity/Q17006600	obr
http://www.wikidata.org/entity/Q17027001	en-BN
http://www.wikidata.org/entity/Q17027255	ysm
http://www.wikidata.org/entity/Q17038844	hks
http://www.wikidata.org/entity/Q1704302	nsk
http://www.wikidata.org/entity/Q17053237	vmg
http://www.wikidata.org/entity/Q17056078	fr-IN
http://www.wikidata.org/entity/Q17059380	ljw
http://www.wikidata.org/entity/Q17081997	en-SL
http://www.wikidata.org/entity/Q17152586	nzd
http://www.wikidata.org/entity/Q17195499	doc
http://www.wikidata.org/entity/Q172244	xnb
http://www.wikidata.org/entity/Q17284874	gqu
http://www.wikidata.org/entity/Q17417801	olt
http://www.wikidata.org/entity/Q17442461	raf
http://www.wikidata.org/entity/Q17455500	gbk
http://www.wikidata.org/entity/Q17478066	gn
http://www.wikidata.org/entity/Q1747811	nuy
http://www.wikidata.org/entity/Q17502788	abe
http://www.wikidata.org/entity/Q1751432	pdt
http://www.wikidata.org/entity/Q17522631	ngb
http://www.wikidata.org/entity/Q17522635	nbw
http://www.wikidata.org/entity/Q17523694	jgk
http://www.wikidata.org/entity/Q17523697	jjr
http://www.wikidata.org/entity/Q1755054	thp
http://www.wikidata.org/entity/Q17584381	ksl
http://www.wikidata.org/entity/Q17588918	hut
http://www.wikidata.org/entity/Q17622364	bwx
http://www.wikidata.org/entity/Q17625834	bwx
http://www.wikidata.org/entity/Q1764544	wrm
http://www.wikidata.org/entity/Q17651534	zgb
http://www.wikidata.org/entity/Q17651536	zgn
http://www.wikidata.org/entity/Q17651540	zlj
http://www.wikidata.org/entity/Q17651542	zqe
http://www.wikidata.org/entity/Q1768321	luq
http://www.wikidata.org/entity/Q1775361	gon
http://www.wikidata.org/entity/Q1775596	ibg
http://www.wikidata.org/entity/Q1776032	mrj
http://www.wikidata.org/entity/Q1781613	nsl
http://www.wikidata.org/entity/Q1783590	bvl
http://www.wikidata.org/entity/Q178440	fa-AF
http://www.wikidata.org/entity/Q178806	dum
http://www.wikidata.org/entity/Q1790301	lre
http://www.wikidata.org/entity/Q1793299	rmo
http://www.wikidata.org/entity/Q1797021	pt-002
http://www.wikidata.org/entity/Q1804441	en-scouse
http://www.wikidata.org/entity/Q180937	sq
http://www.wikidata.org/entity/Q180945	hyw
http://www.wikidata.org/entity/Q181037	aln
http://www.wikidata.org/entity/Q181059	hy
http://www.wikidata.org/entity/Q181074	xcl
http://www.wikidata.org/entity/Q1811224	aac
http://www.wikidata.org/entity/Q18130932	zh-Hant
http://www.wikidata.org/entity/Q1814570	nl-FR
http://www.wikidata.org/entity/Q1815020	akz
http://www.wikidata.org/entity/Q1815205	tca
http://www.wikidata.org/entity/Q1815830	dcr
http://www.wikidata.org/entity/Q18159946	en-u-sd-gbdor
http://www.wikidata.org/entity/Q18161631	en-u-sd-usnm
http://www.wikidata.org/entity/Q18168288	kbc
http://www.wikidata.org/entity/Q18343036	ues
http://www.wikidata.org/entity/Q18343041	kvp
http://www.wikidata.org/entity/Q18379970	wem
http://www.wikidata.org/entity/Q18379975	gbx
http://www.wikidata.org/entity/Q18385114	grv
http://www.wikidata.org/entity/Q18390055	klw
http://www.wikidata.org/entity/Q18390230	en-MV
http://www.wikidata.org/entity/Q18393011	en-KE
http://www.wikidata.org/entity/Q18415595	dty
http://www.wikidata.org/entity/Q1843468	hns
http://www.wikidata.org/entity/Q1844620	nhz
http://www.wikidata.org/entity/Q1844993	cax
http://www.wikidata.org/entity/Q1845148	dhm
http://www.wikidata.org/entity/Q18458203	mkn
http://www.wikidata.org/entity/Q18472819	xww
http://www.wikidata.org/entity/Q18487451	vme
http://www.wikidata.org/entity/Q1852329	egy
http://www.wikidata.org/entity/Q18544857	nxl
http://www.wikidata.org/entity/Q18546266	nqo
http://www.wikidata.org/entity/Q1860	en
http://www.wikidata.org/entity/Q18603687	spb
http://www.wikidata.org/entity/Q18603801	fbl
http://www.wikidata.org/entity/Q18609750	tre
http://www.wikidata.org/entity/Q18611555	khc
http://www.wikidata.org/entity/Q18638319	mel
http://www.wikidata.org/entity/Q18638342	pez
http://www.wikidata.org/entity/Q18642280	dtp
http://www.wikidata.org/entity/Q18642293	mqq
http://www.wikidata.org/entity/Q18642798	mbf
http://www.wikidata.org/entity/Q18642842	sdx
http://www.wikidata.org/entity/Q18643518	txx
http://www.wikidata.org/entity/Q18644464	lwl
http://www.wikidata.org/entity/Q18644465	lcp
http://www.wikidata.org/entity/Q18648701	mwt
http://www.wikidata.org/entity/Q18650060	zma
http://www.wikidata.org/entity/Q18664462	lbl
http://www.wikidata.org/entity/Q18664494	ubl
http://www.wikidata.org/entity/Q18664557	rbl
http://www.wikidata.org/entity/Q18670181	kea-u-sd-cvbr
http://www.wikidata.org/entity/Q18707286	kea-u-sd-cvma
http://www.wikidata.org/entity/Q18707467	kea-u-sd-cvsl
http://www.wikidata.org/entity/Q18707550	kea-u-sd-cvsv
http://www.wikidata.org/entity/Q18711232	isk
http://www.wikidata.org/entity/Q18748212	ivb
http://www.wikidata.org/entity/Q18748222	ifa
http://www.wikidata.org/entity/Q18748761	itt
http://www.wikidata.org/entity/Q18748769	tis
http://www.wikidata.org/entity/Q18748906	kqe
http://www.wikidata.org/entity/Q18748913	kll
http://www.wikidata.org/entity/Q18753300	kyb
http://www.wikidata.org/entity/Q18753301	ksc
http://www.wikidata.org/entity/Q18753303	kmk
http://www.wikidata.org/entity/Q18753304	kkg
http://www.wikidata.org/entity/Q18753305	kmd
http://www.wikidata.org/entity/Q18753307	kml
http://www.wikidata.org/entity/Q18753329	kne
http://www.wikidata.org/entity/Q18755512	mlz
http://www.wikidata.org/entity/Q18755523	mbd
http://www.wikidata.org/entity/Q18755610	srv
http://www.wikidata.org/entity/Q18755617	skn
http://www.wikidata.org/entity/Q18756514	klg
http://www.wikidata.org/entity/Q18757427	bnj
http://www.wikidata.org/entity/Q1875885	amk
http://www.wikidata.org/entity/Q18784	ko-KP
http://www.wikidata.org/entity/Q18795	ko-KR
http://www.wikidata.org/entity/Q188	de
http://www.wikidata.org/entity/Q190822	csu
http://www.wikidata.org/entity/Q192170	pra
http://www.wikidata.org/entity/Q19261685	tw-asante
http://www.wikidata.org/entity/Q1931221	blx
http://www.wikidata.org/entity/Q19359034	bjt
http://www.wikidata.org/entity/Q19359039	mcu
http://www.wikidata.org/entity/Q1941682	mhc
http://www.wikidata.org/entity/Q1945154	el-monoton
http://www.wikidata.org/entity/Q1951521	mro
http://www.wikidata.org/entity/Q1951641	omc
http://www.wikidata.org/entity/Q19570975	en-BD
http://www.wikidata.org/entity/Q1957108	win
http://www.wikidata.org/entity/Q1957120	mhq
http://www.wikidata.org/entity/Q19572305	jog
http://www.wikidata.org/entity/Q19573111	kpb
http://www.wikidata.org/entity/Q19573407	nvo
http://www.wikidata.org/entity/Q1957508	trr
http://www.wikidata.org/entity/Q1957612	omu
http://www.wikidata.org/entity/Q19597674	lwm
http://www.wikidata.org/entity/Q19606466	lb-BE
http://www.wikidata.org/entity/Q1961488	bhw
http://www.wikidata.org/entity/Q1965222	mlw
http://www.wikidata.org/entity/Q19682167	crp
http://www.wikidata.org/entity/Q19694214	mqm
http://www.wikidata.org/entity/Q1971400	adh
http://www.wikidata.org/entity/Q1975199	gnk
http://www.wikidata.org/entity/Q1975271	tvx
http://www.wikidata.org/entity/Q1976816	msh
http://www.wikidata.org/entity/Q1977419	mud
http://www.wikidata.org/entity/Q1977429	ibd
http://www.wikidata.org/entity/Q19811608	gon
http://www.wikidata.org/entity/Q19814	roa
http://www.wikidata.org/entity/Q1982248	hbo
http://www.wikidata.org/entity/Q1982357	es-u-sd-usnm
http://www.wikidata.org/entity/Q1982696	dba
http://www.wikidata.org/entity/Q19830648	onr
http://www.wikidata.org/entity/Q19830649	okk
http://www.wikidata.org/entity/Q19841092	scp
http://www.wikidata.org/entity/Q19860	ine
http://www.wikidata.org/entity/Q19871941	fr-DZ
http://www.wikidata.org/entity/Q19896321	fr-MA
http://www.wikidata.org/entity/Q1990210	jku
http://www.wikidata.org/entity/Q1991779	alt
http://www.wikidata.org/entity/Q19921576	kqs
http://www.wikidata.org/entity/Q19921578	mfq
http://www.wikidata.org/entity/Q19921582	gxx
http://www.wikidata.org/entity/Q19933293	lrc
http://www.wikidata.org/entity/Q1998595	btk
http://www.wikidata.org/entity/Q20020473	es-BZ
http://www.wikidata.org/entity/Q20050850	dwu
http://www.wikidata.org/entity/Q20050949	kjs
http://www.wikidata.org/entity/Q20054484	hai
http://www.wikidata.org/entity/Q20055661	en-u-sd-gbsry
http://www.wikidata.org/entity/Q20064918	dih
http://www.wikidata.org/entity/Q2008062	xcw
http://www.wikidata.org/entity/Q20085721	tsi
http://www.wikidata.org/entity/Q20090009	tar
http://www.wikidata.org/entity/Q2011413	nhy
http://www.wikidata.org/entity/Q20162127	kic
http://www.wikidata.org/entity/Q2016252	ltc
http://www.wikidata.org/entity/Q201966	sco-ulster
http://www.wikidata.org/entity/Q20210398	tbg
http://www.wikidata.org/entity/Q20210553	omw
http://www.wikidata.org/entity/Q2028448	lrz
http://www.wikidata.org/entity/Q2028772	xir
http://www.wikidata.org/entity/Q2030998	cuy
http://www.wikidata.org/entity/Q2031144	urk
http://www.wikidata.org/entity/Q2032882	xak
http://www.wikidata.org/entity/Q2036148	sdv
http://www.wikidata.org/entity/Q2044560	syl
http://www.wikidata.org/entity/Q2044587	icr
http://www.wikidata.org/entity/Q2047043	fr-JE
http://www.wikidata.org/entity/Q205143	aus
http://www.wikidata.org/entity/Q20526385	mfz
http://www.wikidata.org/entity/Q20526532	bpp
http://www.wikidata.org/entity/Q20526610	ay
http://www.wikidata.org/entity/Q20527138	nlz
http://www.wikidata.org/entity/Q20527166	lkd
http://www.wikidata.org/entity/Q20527226	kpe
http://www.wikidata.org/entity/Q20527242	cux
http://www.wikidata.org/entity/Q20527363	yyz
http://www.wikidata.org/entity/Q20527417	bxu
http://www.wikidata.org/entity/Q2053828	nfa
http://www.wikidata.org/entity/Q2053913	huc
http://www.wikidata.org/entity/Q20581520	ldd
http://www.wikidata.org/entity/Q205979	sog
http://www.wikidata.org/entity/Q2060023	jbt
http://www.wikidata.org/entity/Q20607	xup
http://www.wikidata.org/entity/Q20614	crx
http://www.wikidata.org/entity/Q20627	tuu
http://www.wikidata.org/entity/Q20628	scs
http://www.wikidata.org/entity/Q20639851	xnz
http://www.wikidata.org/entity/Q20641	qwt
http://www.wikidata.org/entity/Q2064378	pnk
http://www.wikidata.org/entity/Q20668241	nku
http://www.wikidata.org/entity/Q20669419	mtm
http://www.wikidata.org/entity/Q2067656	end
http://www.wikidata.org/entity/Q2068190	nab
http://www.wikidata.org/entity/Q2069475	ptw
http://www.wikidata.org/entity/Q20711	gce
http://www.wikidata.org/entity/Q2071325	kkv
http://www.wikidata.org/entity/Q2073277	nuz
http://www.wikidata.org/entity/Q20771657	ygm
http://www.wikidata.org/entity/Q2077307	ja-u-sd-jp06
http://www.wikidata.org/entity/Q20812287	nmx
http://www.wikidata.org/entity/Q20816352	nqn
http://www.wikidata.org/entity/Q20822	ttm
http://www.wikidata.org/entity/Q20823	kkz
http://www.wikidata.org/entity/Q20824	mvb
http://www.wikidata.org/entity/Q20825	srs
http://www.wikidata.org/entity/Q20826	bea
http://www.wikidata.org/entity/Q20827	tol
http://www.wikidata.org/entity/Q20829	txc
http://www.wikidata.org/entity/Q20831	ktw
http://www.wikidata.org/entity/Q2083185	itr
http://www.wikidata.org/entity/Q2083197	wmb
http://www.wikidata.org/entity/Q20832	wlk
http://www.wikidata.org/entity/Q208442	zh-Latn-wadegile
http://www.wikidata.org/entity/Q2085051	tsc
http://www.wikidata.org/entity/Q20857698	kti
http://www.wikidata.org/entity/Q2086145	xam
http://www.wikidata.org/entity/Q2087886	be-tarask
http://www.wikidata.org/entity/Q2088743	xkv
http://www.wikidata.org/entity/Q20888004	khd
http://www.wikidata.org/entity/Q2089984	sui
http://www.wikidata.org/entity/Q2092246	wim
http://www.wikidata.org/entity/Q2092286	wgu
http://www.wikidata.org/entity/Q20923490	mul
http://www.wikidata.org/entity/Q2093214	rmf
http://www.wikidata.org/entity/Q2094884	ppu
http://www.wikidata.org/entity/Q2096064	nl-DE
http://www.wikidata.org/entity/Q2097387	rmw
http://www.wikidata.org/entity/Q20979	dgr
http://www.wikidata.org/entity/Q20982409	dtn
http://www.wikidata.org/entity/Q20983638	tkb
http://www.wikidata.org/entity/Q20987452	oty
http://www.wikidata.org/entity/Q21041529	gra
http://www.wikidata.org/entity/Q21057	gwi
http://www.wikidata.org/entity/Q21058	aht
http://www.wikidata.org/entity/Q2106984	tnx
http://www.wikidata.org/entity/Q21074781	gud
http://www.wikidata.org/entity/Q2107617	vgt
http://www.wikidata.org/entity/Q2109432	til
http://www.wikidata.org/entity/Q21117	esu
http://www.wikidata.org/entity/Q2114962	bhr
http://www.wikidata.org/entity/Q21161942	sr-Cyrl
http://www.wikidata.org/entity/Q21161949	sr-Latn
http://www.wikidata.org/entity/Q21179921	nes
http://www.wikidata.org/entity/Q21179986	ksz
http://www.wikidata.org/entity/Q21200	gem
http://www.wikidata.org/entity/Q2122792	mhz
http://www.wikidata.org/entity/Q21282543	xuj
http://www.wikidata.org/entity/Q213434	sgs
http://www.wikidata.org/entity/Q21403256	rmz
http://www.wikidata.org/entity/Q21403317	mke
http://www.wikidata.org/entity/Q21427314	fr-GP
http://www.wikidata.org/entity/Q2143071	apc-SY
http://www.wikidata.org/entity/Q2147917	alh
http://www.wikidata.org/entity/Q21480034	en-simple
http://www.wikidata.org/entity/Q21481817	nkf
http://www.wikidata.org/entity/Q21481876	nkb
http://www.wikidata.org/entity/Q21491053	nzm
http://www.wikidata.org/entity/Q2155119	ccc
http://www.wikidata.org/entity/Q2157421	mlx
http://www.wikidata.org/entity/Q2157431	vnm
http://www.wikidata.org/entity/Q2157452	mwi
http://www.wikidata.org/entity/Q2157461	tmb
http://www.wikidata.org/entity/Q2160405	vao
http://www.wikidata.org/entity/Q2160435	sns
http://www.wikidata.org/entity/Q216286	bsk
http://www.wikidata.org/entity/Q2164778	nhr
http://www.wikidata.org/entity/Q21658869	nru
http://www.wikidata.org/entity/Q2167573	xmv
http://www.wikidata.org/entity/Q2194290	nch
http://www.wikidata.org/entity/Q21946879	tdb
http://www.wikidata.org/entity/Q2196866	ple
http://www.wikidata.org/entity/Q2201099	dse
http://www.wikidata.org/entity/Q220607	tsd
http://www.wikidata.org/entity/Q22074616	shl
http://www.wikidata.org/entity/Q22077739	scu
http://www.wikidata.org/entity/Q22080879	spt
http://www.wikidata.org/entity/Q22083804	the
http://www.wikidata.org/entity/Q22083815	thl
http://www.wikidata.org/entity/Q22083822	tkt
http://www.wikidata.org/entity/Q22083826	thq
http://www.wikidata.org/entity/Q2217638	kea-barla
http://www.wikidata.org/entity/Q22236996	kgj
http://www.wikidata.org/entity/Q22237017	kjl
http://www.wikidata.org/entity/Q2225391	adt
http://www.wikidata.org/entity/Q22282914	und
http://www.wikidata.org/entity/Q22282939	zxx
http://www.wikidata.org/entity/Q22303263	mrd
http://www.wikidata.org/entity/Q2232696	wmt
http://www.wikidata.org/entity/Q223306	lno
http://www.wikidata.org/entity/Q2233794	tas
http://www.wikidata.org/entity/Q22338135	ug-Arab
http://www.wikidata.org/entity/Q22338145	ug-Latn
http://www.wikidata.org/entity/Q2252191	wxa
http://www.wikidata.org/entity/Q2260786	dws
http://www.wikidata.org/entity/Q2262283	ncj
http://www.wikidata.org/entity/Q2262353	mej
http://www.wikidata.org/entity/Q22662104	ghh
http://www.wikidata.org/entity/Q2266723	owl
http://www.wikidata.org/entity/Q22674828	ola
http://www.wikidata.org/entity/Q22674847	ola
http://www.wikidata.org/entity/Q2268	onw
http://www.wikidata.org/entity/Q22694600	rmx
http://www.wikidata.org/entity/Q22694631	tou
http://www.wikidata.org/entity/Q22694648	stg
http://www.wikidata.org/entity/Q2270532	pim
http://www.wikidata.org/entity/Q22711	pdc
http://www.wikidata.org/entity/Q2273977	en-GB-oxendict
http://www.wikidata.org/entity/Q22808951	ktv
http://www.wikidata.org/entity/Q22808992	ghr
http://www.wikidata.org/entity/Q22809485	apc
http://www.wikidata.org/entity/Q22893424	xrg
http://www.wikidata.org/entity/Q22911598	hmv
http://www.wikidata.org/entity/Q22911602	hmf
http://www.wikidata.org/entity/Q2291492	slz
http://www.wikidata.org/entity/Q22918391	xbp
http://www.wikidata.org/entity/Q2295569	nxe
http://www.wikidata.org/entity/Q22964057	pks
http://www.wikidata.org/entity/Q22970290	xhv
http://www.wikidata.org/entity/Q23009966	lba
http://www.wikidata.org/entity/Q2301077	es-US
http://www.wikidata.org/entity/Q23014	pfl
http://www.wikidata.org/entity/Q2304583	opt
http://www.wikidata.org/entity/Q2311602	tta
http://www.wikidata.org/entity/Q2314240	igs
http://www.wikidata.org/entity/Q2315424	sis
http://www.wikidata.org/entity/Q2319877	hvn
http://www.wikidata.org/entity/Q2326123	nl-SR
http://www.wikidata.org/entity/Q2328761	mhy
http://www.wikidata.org/entity/Q2331560	xnr
http://www.wikidata.org/entity/Q2335528	mkj
http://www.wikidata.org/entity/Q23526	sla
http://www.wikidata.org/entity/Q2356364	bfy
http://www.wikidata.org/entity/Q2356391	abj
http://www.wikidata.org/entity/Q2356431	chb
http://www.wikidata.org/entity/Q2356440	tad
http://www.wikidata.org/entity/Q2360396	bgx
http://www.wikidata.org/entity/Q2361829	koo
http://www.wikidata.org/entity/Q2363292	en-u-sd-gbwls
http://www.wikidata.org/entity/Q2363529	xdm
http://www.wikidata.org/entity/Q236425	paa
http://www.wikidata.org/entity/Q2364661	kwz
http://www.wikidata.org/entity/Q2370136	wnk
http://www.wikidata.org/entity/Q23713532	glh
http://www.wikidata.org/entity/Q23713536	psi
http://www.wikidata.org/entity/Q2371358	tsb
http://www.wikidata.org/entity/Q2372207	sba
http://www.wikidata.org/entity/Q237409	zea
http://www.wikidata.org/entity/Q2375468	boa
http://www.wikidata.org/entity/Q23755688	otq
http://www.wikidata.org/entity/Q23755711	ote
http://www.wikidata.org/entity/Q2377158	xwo
http://www.wikidata.org/entity/Q2379113	aty
http://www.wikidata.org/entity/Q2379405	nhv
http://www.wikidata.org/entity/Q2380124	psd
http://www.wikidata.org/entity/Q2381310	duw
http://www.wikidata.org/entity/Q2381857	fi-u-sd-fi03
http://www.wikidata.org/entity/Q2383208	kfk
http://www.wikidata.org/entity/Q23855	auq
http://www.wikidata.org/entity/Q23857582	mnn
http://www.wikidata.org/entity/Q2386361	azd
http://www.wikidata.org/entity/Q2387274	dav
http://www.wikidata.org/entity/Q2391112	len-HN
http://www.wikidata.org/entity/Q2391297	emp
http://www.wikidata.org/entity/Q2391532	hak-TW
http://www.wikidata.org/entity/Q2392342	gvr
http://www.wikidata.org/entity/Q2393095	ood
http://www.wikidata.org/entity/Q2395641	aes
http://www.wikidata.org/entity/Q2396970	guk
http://www.wikidata.org/entity/Q2400870	loc
http://www.wikidata.org/entity/Q2404190	rri
http://www.wikidata.org/entity/Q2405552	ulw
http://www.wikidata.org/entity/Q2405981	lbv
http://www.wikidata.org/entity/Q24061939	de-u-sd-uswi
http://www.wikidata.org/entity/Q2407831	nia
http://www.wikidata.org/entity/Q24090240	rsm
http://www.wikidata.org/entity/Q2410276	tgp
http://www.wikidata.org/entity/Q2410352	kei
http://www.wikidata.org/entity/Q2411063	pip
http://www.wikidata.org/entity/Q241243	oc-provenc
http://www.wikidata.org/entity/Q24190396	yro
