lang	langLabel
http://www.wikidata.org/entity/Q2153686	Arapahoan languages
http://www.wikidata.org/entity/Q2153999	Central Algonquian
http://www.wikidata.org/entity/Q21550769	Medieval Italian
http://www.wikidata.org/entity/Q2155119	Chamicuro
http://www.wikidata.org/entity/Q215566	Continental Celtic
http://www.wikidata.org/entity/Q21571449	Biak-Roon
http://www.wikidata.org/entity/Q2157412	Nese
http://www.wikidata.org/entity/Q2157421	Malfaxal
http://www.wikidata.org/entity/Q2157431	Vinmavis
http://www.wikidata.org/entity/Q2157439	Bajaw
http://www.wikidata.org/entity/Q2157447	East Vanuatu languages
http://www.wikidata.org/entity/Q2157452	Ninde
http://www.wikidata.org/entity/Q2157461	Katbol
http://www.wikidata.org/entity/Q2157476	Malekula Interior languages
http://www.wikidata.org/entity/Q21575647	Wanham-Wari-Oro Win
http://www.wikidata.org/entity/Q2160405	Vao
http://www.wikidata.org/entity/Q2160409	Sama–Bajaw languages
http://www.wikidata.org/entity/Q2160435	Nahavaq
http://www.wikidata.org/entity/Q216286	Burushaski
http://www.wikidata.org/entity/Q2164778	Naro
http://www.wikidata.org/entity/Q21658869	Narua
http://www.wikidata.org/entity/Q2167573	Antankarana Malagasy
http://www.wikidata.org/entity/Q217380	Nicobarese languages
http://www.wikidata.org/entity/Q21838040	Dadanitic
http://www.wikidata.org/entity/Q2194290	Central Huasteca Nahuatl
http://www.wikidata.org/entity/Q21946879	Panchpargania
http://www.wikidata.org/entity/Q2196866	Palu'e
http://www.wikidata.org/entity/Q2203911	Q2203911
http://www.wikidata.org/entity/Q220607	Tsakonian
http://www.wikidata.org/entity/Q22074616	Shendu
http://www.wikidata.org/entity/Q22077739	Shumcho
http://www.wikidata.org/entity/Q22080879	Spiti Bhoti
http://www.wikidata.org/entity/Q22083804	Chitwania Tharu
http://www.wikidata.org/entity/Q22083815	Dangaura Tharu
http://www.wikidata.org/entity/Q22083822	Kathariya Tharu
http://www.wikidata.org/entity/Q22083826	Kochila Tharu
http://www.wikidata.org/entity/Q2209395	Sabaki languages
http://www.wikidata.org/entity/Q22099847	Q22099847
http://www.wikidata.org/entity/Q22236996	Gamale Kham
http://www.wikidata.org/entity/Q22237017	Western Parbate Kham
http://www.wikidata.org/entity/Q2225391	Adnyamathanha
http://www.wikidata.org/entity/Q22281491	Northern Cuicatec
http://www.wikidata.org/entity/Q22282914	undetermined language
http://www.wikidata.org/entity/Q22303263	Western Magar
http://www.wikidata.org/entity/Q22320437	Ganan
http://www.wikidata.org/entity/Q2232696	Walmajarri
http://www.wikidata.org/entity/Q223306	Lango
http://www.wikidata.org/entity/Q2233794	Tây Bồi pidgin
http://www.wikidata.org/entity/Q2245269	New Ireland languages
http://www.wikidata.org/entity/Q2251547	Biu–Mandara languages
http://www.wikidata.org/entity/Q2252191	Waxiang Chinese
http://www.wikidata.org/entity/Q2257525	Eastern Algonquian
http://www.wikidata.org/entity/Q2258160	South-West Pama-Nyungan languages
http://www.wikidata.org/entity/Q2262283	Northern Puebla Nahuatl
http://www.wikidata.org/entity/Q2262353	Meax
http://www.wikidata.org/entity/Q22661876	Mountain Guarijio
http://www.wikidata.org/entity/Q22662104	Northern Ghale
http://www.wikidata.org/entity/Q2266723	Old Welsh
http://www.wikidata.org/entity/Q22674828	Thudam
http://www.wikidata.org/entity/Q22674847	Walungge
http://www.wikidata.org/entity/Q2268	Old Nubian
http://www.wikidata.org/entity/Q2269051	Ring languages
http://www.wikidata.org/entity/Q22694600	Romam
http://www.wikidata.org/entity/Q22694631	Tho
http://www.wikidata.org/entity/Q22694648	Trieng
http://www.wikidata.org/entity/Q2269883	Central-Eastern Malayo-Polynesian
http://www.wikidata.org/entity/Q2270532	Powhatan
http://www.wikidata.org/entity/Q22711	Pennsylvania German
http://www.wikidata.org/entity/Q2276221	East Chadic
http://www.wikidata.org/entity/Q22808951	Eastern Katu
http://www.wikidata.org/entity/Q22808992	Ghera
http://www.wikidata.org/entity/Q22809485	North Levantine Arabic
http://www.wikidata.org/entity/Q22893424	Mineng
http://www.wikidata.org/entity/Q22911598	Hmong Dô
http://www.wikidata.org/entity/Q22911602	Hmong Don
http://www.wikidata.org/entity/Q2291492	Ma'ya
http://www.wikidata.org/entity/Q22918391	Bibbulman
http://www.wikidata.org/entity/Q2293952	Zenati languages
http://www.wikidata.org/entity/Q22948260	Hismaic
http://www.wikidata.org/entity/Q22948538	Iznasen Berber
http://www.wikidata.org/entity/Q22949342	Zurg
http://www.wikidata.org/entity/Q2295569	Nage
http://www.wikidata.org/entity/Q22970290	Khua
http://www.wikidata.org/entity/Q23009966	Lui
http://www.wikidata.org/entity/Q23014	Palatinate German
http://www.wikidata.org/entity/Q2301695	West Himalayish
http://www.wikidata.org/entity/Q23042461	Meldal dialect
http://www.wikidata.org/entity/Q23042560	Sandnes-mål
http://www.wikidata.org/entity/Q23042641	Trondheimsk
http://www.wikidata.org/entity/Q2304583	Opata
http://www.wikidata.org/entity/Q23073901	Wagaydyic languages
http://www.wikidata.org/entity/Q2307476	Plateau Penutian languages
http://www.wikidata.org/entity/Q2311602	Tutelo
http://www.wikidata.org/entity/Q2315424	Siuslaw
http://www.wikidata.org/entity/Q2319877	Hawu
http://www.wikidata.org/entity/Q2328761	Ma'anyan
http://www.wikidata.org/entity/Q23301845	Old Iranian
http://www.wikidata.org/entity/Q23307817	Dagestanian
http://www.wikidata.org/entity/Q2331560	Kangri
http://www.wikidata.org/entity/Q2332841	Ngurlun
http://www.wikidata.org/entity/Q2335528	Mokilese
http://www.wikidata.org/entity/Q2342904	Budai
http://www.wikidata.org/entity/Q2350726	Ogoni languages
http://www.wikidata.org/entity/Q23526	Slavic
http://www.wikidata.org/entity/Q2354962	Cenderawasih languages
http://www.wikidata.org/entity/Q2355546	Vietic languages
http://www.wikidata.org/entity/Q2356364	Bagheli
http://www.wikidata.org/entity/Q2356391	Aka-Bea
http://www.wikidata.org/entity/Q2356431	Chibcha
http://www.wikidata.org/entity/Q2356440	Tause
http://www.wikidata.org/entity/Q23580217	Euro English
http://www.wikidata.org/entity/Q2360396	Balkan Gagauz Turkish
http://www.wikidata.org/entity/Q2361829	Konjo
http://www.wikidata.org/entity/Q2362161	Q2362161
http://www.wikidata.org/entity/Q2363529	Edomite
http://www.wikidata.org/entity/Q2364661	Kwadi
http://www.wikidata.org/entity/Q2365210	Komi-Yazva
http://www.wikidata.org/entity/Q2370136	Wanukaka
http://www.wikidata.org/entity/Q23713532	Northwest Pashai
http://www.wikidata.org/entity/Q23713536	Southeast Pashai
http://www.wikidata.org/entity/Q2371358	Tsamai
http://www.wikidata.org/entity/Q2372207	Ngambay
http://www.wikidata.org/entity/Q237409	Zeelandic
http://www.wikidata.org/entity/Q2375468	Bora
http://www.wikidata.org/entity/Q23755688	Querétaro Otomi
http://www.wikidata.org/entity/Q23755711	Mezquital Otomi
http://www.wikidata.org/entity/Q2379113	Aneityum
http://www.wikidata.org/entity/Q2379405	Temascaltepec Nahuatl
http://www.wikidata.org/entity/Q2380124	Plains Indian Sign Language
http://www.wikidata.org/entity/Q23807993	Muak Sa-aak
http://www.wikidata.org/entity/Q23808030	Naxi Yao
http://www.wikidata.org/entity/Q23808158	Varieties of American Sign Language
http://www.wikidata.org/entity/Q2381310	Dusun Witu
http://www.wikidata.org/entity/Q2383208	Kinnauri
http://www.wikidata.org/entity/Q23855	Anus
http://www.wikidata.org/entity/Q23857582	Southern Mnong
http://www.wikidata.org/entity/Q2386361	Mexicanero
http://www.wikidata.org/entity/Q2387274	Taita
http://www.wikidata.org/entity/Q2387391	Palewyami
http://www.wikidata.org/entity/Q2391112	Honduran Lenca
http://www.wikidata.org/entity/Q2391155	Ghale-Tamangic languages
http://www.wikidata.org/entity/Q2391173	Palaungic
http://www.wikidata.org/entity/Q2391273	Q2391273
http://www.wikidata.org/entity/Q2391297	Northern Embera
http://www.wikidata.org/entity/Q2392342	Gurung
http://www.wikidata.org/entity/Q2393095	O'odham
http://www.wikidata.org/entity/Q2394472	Tarokoid languages
http://www.wikidata.org/entity/Q2394710	Tartu
http://www.wikidata.org/entity/Q2395023	Dialects of Fars
http://www.wikidata.org/entity/Q2395641	Alsea
http://www.wikidata.org/entity/Q2396970	Gumuz
http://www.wikidata.org/entity/Q2397881	Hindi languages
http://www.wikidata.org/entity/Q2400870	Onhan
http://www.wikidata.org/entity/Q2404190	Ririo
http://www.wikidata.org/entity/Q2405552	Ulwa
http://www.wikidata.org/entity/Q2405981	Lavatbura-Lamusong
http://www.wikidata.org/entity/Q24061939	Wisconsin German
http://www.wikidata.org/entity/Q2406722	Yuki–Wappo languages
http://www.wikidata.org/entity/Q2407831	Nias
http://www.wikidata.org/entity/Q24088321	Nass-Gitksan
http://www.wikidata.org/entity/Q2410276	Tangoa
http://www.wikidata.org/entity/Q2410352	Kei
http://www.wikidata.org/entity/Q2411063	Pero
http://www.wikidata.org/entity/Q241146	Cham
http://www.wikidata.org/entity/Q2414422	Neo-Aramaic languages
http://www.wikidata.org/entity/Q24189114	Western Daly languages
http://www.wikidata.org/entity/Q24190184	Urupa
http://www.wikidata.org/entity/Q24190219	Pisamira
http://www.wikidata.org/entity/Q24190249	Sinacantán
http://www.wikidata.org/entity/Q24190396	Yaroamë
http://www.wikidata.org/entity/Q241904	Temein languages
http://www.wikidata.org/entity/Q24191321	Coroado Puri
http://www.wikidata.org/entity/Q24191493	Ulterior Mixe
http://www.wikidata.org/entity/Q24204852	Late Modern Danish
http://www.wikidata.org/entity/Q2422065	Chokwe
http://www.wikidata.org/entity/Q2422759	Muya
http://www.wikidata.org/entity/Q24233881	Melkwezer dialect
http://www.wikidata.org/entity/Q2424781	Bayono–Awbono languages
http://www.wikidata.org/entity/Q2424943	Yoron
http://www.wikidata.org/entity/Q2426319	Bagri
http://www.wikidata.org/entity/Q242648	Emilian-Romagnol
http://www.wikidata.org/entity/Q24265483	Seram
http://www.wikidata.org/entity/Q24265507	Marsela Barat
http://www.wikidata.org/entity/Q24265536	Yatoke
http://www.wikidata.org/entity/Q24265552	Bobat
http://www.wikidata.org/entity/Q24265559	Samasuru
http://www.wikidata.org/entity/Q24265566	Letti
http://www.wikidata.org/entity/Q24265568	Oroyliye
http://www.wikidata.org/entity/Q24265571	Makian Luar
http://www.wikidata.org/entity/Q24265574	Marsela Timur
http://www.wikidata.org/entity/Q24265579	Loon
http://www.wikidata.org/entity/Q24265587	Leinam
http://www.wikidata.org/entity/Q24265594	Kaham
http://www.wikidata.org/entity/Q24265597	Elnama
http://www.wikidata.org/entity/Q24265601	Dawelor
http://www.wikidata.org/entity/Q24265606	Balkewan
http://www.wikidata.org/entity/Q2427341	Pochutec
http://www.wikidata.org/entity/Q24275211	Telaah Babar Barat
http://www.wikidata.org/entity/Q24283491	Teluk Piru Barat
http://www.wikidata.org/entity/Q24283510	Proto-Maluku Tengah
http://www.wikidata.org/entity/Q24283516	Proto-Maluku Tengah Timur
http://www.wikidata.org/entity/Q24283518	Nunusaku
http://www.wikidata.org/entity/Q24283527	Teluk Piru
http://www.wikidata.org/entity/Q24286911	Q24286911
http://www.wikidata.org/entity/Q2429648	Pogolo
http://www.wikidata.org/entity/Q24340677	Q24340677
http://www.wikidata.org/entity/Q24340680	Q24340680
http://www.wikidata.org/entity/Q24340689	Q24340689
http://www.wikidata.org/entity/Q24341498	Q24341498
http://www.wikidata.org/entity/Q24375886	Q24375886
http://www.wikidata.org/entity/Q24376353	Q24376353
http://www.wikidata.org/entity/Q24376412	Q24376412
http://www.wikidata.org/entity/Q24376464	Q24376464
http://www.wikidata.org/entity/Q24376694	Q24376694
http://www.wikidata.org/entity/Q24378966	Marsela Tengah
http://www.wikidata.org/entity/Q24379214	Masela-Babar languages
http://www.wikidata.org/entity/Q24379967	Salas languages
http://www.wikidata.org/entity/Q24380069	Manusela–Seti
http://www.wikidata.org/entity/Q24441	Nakh languages
http://www.wikidata.org/entity/Q24442801	Lola
http://www.wikidata.org/entity/Q2445129	Kubachi
http://www.wikidata.org/entity/Q2447424	Matacoan languages
http://www.wikidata.org/entity/Q2447774	West Chadic languages
http://www.wikidata.org/entity/Q2449549	Palula
http://www.wikidata.org/entity/Q2449994	Northern Tsou languages
http://www.wikidata.org/entity/Q24509826	Q24509826
http://www.wikidata.org/entity/Q24510318	Aceh Aneuk
http://www.wikidata.org/entity/Q24510457	Aceh Hulu Singkil
http://www.wikidata.org/entity/Q24510944	Aceh Jamac
http://www.wikidata.org/entity/Q24511000	Aceh Kluet
http://www.wikidata.org/entity/Q24513860	Aceh Pulau Banyak
http://www.wikidata.org/entity/Q24514203	Aceh Simeleu Barat
http://www.wikidata.org/entity/Q24514221	Aceh Simeleu Tengah
http://www.wikidata.org/entity/Q2452885	Shauraseni
http://www.wikidata.org/entity/Q2454881	Tonkawa
http://www.wikidata.org/entity/Q2454915	Huaxcaleca Nahuatl
http://www.wikidata.org/entity/Q2456227	Melanesian languages
http://www.wikidata.org/entity/Q2458420	Tsogo languages
http://www.wikidata.org/entity/Q246122	Katso
http://www.wikidata.org/entity/Q24661078	Kuantan
http://www.wikidata.org/entity/Q24661089	Sakai
http://www.wikidata.org/entity/Q24661091	Siak Sri Indrapura
http://www.wikidata.org/entity/Q24661094	Talang Mamak
http://www.wikidata.org/entity/Q24661116	Banyu Asin
http://www.wikidata.org/entity/Q24661281	Bilide
http://www.wikidata.org/entity/Q24661769	Enim
http://www.wikidata.org/entity/Q24661795	Kikim
http://www.wikidata.org/entity/Q24661909	Lematang
http://www.wikidata.org/entity/Q246801	Paleohispanic languages
http://www.wikidata.org/entity/Q24701998	Penasak
http://www.wikidata.org/entity/Q24702005	Rambang
http://www.wikidata.org/entity/Q24702018	Rawas
http://www.wikidata.org/entity/Q24702030	Saling
http://www.wikidata.org/entity/Q24702032	Semende
http://www.wikidata.org/entity/Q24702038	Krui
http://www.wikidata.org/entity/Q24702054	Lambak
http://www.wikidata.org/entity/Q24702056	Muko-Muko
http://www.wikidata.org/entity/Q24702058	Rejang Lebong
http://www.wikidata.org/entity/Q24702082	Lampung
http://www.wikidata.org/entity/Q24702084	Belitong
http://www.wikidata.org/entity/Q24702086	Lom
http://www.wikidata.org/entity/Q24702087	Mentok
http://www.wikidata.org/entity/Q24702089	Nakai
http://www.wikidata.org/entity/Q24702095	Natipi
http://www.wikidata.org/entity/Q24702102	Nobuk
http://www.wikidata.org/entity/Q24702103	Nusari
http://www.wikidata.org/entity/Q24702118	Palamul
http://www.wikidata.org/entity/Q24702170	Siagha-Yenimu
http://www.wikidata.org/entity/Q24702178	Sumuri
http://www.wikidata.org/entity/Q24702343	Yoki
http://www.wikidata.org/entity/Q24705177	Mo
http://www.wikidata.org/entity/Q24705179	Moar
http://www.wikidata.org/entity/Q24705188	Moile
http://www.wikidata.org/entity/Q24705196	Moraori
http://www.wikidata.org/entity/Q24705203	Mosana
http://www.wikidata.org/entity/Q24705210	Mbaruan
http://www.wikidata.org/entity/Q24705226	Manggarikuna
http://www.wikidata.org/entity/Q24705234	Q24705234
http://www.wikidata.org/entity/Q24705248	Saparan
http://www.wikidata.org/entity/Q24705257	Wodo
http://www.wikidata.org/entity/Q24705285	Langgayam
http://www.wikidata.org/entity/Q24705287	Langda
http://www.wikidata.org/entity/Q24705298	Kwem
http://www.wikidata.org/entity/Q24705303	Kwasten
http://www.wikidata.org/entity/Q24705465	Q24705465
http://www.wikidata.org/entity/Q24705489	Sehudate
http://www.wikidata.org/entity/Q24705490	Q24705490
http://www.wikidata.org/entity/Q24705494	Sawu
http://www.wikidata.org/entity/Q24705501	Sangke
http://www.wikidata.org/entity/Q24705515	Q24705515
http://www.wikidata.org/entity/Q24705516	Q24705516
http://www.wikidata.org/entity/Q24705519	Q24705519
http://www.wikidata.org/entity/Q24705523	Q24705523
http://www.wikidata.org/entity/Q24705530	Pedena
http://www.wikidata.org/entity/Q24705533	Pauwi
http://www.wikidata.org/entity/Q24705534	Batak Pak-Pak
http://www.wikidata.org/entity/Q24705536	Patimuning
http://www.wikidata.org/entity/Q24705537	Q24705537
http://www.wikidata.org/entity/Q24705544	Q24705544
http://www.wikidata.org/entity/Q24705558	Paseman
http://www.wikidata.org/entity/Q24705563	Q24705563
http://www.wikidata.org/entity/Q24705565	Papua
http://www.wikidata.org/entity/Q24705643	Q24705643
http://www.wikidata.org/entity/Q24705657	Q24705657
http://www.wikidata.org/entity/Q24705659	Q24705659
http://www.wikidata.org/entity/Q24705686	Q24705686
http://www.wikidata.org/entity/Q24705689	Q24705689
http://www.wikidata.org/entity/Q24705691	Q24705691
http://www.wikidata.org/entity/Q24705695	Q24705695
http://www.wikidata.org/entity/Q24705753	Q24705753
http://www.wikidata.org/entity/Q24705769	Q24705769
http://www.wikidata.org/entity/Q24705790	Nisa
http://www.wikidata.org/entity/Q24705801	Nagi
http://www.wikidata.org/entity/Q24705873	Kawe
http://www.wikidata.org/entity/Q24705879	Kati
http://www.wikidata.org/entity/Q2472016	Cayuse
http://www.wikidata.org/entity/Q2474492	Solano
http://www.wikidata.org/entity/Q24750566	Kupang
http://www.wikidata.org/entity/Q24750680	Damar
http://www.wikidata.org/entity/Q24750703	West Damar
http://www.wikidata.org/entity/Q24751235	Semau
http://www.wikidata.org/entity/Q24751336	Kolana
http://www.wikidata.org/entity/Q24751853	Letri Lagona
http://www.wikidata.org/entity/Q24751899	Lombelu
http://www.wikidata.org/entity/Q2475442	Culina
http://www.wikidata.org/entity/Q2475478	Cun
http://www.wikidata.org/entity/Q2475488	Uru–Chipaya languages
http://www.wikidata.org/entity/Q2475526	Jarawa
http://www.wikidata.org/entity/Q2475538	Mwotlap
http://www.wikidata.org/entity/Q2475551	Önge
http://www.wikidata.org/entity/Q2475746	Pano-Tacanan languages
http://www.wikidata.org/entity/Q24765803	Rote
http://www.wikidata.org/entity/Q24765843	Samawa
http://www.wikidata.org/entity/Q24766151	Mbojo
http://www.wikidata.org/entity/Q24766218	Meiwewa
http://www.wikidata.org/entity/Q24766592	Yatun
http://www.wikidata.org/entity/Q24766827	Air Durian
http://www.wikidata.org/entity/Q2478079	Daly languages
http://www.wikidata.org/entity/Q2478413	Mesoamerican languages
http://www.wikidata.org/entity/Q2478711	Naxi
http://www.wikidata.org/entity/Q2478745	ǂKxʼauǁʼein
http://www.wikidata.org/entity/Q2479368	Jassic
http://www.wikidata.org/entity/Q2479725	Lamboya
http://www.wikidata.org/entity/Q24829073	Q24829073
http://www.wikidata.org/entity/Q24829074	Q24829074
http://www.wikidata.org/entity/Q24829469	Q24829469
http://www.wikidata.org/entity/Q24829660	Q24829660
http://www.wikidata.org/entity/Q24830305	Q24830305
http://www.wikidata.org/entity/Q24830334	Q24830334
http://www.wikidata.org/entity/Q24830345	Q24830345
http://www.wikidata.org/entity/Q24830352	Q24830352
http://www.wikidata.org/entity/Q24830371	Q24830371
http://www.wikidata.org/entity/Q24830372	Q24830372
http://www.wikidata.org/entity/Q24830374	Q24830374
http://www.wikidata.org/entity/Q24830377	Q24830377
http://www.wikidata.org/entity/Q24830379	Q24830379
http://www.wikidata.org/entity/Q24830383	Q24830383
http://www.wikidata.org/entity/Q24832462	Fuma dialect
http://www.wikidata.org/entity/Q24832981	Q24832981
http://www.wikidata.org/entity/Q24833785	Q24833785
http://www.wikidata.org/entity/Q24833936	Q24833936
http://www.wikidata.org/entity/Q24834422	Q24834422
http://www.wikidata.org/entity/Q24834601	Q24834601
http://www.wikidata.org/entity/Q24834737	Q24834737
http://www.wikidata.org/entity/Q24834791	Q24834791
http://www.wikidata.org/entity/Q24834929	Q24834929
http://www.wikidata.org/entity/Q24834995	Q24834995
http://www.wikidata.org/entity/Q24835709	Q24835709
http://www.wikidata.org/entity/Q24835794	Q24835794
http://www.wikidata.org/entity/Q24835885	Q24835885
http://www.wikidata.org/entity/Q24836758	Q24836758
http://www.wikidata.org/entity/Q24836949	Q24836949
http://www.wikidata.org/entity/Q24837099	Q24837099
http://www.wikidata.org/entity/Q24837150	Q24837150
http://www.wikidata.org/entity/Q24837167	Q24837167
http://www.wikidata.org/entity/Q24837189	Q24837189
http://www.wikidata.org/entity/Q24837229	Q24837229
http://www.wikidata.org/entity/Q24837305	Q24837305
http://www.wikidata.org/entity/Q24837642	Q24837642
http://www.wikidata.org/entity/Q24837741	Q24837741
http://www.wikidata.org/entity/Q24837825	Q24837825
http://www.wikidata.org/entity/Q24838480	Q24838480
http://www.wikidata.org/entity/Q24838759	Q24838759
http://www.wikidata.org/entity/Q24839057	Q24839057
http://www.wikidata.org/entity/Q24839266	Q24839266
http://www.wikidata.org/entity/Q24839747	Q24839747
http://www.wikidata.org/entity/Q24839994	Q24839994
http://www.wikidata.org/entity/Q24840100	Q24840100
http://www.wikidata.org/entity/Q24840335	Q24840335
http://www.wikidata.org/entity/Q24840467	Q24840467
http://www.wikidata.org/entity/Q24840747	Q24840747
http://www.wikidata.org/entity/Q24840988	Q24840988
http://www.wikidata.org/entity/Q24841678	Q24841678
http://www.wikidata.org/entity/Q24841745	Q24841745
http://www.wikidata.org/entity/Q24841777	Q24841777
http://www.wikidata.org/entity/Q24841842	Q24841842
http://www.wikidata.org/entity/Q24841843	Q24841843
http://www.wikidata.org/entity/Q24841853	Q24841853
http://www.wikidata.org/entity/Q24841854	Q24841854
http://www.wikidata.org/entity/Q24841855	Q24841855
http://www.wikidata.org/entity/Q24841856	Q24841856
http://www.wikidata.org/entity/Q24841858	Q24841858
http://www.wikidata.org/entity/Q24841859	Q24841859
http://www.wikidata.org/entity/Q24841860	Hibun
http://www.wikidata.org/entity/Q24841861	Q24841861
http://www.wikidata.org/entity/Q24841870	Q24841870
http://www.wikidata.org/entity/Q24841871	Q24841871
http://www.wikidata.org/entity/Q24841872	Q24841872
http://www.wikidata.org/entity/Q24841875	Q24841875
http://www.wikidata.org/entity/Q24841878	Q24841878
http://www.wikidata.org/entity/Q24841880	Kantu’
http://www.wikidata.org/entity/Q24841881	Q24841881
http://www.wikidata.org/entity/Q24841882	Q24841882
http://www.wikidata.org/entity/Q24841884	Q24841884
http://www.wikidata.org/entity/Q24841886	Q24841886
http://www.wikidata.org/entity/Q2484337	Oorlams
http://www.wikidata.org/entity/Q2484579	Squamish
http://www.wikidata.org/entity/Q2484810	Veluws
http://www.wikidata.org/entity/Q248758	Buddhist Hybrid Sanskrit
http://www.wikidata.org/entity/Q24892089	Okinoerabu–Yoron–Northern Okinawan languages
http://www.wikidata.org/entity/Q2489344	Barito languages
http://www.wikidata.org/entity/Q24898088	Q24898088
http://www.wikidata.org/entity/Q24898295	Q24898295
http://www.wikidata.org/entity/Q24898459	Q24898459
http://www.wikidata.org/entity/Q24898632	Q24898632
http://www.wikidata.org/entity/Q24900096	Q24900096
http://www.wikidata.org/entity/Q24900363	Q24900363
http://www.wikidata.org/entity/Q24900855	Q24900855
http://www.wikidata.org/entity/Q2490115	Papora
http://www.wikidata.org/entity/Q24903001	Q24903001
http://www.wikidata.org/entity/Q24903122	Q24903122
http://www.wikidata.org/entity/Q24903425	Q24903425
http://www.wikidata.org/entity/Q24904012	Q24904012
http://www.wikidata.org/entity/Q24904108	Q24904108
http://www.wikidata.org/entity/Q24904632	Q24904632
http://www.wikidata.org/entity/Q24904667	Q24904667
http://www.wikidata.org/entity/Q24904822	Q24904822
http://www.wikidata.org/entity/Q24905062	Q24905062
http://www.wikidata.org/entity/Q24905487	Q24905487
http://www.wikidata.org/entity/Q24905698	Q24905698
http://www.wikidata.org/entity/Q24905931	Q24905931
http://www.wikidata.org/entity/Q24906088	Tarjumo
http://www.wikidata.org/entity/Q24906519	Rengmitca
http://www.wikidata.org/entity/Q24906922	Q24906922
http://www.wikidata.org/entity/Q24907212	Q24907212
http://www.wikidata.org/entity/Q24907429	Middle Gujarati
http://www.wikidata.org/entity/Q24907809	Q24907809
http://www.wikidata.org/entity/Q24908308	Q24908308
http://www.wikidata.org/entity/Q24908563	Q24908563
http://www.wikidata.org/entity/Q24908773	Q24908773
http://www.wikidata.org/entity/Q24908906	Q24908906
http://www.wikidata.org/entity/Q24909093	Q24909093
http://www.wikidata.org/entity/Q24910163	Q24910163
http://www.wikidata.org/entity/Q24910814	Q24910814
http://www.wikidata.org/entity/Q24911557	Q24911557
http://www.wikidata.org/entity/Q24912112	Q24912112
http://www.wikidata.org/entity/Q24912301	Taymanitic
http://www.wikidata.org/entity/Q24912710	Q24912710
http://www.wikidata.org/entity/Q24915992	Ashurian Aramaic
http://www.wikidata.org/entity/Q24918002	Q24918002
http://www.wikidata.org/entity/Q24918181	Q24918181
http://www.wikidata.org/entity/Q24918273	Q24918273
http://www.wikidata.org/entity/Q24918362	Q24918362
http://www.wikidata.org/entity/Q24918440	Q24918440
http://www.wikidata.org/entity/Q24918542	Q24918542
http://www.wikidata.org/entity/Q24918618	Q24918618
http://www.wikidata.org/entity/Q24918722	Q24918722
http://www.wikidata.org/entity/Q24918812	Q24918812
http://www.wikidata.org/entity/Q24918895	Q24918895
http://www.wikidata.org/entity/Q24919012	Q24919012
http://www.wikidata.org/entity/Q24919972	Q24919972
http://www.wikidata.org/entity/Q24920039	Q24920039
http://www.wikidata.org/entity/Q24920135	Q24920135
http://www.wikidata.org/entity/Q24920207	Q24920207
http://www.wikidata.org/entity/Q24920283	Q24920283
http://www.wikidata.org/entity/Q24920387	Q24920387
http://www.wikidata.org/entity/Q24920480	Q24920480
http://www.wikidata.org/entity/Q24920615	Q24920615
http://www.wikidata.org/entity/Q24920764	Q24920764
http://www.wikidata.org/entity/Q24920891	Q24920891
http://www.wikidata.org/entity/Q24920972	Q24920972
http://www.wikidata.org/entity/Q24921069	Q24921069
http://www.wikidata.org/entity/Q24922016	Q24922016
http://www.wikidata.org/entity/Q24922056	Q24922056
http://www.wikidata.org/entity/Q24922098	Q24922098
http://www.wikidata.org/entity/Q24922136	Q24922136
http://www.wikidata.org/entity/Q24922179	Q24922179
http://www.wikidata.org/entity/Q24922215	Q24922215
http://www.wikidata.org/entity/Q24922248	Q24922248
http://www.wikidata.org/entity/Q24922293	Q24922293
http://www.wikidata.org/entity/Q24922329	Q24922329
http://www.wikidata.org/entity/Q24922360	Q24922360
http://www.wikidata.org/entity/Q24922390	Q24922390
http://www.wikidata.org/entity/Q24922428	Q24922428
http://www.wikidata.org/entity/Q24922461	Q24922461
http://www.wikidata.org/entity/Q24922494	Q24922494
http://www.wikidata.org/entity/Q24922541	Q24922541
http://www.wikidata.org/entity/Q24922599	Q24922599
http://www.wikidata.org/entity/Q24924160	Q24924160
http://www.wikidata.org/entity/Q24924207	Q24924207
http://www.wikidata.org/entity/Q24924330	Q24924330
http://www.wikidata.org/entity/Q24924396	Q24924396
http://www.wikidata.org/entity/Q24924431	Q24924431
http://www.wikidata.org/entity/Q24924474	Q24924474
http://www.wikidata.org/entity/Q24924508	Q24924508
http://www.wikidata.org/entity/Q24924551	Q24924551
http://www.wikidata.org/entity/Q24924589	Q24924589
http://www.wikidata.org/entity/Q24924636	Q24924636
http://www.wikidata.org/entity/Q24924674	Q24924674
http://www.wikidata.org/entity/Q24924713	Q24924713
http://www.wikidata.org/entity/Q24924754	Q24924754
http://www.wikidata.org/entity/Q24924793	Q24924793
http://www.wikidata.org/entity/Q24924841	Q24924841
http://www.wikidata.org/entity/Q24924893	Q24924893
http://www.wikidata.org/entity/Q24924936	Q24924936
http://www.wikidata.org/entity/Q24924993	Q24924993
http://www.wikidata.org/entity/Q24925033	Q24925033
http://www.wikidata.org/entity/Q24925076	Q24925076
http://www.wikidata.org/entity/Q24925117	Q24925117
http://www.wikidata.org/entity/Q24925383	Q24925383
http://www.wikidata.org/entity/Q24925617	Q24925617
http://www.wikidata.org/entity/Q24925889	Q24925889
http://www.wikidata.org/entity/Q24926218	Q24926218
http://www.wikidata.org/entity/Q24926600	Q24926600
